global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
838.7414203168317	1.77682066214345	3.1570916654198884	703487.1701550962	788.8231100018105	-0.5041359033476738	0.2541530090441751	622241.8988729285	627.3805730341471	0.6313497252383513	0.3986024755585416	393606.3834206548	629.0077244518249	856.9608833797694	0.862641	21.880571	0.2678234079405626	0.1205705383419593	0.0376868692	-0.0670895956	-0.0250853466	-0.1049396686	-0.0898151238	0.0959251161	-0.0530108083	-0.1043106394	0.006854625	0.1113227213	0.006997952	-0.0112228476	0.1225489896	-0.0245411575	0.0708144055	-0.0526091256	0.0417850747	0.0853012931	0.0803906163	0.0609562354	-0.0569242505	0.0069553478	-0.0236488989	0.0657367674	-0.0317307102	-0.0158203908	0.0033712957	0.0427981074	0.1041764936	0.0175751563	0.1074261204	-0.0061641089	0.0206246485	-0.0894063764	0.0695880041	-0.0618413026	0.0869128967	-0.0354470362	0.0168710916	-0.0603890953	-0.102280331	0.0108574368	0.0388629828	-0.0052147187	0.0363631947	-0.0270389859	0.0786652154	0.0170420797	0.0016802474	-0.0088185211	0.1103376827	-0.0607617297	-0.0215883029	0.0065378441	-0.1459686039	-0.0607004779	0.0783817876	0.0050778471	0.1297646213	0.0785475161	-0.0168773712	0.0448615294	0.0932936511	-0.0495214118	0.0445148941	-0.0339176817	0.037543227	-0.0220114092	0.0039613685	-0.0245288681	0.0790758821	0.0271028081	-0.0325603167	-0.0560283132	0.0170367502	-0.1081008511	-0.0495674319	0.0931845731	0.0776093729	-0.0917782128225894	-0.0561374012560947	0.0031514078197877	0.0084232403489085	0.0940563986778215	-0.0260348906231797	0.0088466061322413	0.0006778155297609	0.2960640419512828	-0.0248949650295031	0.0876539169365309	0.0006197592838201	0.0180624518010355	-0.0019264805933903	3.7113274767094414e-06	0.0003262521650647	-0.0062918647832408	0.0009842549633217	9.68757832823402e-07	3.95875624505858e-05	-0.0021378799278618	-0.0003043874639237	4.570530585954376e-06	9.265172819390189e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.8895733001941	1.1481529833623654	1.3182552732039	705414.4953383822	790.7971914912878	1.9740814894772711	3.896997727096801	625360.1980705084	627.9737115410738	0.5931385069267208	0.3518132883992595	394350.9823866718	629.7038462569074	867.9285093345264	0.871272	22.099487	0.3010787926107335	0.1970686550764336	0.0322210989	-0.0019408156	0.0233155941	-0.1461272413	-0.1086791459	0.0549164475	-0.0380646423	-0.1303588383	-0.0139723916	0.1059306521	0.024450956	-0.0439075153	0.1161468776	0.0379488801	0.0216181651	0.0044021181	0.0238289581	0.0818128555	0.091404221	0.0516425163	-0.0145772242	-0.0471225833	0.0072960755	0.1265875407	0.0584519522	-0.0057956613	-0.0579737991	0.0617385596	0.0955254245	0.006253645	0.1025339579	-0.0258600838	0.0475864689	-0.0717269086	-0.0005501374	-0.0953226254	0.0452912171	-0.0384352508	0.0446150443	-0.0531566147	-0.1159723535	0.0416088485	-0.0108024262	0.000327144	0.1099128326	0.0635245704	-0.0029875502	0.0473260309	0.126390617	-0.0271963215	0.1168474617	-0.0802928908	-0.0666967579	-0.024310086	-0.0958735372	-0.0524720507	0.0776414635	0.0416117188	0.1224071196	0.012823903	0.0074816222	0.0632090633	0.0861506038	0.0440710587	0.0068648526	-0.0529485596	0.0630790161	0.0458862295	-0.0872445265	-0.0593609975	0.0293081113	-0.0025968202	-0.055121845	-0.0505930049	0.014779181	-0.109369563	-0.0433303662	0.0980580676	0.0689286585	-0.1154345183591232	-0.0236563055365338	0.0005596207916378	0.0133251280288027	0.0518301393451423	-0.0422262593326792	0.0026863633445368	0.0017830569772306	0.2636955415758422	-0.0323685003754405	0.0695353386469767	0.0010477198165548	0.0142156732111689	-0.0038467785898665	1.4797705519456058e-05	0.0002020853648467	-0.0061923356439475	9.95291392933001e-05	9.906049568465133e-09	3.834502072730269e-05	-0.0022481267460235	-0.0001102468181616	5.05407386618621e-06	1.2154360914778922e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.2638427820401	1.3742694818459995	1.888616608733272	707724.8531724052	802.3008271978142	11.503635706526438	132.33363446847002	643686.617322297	628.6272696980533	0.6535581569794431	0.4271382645543664	395172.244208029	630.2885410494921	868.3497628913855	0.909301	23.064096	0.1792349252292557	0.0860876968279397	0.0336090413	0.0202866845	0.0508659914	-0.1476880996	-0.1157145062	-0.0532937763	-0.0059664347	-0.0495460699	0.0081863316	0.0966255154	0.0591177891	-0.0006457559	0.0709500636	0.1162518064	0.0047773455	0.0859837828	-0.0748985149	0.0362062902	0.0537886965	0.0327047827	-0.0445032378	-0.0917680205	0.0605170324	0.0332186341	0.0109997186	0.0513915807	0.0584476624	0.082758991	-0.0266397992	-0.0155265921	0.0959195849	-0.0659388578	-0.0017003673	-0.051517774	-0.1465023811	-0.0584039238	0.0061933508	0.0377455864	0.04551584	-0.0369192699	-0.0766700559	0.0831309106	0.0130011049	0.0662972812	0.0319034942	0.0010121009	0.0129631079	0.1136707602	-0.0048778883	0.0592563307	0.109360365	-0.088163032	-0.0927616733	-0.0351116296	-0.059486922	-0.0227211639	0.0578998273	0.0347413782	0.0905932093	-0.0287459471	-0.0448487581	0.0703118745	0.0289352137	0.0063603829	-0.1010835873	0.0038930574	0.0158246788	0.058381633	-0.0704677472	0.0434646458	0.0150264561	0.035011573	-0.1305013827	-0.0092618723	0.0125156182	-0.110460877	-0.0369351927	0.1022956179	0.0595496741	-0.1229099380678206	-0.0074754197086974	5.588189982118157e-05	0.0151068528758354	0.0135978347838374	-0.0382323045613049	0.0001849011108085	0.0014617091120683	0.2256876214166538	-0.0380079201591883	0.0509349024607068	0.0014446019948272	0.0128478624143612	-0.0013678107968077	1.870906375863716e-06	0.0001650675686183	-0.0061972014376423	-4.865793694800585e-06	2.3675948280361133e-11	3.84053056587158e-05	-0.0027858357715223	-0.0005377090254988	7.760880945893248e-06	2.891309961028692e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.5961789051412	0.3323361231010722	0.110447298717851	708284.1283477345	793.572259367182	-8.728567830632187	76.18789637394708	629756.930837134	628.5587603570702	-0.0685093409830415	0.0046935298019306	395086.11522161687	629.9761384328207	869.4072025003213	0.928427	23.549223	0.1606518719115992	0.0797459214588267	0.0317209197	0.0101421886	0.0185159435	-0.165007643	-0.1194053045	0.0278833355	-0.1335825451	-0.0154468331	0.0215237014	0.0721222181	0.005011441	-0.034213967	0.1104868568	-0.0316633375	0.1000400672	0.047054207	-0.0972104064	-0.0201324878	-0.0357392738	0.0357590241	-0.0398251824	-0.073436426	-0.003200009	0.0336377945	0.0940001913	-0.0898934745	-0.0395655733	-0.0202223311	0.0903089839	-0.0895598345	0.0730628312	-0.0089544889	0.0398277827	-0.1372797497	-0.0251967426	0.0157412221	0.0619250475	0.0631495679	0.0034417084	-0.0734671379	0.0174577087	0.0753749698	0.0022148802	0.0096739177	0.0636114705	0.0570174882	0.0121836728	-0.0094605884	0.0179515489	-0.1922441387	0.0945394894	-0.0861221456	-0.087151908	-0.038758398	-0.0642420762	-0.0399787019	0.066451858	0.0213716899	0.110822252	-0.0402412624	0.0099268482	0.0015336343	0.0448267916	0.0234511151	0.0342782597	-0.0281564914	-0.0268814862	0.088163911	0.0040065198	0.1156648304	0.0551082814	0.0014704453	-0.1373701098	0.009922055	0.0102469799	-0.1113730231	-0.0304052466	0.1058697418	0.0495674319	-0.0813657887500625	0.0415441493177581	0.0017259163425361	0.0066203915789197	-0.0117521824499533	-0.0253500172337907	0.0001381137923369	0.0006426233737534	0.2089725216512334	-0.0167150997654204	0.0436695148052752	0.0002793945601679	0.0131055742428288	0.0002577118284676	6.64153865321141e-08	0.0001717560762342	-0.0063062844332095	-0.0001090829955671	1.1899099921913728e-08	3.976922335254047e-05	-0.0039598930593801	-0.0011740572878577	1.5680753041726685e-05	1.3784105151720124e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.0925281314699	-0.5036507736713247	0.2536641018197239	707436.6408785874	793.5584115017666	-0.0138478654154141	0.0001917633765634	629734.9524652072	628.8396978149771	0.2809374579068162	0.0789258552551441	395439.3655480317	630.6430339968301	874.3330465386016	0.918474	23.296768	0.133780223561643	0.0644199415438223	0.0203916473	0.0291467535	0.0133311747	-0.1722118158	-0.0871227443	0.0238287364	-0.0511971075	-0.1120187839	-0.003911324	0.0522659841	-0.0102058775	-0.0473019925	0.1135520511	0.0830261157	0.0286216404	0.0987403841	0.0532029498	0.041080251	-0.0011772939	0.0521353797	-0.0525050025	-0.1639461161	0.0588433637	0.0910441266	0.1330026616	0.0825557174	-0.132956206	0.0069476154	0.0947819674	-0.0482143478	0.0538665521	0.0006993412	0.0442129711	-0.0860642242	-0.0927206916	-0.0802939309	0.0318211186	-0.1076875924	0.0280766787	-0.0543058168	-0.0316644613	0.1374752265	-0.0013688628	0.0429152017	0.1131059403	0.0931982171	-0.1415882894	0.0493808812	0.0627625797	-0.0692253151	0.0880063055	-0.0817112832	-0.0991313685	-0.029771648	-0.0633699748	-0.0507528231	0.0577108898	0.0561735846	0.1324079984	0.0007039413	0.0228863139	0.1013844972	-0.0223797259	0.0379151517	0.0514314196	-0.0347121864	0.1219510452	0.0690318634	0.0046144241	-0.0318262824	0.0872302201	-0.0456199161	-0.0604952652	0.0590882871	0.0079741859	-0.1121045217	-0.0237643552	0.1087572599	0.0390830552	-0.0896450971730473	-0.0082793084229847	6.854694796290704e-05	0.008036243447165	-0.0179878964311228	-0.0062357139811695	0.0003235644180168	3.888412885495278e-05	0.1872388228971147	-0.0217336987541187	0.035058376799897	0.0004723536615347	0.0123375183683302	-0.0007680558744986	5.899098263518098e-07	0.0001522143594888	-0.0054193601743313	0.0008869242588782	7.866346409866443e-07	2.936946469912818e-05	-0.0036642431446895	0.0002956499146905	1.3426677823403998e-05	8.74088720565588e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.6207930892634	1.5282649577935672	2.3355937812197736	710009.8009463793	807.0100113943721	13.451599892605486	180.94553967074395	651265.1584907445	629.0947226385566	0.2550248235795607	0.065037660641786	395760.1700516825	630.5435429239661	879.5369120368076	0.949743	24.089878	0.2957103158420393	0.1516477100962379	0.0296303434	0.0574256994	0.0549861772	-0.159093361	-0.1140212355	-0.0965554393	-0.0023761842	-0.0484648343	0.0096985317	0.0537617963	-0.0040380246	-0.024625468	0.0751340171	0.1173559334	-0.0180548902	0.1523890022	-0.0848520734	-0.0561165831	0.0077125677	0.0270023356	0.0152207784	-0.1455593382	0.0317374239	0.0472135162	-0.0048187343	0.0693430706	-0.0394381936	-0.083791262	-0.0742967786	0.0318194213	0.0588453426	-0.0100144661	0.020507177	-0.0846967695	-0.2117847637	-0.027168938	-0.0399324123	0.0385551495	-0.0218731908	-0.0279301909	-0.0199340772	0.1196530044	-0.0355216324	0.0028431891	0.0748050961	0.0079421344	-0.0909625535	-0.0346011415	-0.0589667053	0.0324768985	0.0839584151	-0.0861100567	-0.1314976661	-0.0563794971	-0.0014561213	-0.026259423	0.0245470131	0.0421937455	0.0607809554	-0.0696615504	0.015642406	0.0402484478	-0.0472792913	0.0810191034	-0.0979615619	-0.0048022254	0.0135848003	0.1151835057	-0.0473450992	0.0408365444	-0.0056214107	-0.0137497866	-0.0781990892	0.0826327245	0.0056981581	-0.1126541864	-0.0170367502	0.1109394454	0.0282027543	-0.0836558242627063	0.005989272910341	3.587138999454456e-05	0.0069982969330728	-0.0482094901968395	-0.0302215937657166	0.0023241549450391	0.00091334472974	0.1219367377521081	-0.0653020851450065	0.0148685680136263	0.0042643623242856	0.009877509837783	-0.0024600085305471	6.051641970364992e-06	9.756520059549996e-05	-0.0042927585458676	0.0011266016284637	1.269231229257061e-06	1.8427775933119316e-05	-0.0033669060232809	0.0002973371214086	1.1336056169605205e-05	8.840936376755263e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.2824333432576	-0.3383597460058354	0.1144873177171334	709439.6975186392	785.678957092628	-21.331054301744075	455.0138776239544	617291.4236181596	628.772851191509	-0.3218714470476698	0.1036012284245609	395355.2983954994	629.8253943435545	870.5726056492368	0.8614659999999998	21.85078	0.1239252609451659	0.0514679679533999	0.0132390397	0.0624554766	0.0345550766	-0.1676954657	-0.0834589571	0.0372360285	-0.1751758565	0.0425956253	0.0688878106	0.0439997253	-0.0086354083	-0.0390318523	0.1032064437	-0.0160650122	0.089823083	0.1065860254	-0.0717377737	0.0136832284	0.0447565757	-0.0090670276	-0.043029993	-0.1415664212	0.029615367	-0.0033076287	-0.0495683064	0.0200289624	-0.0081624952	0.0599383651	-0.0371552866	0.0099639247	0.0510664677	-0.0015223682	0.0427688101	-0.1743236059	-0.0880297108	0.0395741849	0.0310565177	0.009828949	0.0374016967	-0.014188934	-0.0388785834	0.1087750364	0.0180616183	0.0061543858	0.0227208505	-0.0998654936	-0.0022892661	0.0578611304	0.0030711951	-0.0125501127	0.0744427188	-0.0772644606	-0.1411046671	-0.0582360519	-0.0038986239	-0.0331834171	0.0404959846	0.0508680574	0.0745372552	-0.0318072608	0.0358967189	0.0181030828	-0.0560744747	-0.0020727627	0.0292380553	0.0138657428	0.0342247993	0.1143213975	0.0786347389	0.1108107394	0.0227304601	0.0149347112	-0.0035078528	0.0688653629	0.0034198195	-0.1130211256	-0.0102469799	0.112402146	0.0170367502	-0.0972776286466938	-0.0136218043839874	0.0001855535546756	0.009462937035124	-0.0619712088461739	-0.0137617186493344	0.0038404307258561	0.0001893849001834	0.0928281057805691	-0.0291086319715389	0.0086170572228085	0.0008473124552545	0.0092821808633198	-0.0005953289744632	3.544165878354057e-07	8.615888157938031e-05	-0.0039667184586982	0.0003260400871693	1.0630213844142985e-07	1.5734855330577025e-05	-0.0037941990804544	-0.0004272930571734	1.4395946662121014e-05	1.8257935670867586e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.3793117520962	2.09687840883862	4.396899061453583	712976.4221149437	796.4344020372026	10.755444944574606	115.67959595577544	634307.7567483565	629.9288983593065	1.1560471677975102	1.3364450541726447	396810.4169881694	631.0712020998079	887.3858496104136	0.886942	22.496971	0.1149303922623705	0.0536464339938396	0.0239972715	0.0707050194	0.0660135078	-0.1580683443	-0.095118936	-0.0248391876	-0.1175225677	-0.0749430399	-0.0371690224	0.0476819533	0.0018601904	-0.0262811417	0.1000949783	0.0957255263	0.0180310444	0.1410671916	0.0362788805	0.0615026679	-0.0886385195	0.0066548729	-0.0634770316	-0.1332740232	0.0363619866	0.0583738693	0.037556351	0.0431318921	-0.0920306372	0.0027679634	-0.0237899685	-0.0220628559	0.0520106858	-0.0086196018	0.0308805162	-0.1076073107	-0.1403334394	-0.0486890207	0.0063549289	-0.1007759447	0.0641619387	-0.0202477132	0.064322169	0.1287152867	0.0208479153	0.0349588468	0.0694148256	0.0356316381	-0.0506890857	-0.0126402776	0.0350506255	0.0251133436	0.066745315	-0.0783370693	-0.1442182433	-0.0589461979	0.0126124214	-0.0238248487	-0.0005235263	0.031836585	0.0477947594	-0.0497831675	0.0480469564	0.0399030665	-0.0358726498	0.0415651561	0.0441875795	-0.0457969128	0.0786425799	0.0900031485	0.0039065972	-0.0250637443	0.012024144	-0.0729827098	-0.0343597016	0.1087333979	0.0011400939	-0.1132047441	-0.0034198195	0.1131358755	0.0056981581	-0.0951755523939397	0.0021020762527541	4.418724572392735e-06	0.0090583857734915	-0.0822710364692085	-0.0202998276230345	0.0067685234417178	0.0004120830015249	0.1076893972504109	0.0148612914698418	0.0115970062801568	0.0002208579841515	0.0085266231523466	-0.0007555577109732	5.70867454611063e-07	7.270330238213306e-05	-0.0037199119886379	0.0002468064700603	6.091343366362585e-08	1.3837745203211975e-05	-0.0032432193231531	0.0005509797573012	1.0518471578073652e-05	3.035786929557993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.0689102941384	0.6895985420421766	0.4755461491866956	714141.4631457225	811.9416984815276	15.507296444324991	240.47624301217456	659249.3217330679	629.9040383941455	-0.0248599651609993	0.000618017867806	396779.09758525307	631.3426948330267	900.4083415604267	1.011405	25.653919	0.2502989965225884	0.1451839363600614	0.0585976479	0.0707770289	0.1158487294	-0.0832225003	-0.1108143182	-0.1514174491	0.0008528692	0.028774655	0.0096525717	0.041939135	0.0339464158	-0.0085332165	0.0409134487	0.0693028372	-0.0028392855	0.1045484238	-0.1240565525	-0.0473772008	-0.0783831926	-0.0019011771	0.0724098577	-0.0762044558	0.057411175	0.06194273	-0.0355675439	-0.0025096929	0.032489239	-0.0295563763	-0.0621090677	-0.0237050902	0.048401904	-0.0404090984	0.0017864957	-0.065249586	-0.1568868047	0.0119830859	-0.0320718462	0.0921743923	0.0140197014	-0.0154956764	0.0795497469	0.048115372	-0.065195793	0.0169358683	0.0660240456	-0.019949617	-0.0102602978	-0.0127749706	-0.0221410195	0.0026084525	0.0691553499	-0.068367882	-0.1387967324	-0.0700833796	0.074732779	0.0119031233	-0.0325976905	0.0040830131	-0.0316687638	-0.0611726346	0.0130152415	5.91853e-05	-0.0712545293	0.025683101	-0.107225946	0.0243015246	-0.0067847326	0.0704305948	0.019074945	0.0378381109	-0.0361162746	0.0222426506	0.0415671762	0.0947428773	-0.0011400939	-0.1132047441	0.0034198195	0.1131358755	-0.0056981581	-0.0854322777478131	0.0097432746461265	9.493140082985328e-05	0.0072986740811794	-0.1168435699984087	-0.0345725335292002	0.013652419849973	0.0011952600746276	0.1051307609966443	-0.0025586362537666	0.0110524769077335	6.546619479088822e-06	0.0058913330639829	-0.0026352900883636	6.944753849827954e-06	3.4707805270778144e-05	-0.003212866870029	0.0005070451186089	2.570947523051138e-07	1.0322513524529942e-05	-0.0023170634882558	0.0009261558348973	5.368783208608135e-06	8.577646305143153e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.7765128673	-1.29239742683842	1.670291108898569	711958.8036665008	789.8647493512443	-22.07694913028331	487.391682901117	623886.3222677041	629.6912291909713	-0.2128092031741744	0.045287756955627	396511.0441200363	630.8322485016613	898.3338957745643	0.95525	24.22957	0.1790236791700511	0.0877472708024752	0.0729696325	0.057469795	0.1166649555	-0.0349482015	-0.0637646465	0.019803776	-0.1624789143	0.0370364708	0.0208702161	0.0480682439	0.0399307186	0.0032107672	0.0768663635	-0.0964153662	0.0285250127	0.0791608113	-0.0687209582	0.0303124122	-0.1229551414	-0.0383447251	0.11583782	-0.0195620335	-0.0133432261	0.0238953636	0.0030052442	-0.0546516197	0.0554981385	-0.0655691709	-0.1192434591	-0.0472945467	0.0535231719	-0.0410648368	-0.0012867601	-0.1427760459	-0.0004207904	0.0699594905	-0.0359236711	0.0065413453	0.0505179846	-0.00417121	0.1282514413	-0.0051305798	-0.1009825686	-0.0555444891	0.031763883	0.0200646081	0.0642632162	-0.0447839088	-0.0882388223	-0.0005021538	0.063660524	-0.0607857192	-0.1198297308	-0.0798363089	0.0953390988	0.0237202785	-0.0363841596	-0.0315320792	-0.0805714099	-0.0629199421	0.0221083798	-0.0724923519	-0.0081543603	-0.0258577205	0.0372569159	0.0092815505	-0.0599168385	0.0207568754	0.0390200926	0.1345690555	-0.0442754346	-0.0073553288	0.0732233035	0.0869436345	-0.0034198195	-0.1130211256	0.0102469799	0.112402146	-0.0170367502	-0.1002313014207345	-0.0147990236729213	0.0002190111016716	0.0100463137844941	-0.1756246448438077	-0.0587810748453989	0.0308440158765135	0.0034552147599803	0.106538799677935	0.0014080386812907	0.0113505158368151	1.982572928010867e-06	0.0045731046125901	-0.0013182284513928	1.73772625006146e-06	2.091328579769285e-05	-0.0028702818134611	0.0003425850565678	1.1736452098363121e-07	8.238517688685539e-06	-0.0027369608197039	-0.0004198973314481	7.490954528594244e-06	1.7631376895723564e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.1140758990543	-0.662436968245629	0.4388227368984605	710841.3449791163	790.3033066653134	0.4385573140690439	0.192332517723454	624579.3165261283	630.1188525362087	0.4276233452374072	0.1828617253920307	397049.7683215483	631.5372183729962	888.5109239175375	0.786975	19.961342	0.0854703319324818	0.0430289912459164	0.0328589796	0.0661854835	0.0964128958	-0.0606798938	-0.0379058365	0.0299418271	-0.1023167028	0.0183835082	0.0339067602	0.0295339223	0.0103559574	0.0088519636	0.097181784	0.0060298548	0.0379818756	0.0729233441	-0.0820297695	0.0661327686	-0.0497108569	-0.0541656613	0.0801216217	0.015411514	-0.060142018	0.0268652837	-0.0924214925	0.0390305077	0.1223709662	-0.0762238936	-0.0560653752	-0.0314849551	0.0329743196	-0.0174136095	-0.0038384062	-0.1309505945	-0.0591612409	-0.0047759072	0.002273451	0.0120931556	0.0894014982	0.00325435	0.0581468615	-0.0573021065	-0.0544807417	-0.0956549501	0.0190236764	-0.0716302816	0.0262074217	0.0055083001	-0.1373271305	0.0236650571	0.0507699444	-0.0528366691	-0.1257121809	-0.0618924769	0.0652466076	0.0129203066	-0.0319294707	-0.0132617646	-0.0496777063	-0.0457584834	0.0208100518	-0.0439880137	-0.0399922633	-0.036228925	0.0313528441	0.007226641	0.0085792733	0.0038940151	0.0343824061	0.04505307	-0.0165253107	0.0165509798	0.089298113	0.0508561378	-0.0056981581	-0.1126541864	0.0170367502	0.1109394454	-0.0282027543	-0.0978433636083337	0.0023879378124007	5.7022469958934806e-06	0.0095733238021926	-0.1821414544215542	-0.0065168095777465	0.0331755094187991	4.246880707260854e-05	0.0975603253396855	-0.0089784743382494	0.0095180170803852	8.061300144260477e-05	0.0050913790799654	0.0005182744673752	2.686084235331508e-07	2.592214093590932e-05	-0.0033898026524346	-0.0005195208389735	2.699019021277297e-07	1.1490762022452653e-05	-0.0030509077174368	-0.0003139468977329	9.308037900315424e-06	9.856265459611199e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
