global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
781.5585926957818	0.4871981629290758	0.2373620499614663	610833.833816611	750.0487394178236	0.1828348108240334	0.03342856804906	562573.1115022663	576.5185763581619	-0.1642173516244156	332373.66888604173	0.0269673385745369	578.5241167865793	725.2711027490332	0.704097	17.790894	0.0645099442880162	0.0393030476345841	0.0106753304	-0.0236007733	0.1695028344	-0.0052121468	0.0050029078	0.0593778086	-0.0603297214	0.0372832739	0.110655755	0.0420149736	0.0183191383	0.0873154822	0.0148108331	-0.0016484583	0.0405977993	0.1361711085	0.0642689256	0.1392707627	-0.001726164	-0.0500384438	0.0446010831	-0.061862004	-0.0591492325	-0.0739337537	-0.1215132147	-0.0941056529	-0.0846802894	0.0082815228	-0.0736861178	-0.0031121652	-0.0896131601	-0.1110157989	0.0775029019	-0.0422859412	-0.0784485496	0.0413967057	0.0368987024	-0.0937880578	-0.121035923	-0.0305494307	0.1269398317	-0.0200885225	-0.0234726363	-0.0637797421	-0.0720173602	0.0970944941	0.0404504428	0.0731251368	0.1231096238	0.0122626686	0.0218443547	-0.0669033765	-0.0154071671	-0.1190214244	-0.0555935418	-0.0499453043	0.0479638557	0.0056403301	-0.0115360032	-0.0562968573	0.1801715553	-0.073577347	0.054778752	0.0024472378	0.0095094108	0.0960298444	-0.1592313286	0.012760692	-0.0968621035	-0.0409197673	0.0237757597	-0.0156285074	0.020943305	-0.0046009029	-0.1246613071	0.0137777759	0.1236470637	0.0048202575891593	0.0069914395215702	2.3234883225847827e-05	4.888022658377514e-05	-0.2140135971095418	-0.0043761428705124	0.0458018197477652	1.915062642313734e-05	0.3932938819077094	0.0211446042954435	0.0004470942908108	0.1546800775460352	-0.0099282464209349	-0.0005570376890499	9.857007699480663e-05	3.102909870221636e-07	0.0004817453405088	8.18989118916e-05	6.7074317690280596e-09	2.3207857310193966e-07	0.0003558990687942	1.0185510682000063e-06	1.266641471685787e-07	1.0374462785313738e-12	0.0	0.0	0.0	0.0	0.0
782.4160336136686	0.8574409178867199	0.7352049276664208	612174.8496557453	747.7591855023359	-2.2895539154877724	5.24205713192539	559143.7995031168	576.3492182262821	-0.1693581318797896	332178.4213500466	0.0286821768338122	578.4128502461195	726.5122830397694	0.6925	17.497873	0.1144657264339022	0.0739958652705425	0.0137223066	-0.0368884067	0.1866365861	0.0195789648	0.0049560075	0.0692242461	-0.0616209174	0.0053240533	0.0790578748	0.0558641703	0.0059528333	0.0705838005	0.1057753268	0.01261571	0.0740699849	0.1196754029	0.0778276734	0.0720350442	-0.1495432139	0.0094693006	-0.0785926719	0.0445781818	-0.0560008432	-0.0991275436	-0.1155342597	0.0546155971	0.0170618424	0.0076920242	-0.0814004001	0.0162740628	-0.0538955749	-0.0960293549	0.0797164909	-0.0523289854	-0.0509582059	0.108955009	0.0659966812	-0.1023223924	-0.0625651292	-0.0584782553	0.0845405492	0.0003449827	-0.1599672719	-0.0843334103	-0.1069831499	-0.0198556559	-0.0415669482	0.0697863079	-0.0346484163	0.0125475019	0.0291725767	-0.0552411875	0.0428454127	-0.0836392393	-0.1166431631	-0.059852671	-0.0024350604	-0.0394872508	0.0006624036	-0.0105902135	0.1779019947	-0.0598538387	0.0409353958	0.0597061065	0.0886349845	0.0485714901	-0.145584931	-0.0242698789	-0.0939588786	-0.0421817916	-0.0132427712	-0.0550795898	-0.0323449475	-0.007665092	-0.1240599418	0.022879986	0.1212539066	0.0077470748790204	0.0029268172898611	6.0017169181148953e-05	8.566259448229877e-06	-0.2371615533122195	-0.0231479562026777	0.0562456023694647	0.000535827876361	0.4205091887785528	0.0272153068708433	0.0007406729280741	0.1768279778471965	-0.011140313697532	-0.0012120672765971	0.0001241065892794	1.4691070829975112e-06	0.0004705296588631	-1.1215681645699976e-05	1.257915147776913e-10	2.213981598698253e-07	0.0003561290319618	2.299631676000121e-07	1.268278874060488e-07	5.288305845263126e-14	0.0	0.0	0.0	0.0	0.0
784.9231816151732	2.5071480015046745	6.285791101448884	616104.4010368863	754.6532414822965	6.894055979960626	47.52800785483087	569501.5148797373	576.5010159881763	0.1517977618941586	332353.4214353995	0.0230425605160756	578.4464274030316	731.373390982337	0.682767	17.251938	0.0280647153146452	0.0176189146027341	0.0137436872	-0.0099218152	0.105632345	0.0815923489	0.0025623535	0.0699004427	-0.0391322609	0.0064569255	0.053421072	-0.0123350546	-0.0328980192	-0.0272357311	0.1386449927	0.0203220993	0.0033846832	0.0074055446	-0.0748471143	0.07097125	-0.0656156597	0.0186011445	-0.0415070723	-0.0560077751	-0.0429665428	0.0218416716	0.1064311522	0.093463424	0.0142836916	0.0036869529	-0.0765213698	0.0162939805	-0.0416284806	-0.0659860651	-0.016867627	0.0210588617	0.0482223252	0.1151148477	0.0480742972	0.002547783	-0.0327296071	0.090283366	0.0321007671	0.0271910259	-0.0925988389	-0.027959626	0.0078953359	0.0122310372	-0.0438087015	-0.0622296415	-0.0893720291	0.0120100906	0.0240982707	-0.0627363219	0.0380877626	-0.0726733781	-0.0970936134	-0.1049603617	-0.0040932093	-0.0646276101	-0.0082998281	0.0254683646	0.1122183724	-0.0375971573	-0.0116320723	0.0486296727	0.1252270801	0.0386760054	-0.0816041052	-0.0509023991	-0.1236934557	-0.0655035405	0.0212025646	-0.0464790507	0.0253171953	-0.010724664	-0.1231597053	0.0318582075	0.1176930081	0.004963778871982	-0.0027832960070384	2.463910068993489e-05	7.746736662795904e-06	-0.2285950957554519	0.0085664575567676	0.0522557178034442	7.338419507190079e-05	0.420907609216897	0.0003984204383442	1.5873884569038826e-07	0.1771632154966841	-0.0114163445285411	-0.0002760308310091	0.0001303329223943	7.619301966757438e-08	0.0005199793737242	4.944971486109997e-05	2.445274299844091e-09	2.7037854909861125e-07	0.0003569793123415	8.502803796999739e-07	1.274342294398102e-07	7.229767241027317e-13	0.0	0.0	0.0	0.0	0.0
785.9533552255932	1.030173610419979	1.0612576676057346	617722.6765903675	762.9772243190456	8.32398283674911	69.28869026649376	582134.2448295952	577.0718627782851	0.570846790108817	333011.9348103999	0.3258660577775398	579.0523643831734	740.3414949660605	0.7474269999999998	18.885756	0.087422577662182	0.045769835829807	0.0134230561	-0.0233667601	-0.0098764933	0.0433350567	0.0130553632	0.1046358517	-0.0333485697	-0.0828773129	0.0343573098	-0.0435777335	0.0060068292	-0.0033831407	0.1074085015	-0.0599304787	0.0050909361	-0.0761896627	-0.0373697093	0.0576559103	-0.0461313206	0.1641247783	-0.0478261919	-0.1781933361	-0.0679816792	-0.0538878932	0.0473732229	-0.0145971812	0.1470289252	0.0127166565	-0.1034283687	0.045599927	0.052608145	-0.0760774714	-0.0550385099	-0.0294050155	0.0234103445	0.0885854116	-0.0297838253	-0.0035592022	0.0581550985	0.0050165036	0.019003887	0.1622075221	-0.1362685467	0.0334888742	0.013901508	0.1920693546	-0.0160201126	-0.0071096698	-0.0173571464	0.0127209124	0.0310404217	-0.0530408521	0.0980947972	-0.0257855327	-0.1314703571	-0.0805981742	-0.0477684225	-0.0939233519	0.0325208185	0.0698995712	0.0579446849	-0.0062300021	-0.0152053586	0.0960920897	0.1092545981	0.0474255894	-0.0078263387	-0.008348648	-0.0737343656	-0.0079852413	-0.0595064425	-0.0510495496	-0.0178656896	-0.0137777759	-0.1219627663	0.0406637865	0.1129986616	0.0134037122425354	0.0084399333705534	0.0001796595018806	7.123247529938088e-05	-0.2445571774110817	-0.0159620816556298	0.0598082130232753	0.0002547880507809	0.4472180668847159	0.0263104576678188	0.00069224018269	0.2000039993481022	-0.0119744647633479	-0.0005581202348067	0.0001433878063686	3.11498196500797e-07	0.0006938738777155	0.0001738945039913	3.0239298518380265e-08	4.814609581759446e-07	0.000359166672907	2.1873605654999947e-06	1.290006989270839e-07	4.784546243504456e-12	0.0	0.0	0.0	0.0	0.0
785.753964140071	-0.1993910855221656	0.0397568049857075	617409.292161836	761.6481341800175	-1.329090139028153	1.7664805976618758	580107.8802999018	576.7649512394199	-0.3069115388651653	332657.80897821044	0.0941946926885838	578.7146570805785	740.2221368443036	0.605057	15.288399	0.0676862251283937	0.0396329989309253	0.0145421402	0.0007589535	-0.0050533668	0.0393782151	0.0129505352	0.1182986232	-0.023293312	-0.1017968528	0.0043664699	-0.0512582289	0.0373658893	-0.0384277416	0.0472311535	-0.054572089	-0.0477948951	-0.042406071	-0.0468972355	0.0417710773	0.0638768351	0.0847752011	-0.0528729297	-0.016776288	-0.0440374705	-0.0393083824	-0.0840851732	0.0054021466	0.0505046694	0.0124265914	-0.1141657957	0.0480304619	0.0900005671	-0.0537111697	-0.0823065578	-0.0317281784	0.0586237223	0.0330696131	-0.0362987836	0.0355819346	0.0039213349	0.0279711842	0.0046002493	0.1323243794	0.0127486022	0.0133160997	-0.0615136955	0.0398480916	-0.0064759709	0.0413119763	-0.0244224132	0.0109622551	0.0259787987	-0.0570584512	0.1097210619	-0.0028960576	-0.1258356522	-0.0739981464	-0.0370171429	-0.1279749804	0.0399631416	0.0942899286	0.0400982554	-0.0074112882	-0.033625411	0.1054103979	0.1085588383	0.0083997927	0.0152543121	-0.0484276694	-0.075946455	0.0106650977	-0.006418982	-0.0392938736	-0.0167519138	-0.0168225886	-0.1204720082	0.049249005	0.1072160763	0.0103307974676312	-0.0030729147749041	0.0001067253763172	9.442805213824524e-06	-0.2556243906123541	-0.0110672132012723	0.0653438290759373	0.0001224832080424	0.467916388231103	0.0206983213463871	0.0004284205065583	0.2189457463752402	-0.0125374346270703	-0.0005629698637224	0.000157187267028	3.169350674596186e-07	0.0006002762406847	-9.359763703080002e-05	8.760517657749388e-09	3.603315651305559e-07	0.0003587786575436	-3.880153633999887e-07	1.287221251087878e-07	1.505559222344253e-13	0.0	0.0	0.0	0.0	0.0
787.3784410940444	1.6244769539733852	2.638925373990648	619964.8094996876	760.6831715351826	-0.9649626448348272	0.9311529059266248	578638.8874568241	577.1041936927924	0.3392424533724352	333049.250377808	0.1150854421701488	579.1479673568748	742.1881628712864	0.639354	16.154995	0.0141621462727991	0.0081608976277893	0.0159488253	-0.0025674371	-0.0133525372	0.1003055316	0.0076257992	0.100742657	-0.0166660087	-0.1137863833	0.0222607995	-0.0820233848	-0.026887341	-0.0519826974	0.0848351233	-0.1031724946	-0.0223024077	-0.0729097868	-0.0918911485	0.0314719623	0.0613338571	0.0217786549	0.0358155375	-0.0531062384	-0.0690935406	-0.0465459541	0.0381805218	-0.0303249328	0.0248555904	0.0080217586	-0.0989049514	0.0513394417	0.0803810881	-0.0757389463	-0.1173162391	0.0276594041	0.0743209159	0.0795126515	-0.0637187057	0.0149140883	0.007508495	0.100507973	-0.0030164525	0.083270281	0.0091305254	0.0077352992	-0.0573283206	0.1180837441	0.0139069094	-0.0351931184	0.0121352956	0.0122839295	0.0295311838	-0.0520883775	0.110977283	0.0079739932	-0.1002014138	-0.132640325	-0.040202472	-0.0873791325	0.0374806341	0.0921753554	-0.0009760378	-0.0206559683	-0.0394060536	0.070706408	0.1374344074	0.0553127664	0.0407824065	-0.0610034682	-0.0795613736	-0.0729421203	-0.0633917511	-0.054309604	-0.0012690165	-0.0198572679	-0.1186910226	0.0575673389	0.1004009414	0.0048533442863316	-0.0054774531812996	2.3554950761667585e-05	3.0002493353329115e-05	-0.2617654501038515	-0.0061410594914974	0.0685211508680719	3.771261167811034e-05	0.4678292371636559	-8.715106744711099e-05	7.595308557170888e-09	0.2188641951451281	-0.0125094393709673	2.7995256103001066e-05	0.0001564860733759	7.837343642726183e-10	0.0005797812268053	-2.0495013879399948e-05	4.200455939167965e-10	3.361462709558588e-07	0.0003581392768749	-6.393806686999905e-07	1.282637416404763e-07	4.08807639507247e-13	0.0	0.0	0.0	0.0	0.0
788.515939535983	1.1374984419385328	1.2939027054125896	621757.3869023139	769.5592317529627	8.876060217780037	78.78444498965739	592221.41117621	577.2942004781202	0.190006785327796	333268.593905672	0.0361025784706031	579.2115935589045	749.0987168241926	0.694113	17.538618	0.0543919623626503	0.0401073689075151	0.0150037698	0.0043256027	-0.1063206717	0.0433547447	0.0091912461	0.1033195498	0.0077055656	-0.1068986728	-0.0185209735	-0.0437775437	0.0224835262	0.0212351027	0.1037369539	-0.1267777746	-0.0512188307	-0.1467326159	-0.0968651095	-0.0479292555	-0.0843467952	0.0548196321	-0.1050838803	-0.0705079311	-0.0436209133	-0.0407831096	0.1240064849	-0.0145934949	-0.0516462249	0.0069284232	-0.0923816394	0.0398432751	0.1207562333	-0.0175884994	-0.1082909038	-0.0477744474	0.0410903891	0.1158650396	-0.127883836	0.0856868591	0.1128760493	0.0678970263	-0.119564683	0.1248036747	-0.0978841038	-0.034920783	0.0831419148	0.0464669472	-0.0375420602	-0.0720596285	0.036307427	0.0092080393	0.0234270695	-0.0589444895	0.1020731248	0.0347358534	-0.0970802529	-0.0779814447	-0.0363080573	-0.1821355284	0.0852875541	0.0611750957	0.0375326334	0.0415497947	-0.0871619778	0.1169338409	0.1238256535	0.0238709	0.1096262946	-0.0119423178	0.0004508623	0.083843042	0.0122078819	0.0156171213	0.0293152789	-0.022879986	-0.1166240999	0.0655737103	0.0926188907	0.0085609600460685	0.0037076157597369	7.329003691038119e-05	1.3746414621849436e-05	-0.2554757215903436	0.0062897285135078	0.0652678443221067	3.956068477363426e-05	0.4290858736952003	-0.0387433634684555	0.0015010482128488	0.1841146870047733	-0.0124829447723657	2.649459860159901e-05	0.0001558239101899	7.019637550598524e-10	0.0006652829936362	8.550176683089997e-05	7.310552131205587e-09	4.426014616215442e-07	0.0003591680038614	1.028726986500002e-06	1.2900165499778265e-07	1.0582792127533757e-12	0.0	0.0	0.0	0.0	0.0
787.8468867370124	-0.669052798970597	0.44763164781039	620702.7169412028	769.169946866422	-0.3892848865406222	0.1515427228889451	591622.4071624945	577.0859934692872	-0.2082070088329146	333028.24385843426	0.0433501585271494	579.2198066852294	748.7578156802671	0.7289219999999998	18.418175	0.0705721582338669	0.048677138249306	0.0149939318	-0.0056591718	-0.0950900458	-0.0777378227	0.0105759174	0.0808568461	-0.0264070856	-0.2119362322	-0.0283142516	-0.0523011061	0.0215229003	-0.0146810607	-0.0123258739	-0.0502830714	-0.0670604926	-0.070244551	-0.0414166661	-0.0493057754	-0.0960958611	0.1222164439	-0.148052432	-0.0549665011	-0.081289289	-0.0680545402	0.1036241975	-0.0287719611	0.0468256838	0.0090357321	-0.071688717	0.104458937	0.196874793	-0.039273409	-0.1028578878	-0.0036747314	0.022131645	-0.0165404613	-0.0604167816	0.0863764895	0.0497492973	-0.0058205135	-0.1020528247	0.1638537625	-0.1350139683	-0.0194305184	0.0419672182	0.0435372632	-0.1036993908	-0.0958096385	0.0056842919	0.0099180987	0.0238562391	-0.0558431727	0.1339085817	0.0452380686	-0.1260018819	-0.0847999504	-0.1389060891	-0.0832742168	0.1053568087	0.128545347	0.0114494654	0.024578	-0.1360614865	0.0966142133	0.030430416	-0.0282970977	0.1691139346	0.0547716701	0.1115055223	0.2101575619	-0.0897553155	-0.0097557321	0.025374654	-0.025888922	-0.1142762195	0.0732247322	0.0839448694	0.0041492805510188	-0.0044116794950497	1.7216529091062875e-05	1.9462915967041985e-05	-0.2518251048721964	0.0036506167181472	0.0634158834438927	1.332700242281586e-05	0.4686817589582404	0.03959588526304	0.0015678341297638	0.2196625911801901	-0.0129134849566106	-0.0004305401842448	0.0001667580937246	1.8536485024963155e-07	0.0006922046098236	2.6921616187399995e-05	7.247734181416773e-10	4.791472218610423e-07	0.0003599857385817	8.177347202999695e-07	1.2958973198221206e-07	6.686900727840695e-13	0.0	0.0	0.0	0.0	0.0
788.6186229534832	0.7717362164707993	0.5955767878126643	621919.3324690481	765.6714725185085	-3.498474347913543	12.239322763009092	586252.8038286611	577.3594250346339	0.273431565346641	333343.90567632305	0.0747648209279144	579.3174190028203	746.2098793212404	0.959042	24.232754	0.0834701776691869	0.0471673621252785	0.0110510416	0.0116847473	-0.0687706785	0.1167274169	0.0181320728	0.0563753485	-0.1504566774	-0.1461789696	-0.010537478	-0.2259852982	-0.0561031699	-0.0486803571	-0.0042688439	-0.0358191722	-0.0117101865	-0.0121069631	-0.1285331668	0.0204846459	0.0700632875	0.0721161626	-0.0390275823	0.0844387934	0.2138018791	0.0043901407	-0.1783548218	0.1194573947	0.0834163329	0.0155084707	-0.0556418575	0.1809425988	0.0505104013	-0.0666405672	-0.231684307	0.0532103934	-0.0037387258	-0.01443319	0.0035509847	-0.0237029527	-0.0273386545	0.0580780173	-0.0306594204	0.1338008966	0.0367402923	0.040651284	-0.0406788894	-0.1609363093	0.1476063855	0.1834270377	-0.239025655	0.0103124114	0.0192397734	-0.0342601562	0.1102420751	0.0919846559	-0.0355828057	-0.225003432	-0.0555308139	0.1439474511	0.1134078797	0.0385126573	-0.1997755172	-0.1266458514	-0.0787653474	0.0012930705	-0.1822029699	-0.1112999292	0.0205836654	-0.0827282618	0.0632938328	-0.0906487447	-0.218786957	-0.0732674296	0.0818607449	-0.0288822635	-0.1116530376	0.0804789429	0.0744624131	0.0084096766997845	0.0042603961487657	7.072266219489833e-05	1.815097534441761e-05	-0.2412243923812411	0.0106007124909552	0.0581892074796989	0.0001123751053158	0.4825812141545214	0.0138994551962809	0.0001931948547534	0.232884628254852	-0.013669662723219	-0.0007561777666084	0.0001868596789665	5.718048147128683e-07	0.0008513584334539	0.0001591538236303	2.5329939576144644e-08	7.248111822130787e-07	0.0005388464250067	0.000178860686425	2.903554697425012e-07	3.19911451484222e-08	0.0	0.0	0.0	0.0	0.0
789.9011662428599	1.2825432893766902	1.6449172891251804	623943.8524318301	779.1937201422614	13.522247623752946	182.8511807980922	607142.8535091368	578.8839344309155	1.5245093962815872	335106.60954221647	2.3241288993508493	581.389611482268	753.051164465889	1.011645	25.561918	0.1328301226674693	0.0671872596149622	0.011370323	0.0058614295	-0.1691758358	0.1229038025	0.0228538111	0.0720487234	0.205415693	0.0950366287	-0.0600430826	-0.0701215694	-0.0555044478	-0.05325046	0.0221348003	0.0457622619	0.1222057754	-0.0613903394	-0.0612607161	-0.0400794036	-0.1428640333	0.0104978974	-0.1816408556	-0.0432327378	0.1093786599	0.1504385299	-0.1875795431	0.0373059304	-0.0157755658	0.0213495158	-0.0527419446	-0.2148982236	-0.0093283957	0.1287948151	-0.0949523561	0.0509245164	0.0205080381	0.0017578088	0.054522021	-0.0873593332	0.1351020451	-0.0080056762	-0.0789632221	0.0536500664	-0.1315213426	-0.0999949478	0.1007241257	-0.1005870294	0.0114129811	0.2300929435	-0.0955786145	0.0111993368	0.0239405479	-0.0399987206	0.0198499902	0.1097035232	0.12659628	-0.0621893069	0.1246579321	-0.0707082132	0.0473357382	-0.1287723478	0.0105704681	-0.2604348073	-0.2402433502	0.0288928157	-0.1357539074	-0.0706554666	0.035293018	-0.0925054886	0.2030342795	-0.069045014	0.1060986832	0.1672188564	0.0123033245	-0.0318582075	-0.1087608739	0.0872970312	0.064262843	0.0133908382933043	0.0049811615935197	0.0001793145501974	2.48119708207567e-05	-0.2742787862641478	-0.0330543938829067	0.075228852594534	0.0010925929549663	0.4406713427271285	-0.0419098714273928	0.0017564373230606	0.1941912323009303	-0.0130999500436471	0.0005697126795718	0.000171608691146	3.24572537264993e-07	0.0006941666925139	-0.00015719174094	2.470924341974807e-08	4.818673969956874e-07	0.0002080569302456	-0.0003307894947611	4.328768622322247e-08	1.094216898443038e-07	0.0	0.0	0.0	0.0	0.0
790.2184670496811	0.3173008068212084	0.1006798020093898	624445.2256663479	771.6718645250475	-7.521855617213987	56.57831192621361	595477.4664995632	577.7398094293492	-1.1441250015662945	333783.2873994607	1.3090220192090734	579.9071929401978	757.2222995162856	0.986232	24.91979	0.0999028556475059	0.0631463879196259	0.0114963774	-0.0089268227	-0.0788670757	-0.0274214301	0.0166454025	0.0084868061	0.0580490869	-0.0037229277	-0.057307189	-0.1046452855	-0.0359157385	0.0337075999	-0.0175845993	0.0726648079	-0.1170831298	0.0656835766	-0.0938182182	-0.1991068213	0.00251901	-0.0633947411	-0.0052852724	-0.0293464046	-0.0677741877	-0.0425919551	-0.083041752	-0.1028693624	-0.0988095619	0.0157603869	-0.0032501426	-0.0293644382	0.0371055806	0.0781074927	-0.088293442	0.0591522404	-0.0493886851	-0.027114602	0.0666764145	0.0998944441	-0.0735717002	-0.0076418084	-0.2186069364	-0.0708060334	0.0066231359	-0.0389417376	-0.0486661793	0.0564224265	0.0090201653	0.0610841003	0.1469071054	0.0101085144	0.0184595843	-0.0304472626	0.0821588554	0.1155411484	0.1339093853	-0.0657156376	-0.0733495092	-0.010955514	-0.0492837258	0.0870507137	-0.0294471679	-0.0761902226	-0.2426382895	0.0849672508	-0.1157029655	-0.0778228699	0.1059808714	0.0046527288	0.0830183346	0.03371596	0.1152052816	0.0364593934	-0.08275309	-0.0348149612	-0.1056066957	0.0936420493	0.0534443867	0.0067173654965699	-0.0066734727967343	4.512299921450778e-05	4.453523916875405e-05	-0.2652299620596068	0.009048824204541	0.0703469327741404	8.188121948468718e-05	0.4672190311843991	0.0265476884572706	0.0007047797624242	0.2182936231008885	-0.0140975937933156	-0.0009976437496684	0.0001987421507613	9.95293051252622e-07	0.0006919914509373	-2.175241576600072e-06	4.731675916569567e-12	4.788521681703096e-07	0.0003608953427797	0.000152838412534	1.3024544844007718e-07	2.335958034594373e-08	0.0	0.0	0.0	0.0	0.0
787.3466770579803	-2.87178999170078	8.247177756432766	619914.7898742436	770.3160713402001	-1.3557931848473572	1.83817516007854	593386.8497650003	578.0329153493776	0.293105920028438	334122.0512273008	0.0859110803557171	580.2427916759226	751.9491235076958	0.8598019999999998	21.725189	0.1170022244764663	0.0760073368087831	0.008578454	-0.0027411101	-0.0571594438	-0.0409947823	0.0138324104	0.0359412067	-0.0071068163	-0.089735643	0.014207717	-0.1134701628	-0.0547881101	-0.169010051	-0.2059217678	0.0145578865	0.0161290055	0.0635218105	0.0323211474	-0.0504762202	0.1245354038	-0.0492469148	0.0288863822	-0.2482728202	0.0851173085	0.0622150602	-0.0651961091	0.0766181148	-0.0927766202	0.014346374	-0.0352333868	0.0398171227	0.045507095	-0.0336317398	-0.0907104552	0.1447885853	0.0438802995	-0.2299466001	0.0076505963	-0.0751993451	-0.0476192791	-0.0793516621	-0.013662355	-0.0113916831	0.0869433738	0.0148156205	0.0956629625	0.1932945008	0.0738711144	0.1065456188	-0.0642925035	0.0062239103	0.0180955629	-0.0232164092	0.0909338966	0.0814593961	0.1328269347	-0.064949717	-0.0567855336	0.0900180405	-0.1291006883	0.1256773835	-0.0647287812	0.0359484437	-0.035159553	0.1589215242	-0.1209612933	-0.0790181057	-0.0123706299	0.0552947216	0.0071982501	-0.0746581328	0.1057399316	-0.0182459405	-0.1632807753	-0.0377507437	-0.1021981016	0.0994796131	0.0421112317	0.0140725324580159	0.007355166961446	0.0001980361697819	5.409848103074678e-05	-0.2604959223982348	0.0047340396613719	0.0678581255861071	2.241113151544293e-05	0.5339527802587725	0.0667337490743733	0.0044533932655214	0.2851055715460729	-0.0145812338392152	-0.0004836400458996	0.0002126123802738	2.3390769399776773e-07	0.0007870648069614	9.507335602410006e-05	9.038943025685282e-09	6.194710103571859e-07	0.0005457673164415	0.0001848719736618	2.978619636957565e-07	3.417764664560928e-08	0.0	0.0	0.0	0.0	0.0
787.0563317744299	-0.2903452835504367	0.0843003836799835	619457.6693862214	764.5146171776024	-5.801454162597679	33.656870400721935	584482.5998782159	577.3368472762364	-0.6960680731411912	333317.83522286435	0.4845107624464908	579.4425985767359	743.170120719815	0.921633	23.287527	0.1272854898461008	0.0724831933976981	0.0105108167	-0.0225286685	-0.0102715555	-0.0989368296	0.0139284041	0.005446776	0.0673711371	-0.0712426359	-0.1846109248	-0.0027387135	0.0332396579	0.0317615277	0.0237733268	0.0408077638	-0.0980245332	0.0418726134	0.0110843586	0.1139710016	0.0089589117	-0.0887259259	0.0136450775	-0.1137486089	0.0742216161	-0.0707206873	0.0990760049	-0.0605543453	0.0230047337	0.0143152779	-0.0010961121	0.003418763	0.1323406386	0.1377631055	-0.0139755509	-0.0529713413	0.0022831949	0.0389055158	0.0581338859	0.0729673351	-0.0973917745	-0.0143919007	0.0872885965	-0.0168732145	-0.0035149201	-0.0633158196	0.0751207099	0.0746807378	0.1039274482	-0.0652831209	0.046016754	0.0043460413	0.010418264	-0.0097347481	0.1069609874	0.1638918418	0.0727369521	0.0803437198	-0.0490283617	-0.0204329888	0.0059814024	0.0247829349	-0.0894877824	-0.0929951248	0.058702975	-0.0050880459	-0.1211135937	-0.099662296	-0.0636120202	-0.1197379396	-0.1207743344	-0.1095533756	0.1041107943	-0.0112051004	-0.0766288118	-0.0406637865	-0.0985433035	0.1047780882	0.0303725225	0.018079164260726	0.0040066318027101	0.0003268561803663	1.6053098402487998e-05	-0.2854746784181685	-0.0249787560199336	0.0814957920179567	0.0006239382523033	0.5735232469779845	0.039570466719212	0.0015658218363762	0.3289289148241702	-0.0155593055948668	-0.0009780717556516	0.0002420919905944	9.566243592034048e-07	0.0008428994481664	5.583464120499995e-05	3.1175071584910783e-09	7.104794797192216e-07	0.0004050810072132	-0.0001406863092283	1.640906224048606e-07	1.9792637604280862e-08	0.0	0.0	0.0	0.0	0.0
