global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33
787.1846657683667	2.962090944299121	8.773982762298855	619659.6980208552	788.5655898829868	17.739616437639484	621835.689547503	314.69399135456894	590.8986961448586	2.414255420678842	5.828629236277171	349161.269105694	595.2672003081024	729.2766068190897	1.92215	70.867676	1.9903067967401915	1.0511319007922773	-0.0345314673	-0.0195910948	0.0012830526	0.0506134206	-0.0761821728	0.1118225105	0.0900530901	-0.0912331047	0.1455292349	0.0446499516	-0.0402774918	-0.0107845881	-0.0963422868	0.128118471	0.0403254484	0.1544175958	-0.1314206652	0.0014427277	-0.0160679961	-0.1546230955	-0.0978370928	-0.2096905412	-0.2047139288	0.1295002737	0.1191407399	-0.0265825943	0.0453843757	0.1318351365	-0.0805069596	-0.0443240688	0.0356599213	-0.0007599672	0.0719756117	-0.1568831736	-0.0780897887	0.0774092592	-0.1061345613	-0.0483717764	0.0721506348	0.1173893511	-0.1920982463	-0.093450872	-0.3061443536	-0.0197271901	-0.0321320598	-0.0028735332	-0.0032574587	-0.247446458	0.0155389448	-0.0124030355	-0.034075449	-0.018730969	-0.2763820228	-0.1352238994	0.1077035573	0.0599449729	-0.064794923	-0.0262091681	-0.0960997059	-0.1111077887	-0.0439149142	0.0745374018	-0.1433312177	-0.2673817018	0.1584976253	-0.1755852216	-0.0545886729	-0.0796334981	0.1419438087	0.1931753492	0.0166089482	-0.4712893007	-0.0079741859	-0.1121045217	0.0237643552	0.1087572599	-0.0390830552	0.6291051565672348	0.5352766903826875	0.2865211352670435	0.3957732980194849	-0.2774727008993949	0.0284810237851615	0.0008111687158509	0.076991099744405	0.0635405315369013	0.0772675016128374	0.0059702668054898	0.0040373991479919	-0.0266562140959735	0.0085118933384661	7.24523282054252e-05	0.0007105537499303	0.0118323328972036	-0.0097222975534994	9.452306971878042e-05	0.0001400041017902	0.0140046016502156	0.0087514407272245	0.0001961288673812	7.658771480212369e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
789.3814424565674	2.196776688200657	4.825827817821847	623123.061694811	784.2560921805245	-4.309497702462295	615057.6181222674	18.5717704475278	590.8597462233419	-0.0389499215167461	0.0015170963861606	349115.239707112	594.4195250412699	731.7732266406764	1.722109	63.492386	1.982618064248322	0.967327950965209	-0.0193063943	-0.0022056684	-0.007556214	0.0330567374	0.0298395796	-0.0482123987	0.1988004016	0.0680967214	0.1262285514	0.0782935221	-0.0131537201	0.0562141042	-0.0533288719	0.0226093196	0.062337448	0.1678941877	-0.092106689	-0.0102962928	0.0589584739	-0.0485999351	0.1978763051	-0.1302345882	0.0831927081	0.0023289247	0.0073234523	0.0268505764	0.0550209077	0.1240755491	0.174343763	-0.0744910645	0.0132904004	0.0609236297	0.0205579517	-0.0868871382	-0.1350637532	0.129863584	-0.0369362059	0.0025504055	-0.0649317812	0.0204948271	0.159126541	0.0710627347	-0.1622061019	-0.0745479927	-0.0163957234	-0.0024492244	0.0835813379	0.0582370873	0.0597080782	0.0145826559	-0.0928892391	-0.0826017364	-0.2156679815	-0.0317243423	-0.0522774651	-0.0676388448	0.119549754	0.1684547494	-0.1850209597	-0.0905067055	-0.0006663648	-0.1020879996	0.0198680544	0.0022372197	0.1858825022	-0.1969963031	-0.279131215	-0.0364421917	-0.1040526915	-0.2790241096	0.1543118445	0.1777845032	-0.0102469799	-0.1113730231	0.0304052466	0.1058697418	-0.0495674319	0.1578707574953171	-0.4712343990719176	0.2220618588686713	0.0249231760721452	-0.2436904435906939	0.033782257308701	0.0011412409088712	0.0593850322974291	0.4533740466949894	0.389833515158088	0.1519701695405112	0.2055480262165904	-0.0129657713664776	0.0136904427294959	0.0001874282221296	0.0001681112271277	0.0103652488479697	-0.0014670840492339	2.152335607516537e-06	0.0001074383836803	0.0074067705747531	-0.0065978310754625	5.486025034702837e-05	4.353137490033865e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.4339841595088	-1.9474582970585743	3.792593818782282	620052.2794093175	775.1330871582031	-9.123005022321422	600831.3028074065	83.22922063730189	591.5254326285897	0.6656864052478113	0.4431383901317532	349902.3374464402	594.523804648425	726.7090715288944	1.248171	46.01878	0.4977944112908076	0.2278279162767955	-0.0349456018	0.050608405	-0.0116885703	-0.028833633	0.0531779913	-0.065334916	0.2603505125	-0.0278541515	0.0817436823	0.0681968875	0.0012859493	0.096307055	-0.060113536	0.0162333381	0.1219880972	0.1819973657	-0.0924320399	-0.1149352972	0.0610978856	-0.0498919085	0.0474897652	-0.2170745903	0.1187760395	-0.0562195049	-0.0805959025	-0.0493996771	0.1306806356	0.1783902925	0.1563414336	-0.0620167495	-0.0046053548	0.0908374458	0.0177743003	-0.1000244745	-0.1923055026	0.1230674963	-0.0221905483	0.1054475114	-0.0862677814	0.0731047802	0.0292678564	0.1837665229	-0.1418735829	-0.0781604648	0.0420637895	-0.0269877581	-0.0243422414	-0.0134636948	0.0188133321	-0.0331189639	-0.1496240056	-0.1092830079	-0.229439893	-0.0492901823	-0.0304742639	-0.0062943006	0.139452845	0.1546765209	-0.2080970769	-0.1318584394	-0.005987086	-0.1525330557	-0.0551648026	-0.0802294625	0.1512477366	-0.1951534072	-0.2270666052	0.0177072002	-0.1182502171	-0.0527324594	0.0858365122	0.1698592221	-0.0125156182	-0.110460877	0.0369351927	0.1022956179	-0.0595496741	0.2737130746681799	0.1158423171728628	0.0134194424479781	0.0749188472443086	-0.3091283384306109	-0.065437894839917	0.00428211808108	0.0955603296208703	0.5190901065276421	0.0657160598326527	0.0043186005199287	0.2694545386948788	-0.015499907920662	-0.0025341365541844	6.421848075253589e-06	0.000240247145549	0.0088122019547192	-0.0015530468932505	2.4119546526350305e-06	7.765490329075689e-05	0.0083355499162257	0.0009287793414726	6.948139240589029e-05	8.626310651462773e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
789.6862052206659	2.2522210611571154	5.0724997083196826	623604.3027158156	788.2960268729074	13.162939714704294	621410.6259836116	173.26298193293954	591.4187439719399	-0.1066886566497942	0.0113824694577376	349776.13072134694	594.7570093659397	737.4652929237023	1.898853	70.008759	4.040103818397	2.3362247732869195	0.0193779785	-0.0613012442	0.0188792958	0.0468551812	0.0074626316	0.1015230167	0.1897807263	0.1511895634	0.0134935739	0.0485123924	0.017602575	0.05443765	-0.2272009105	0.467784895	0.1809766121	-0.0916496918	0.0671923139	-0.1298333076	-0.0378582853	0.0538081623	-0.1239508525	0.1243643496	0.1310342904	-0.1363979212	-0.1488387746	0.1099619472	-0.1366458162	0.1111425476	0.1377542255	-0.0537858046	-0.0172499329	0.0618475004	0.1296069312	-0.5111459775	-0.0327523089	-0.1867953431	0.0710044672	0.1538987729	0.0089623821	0.0022818032	-0.0346023715	0.0590815667	0.3240106116	0.0307626062	0.1673282642	-0.1682774433	0.118644583	-0.0710605933	0.0902825002	0.0489243117	0.0176120403	-0.0074340957	-0.3111989054	-0.0464869769	0.1588849772	-0.024548355	0.2116978246	0.2005568823	0.5017917573	0.129552905	0.099579396	0.0808768419	-0.0145102036	0.1090256161	-0.1011549365	-0.0707718367	-0.0300158056	0.1281256365	0.116242	-0.1456254013	-0.1097330702	-0.3602260667	-0.014779181	-0.109369563	0.0433303662	0.0980580676	-0.0689286585	2.017343739100056	1.7436306644318762	3.040247893947146	4.069675761686195	-0.3725855904007602	-0.0634572519701493	0.004026822827603	0.138820022174283	0.6557083641000219	0.1366182575723797	0.0186645483021131	0.4299534587507268	-0.0257699486923688	-0.0102700407717067	0.0001054737374525	0.0006640902556073	0.0123985422931482	0.003586340338429	1.2861837023043036e-05	0.0001537238509949	0.0364071216945418	0.0280715717783161	0.0013254785100811	0.0007880131421051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.3856119859734	-8.300593234692542	68.8998480478236	610563.4746186942	787.8665659877232	-0.4294608851841985	620733.7258012875	0.1844366519031954	590.5786860120165	-0.8400579599233424	0.705697376030568	348783.18437168	595.3704983658636	712.0191885831559	1.847189	68.103943	0.9398402899966948	0.4783749253178597	0.0013737107	0.0467802558	0.0390983612	0.1064288959	-0.0646992955	-0.0435394536	0.0692852186	0.0537708923	0.1096539328	0.0558274343	-0.0219424703	0.1435764361	-0.2425643549	0.4241073253	0.1630187509	-0.0875990886	0.1380532217	-0.0702637969	0.0863327809	-0.0238048341	-0.132827121	-0.1334671218	-0.1669965954	0.004396355	-0.2025678904	-0.1529825109	-0.0772410122	-0.1393206049	-0.0211532314	-0.0637040299	0.0195940289	0.1309620506	0.1404782564	-0.4503808745	0.0066666115	-0.2259631957	0.1401605305	0.0500472398	-0.0044696468	-0.0214458269	-0.1795977795	-0.0475310017	-0.1617308525	0.0192107814	0.1107763091	-0.1885650032	-0.1919549541	0.1271097939	0.0294407744	0.0014150189	-0.126538667	0.0146600244	-0.2648202778	-0.0845608658	0.0671516123	0.1940848402	0.1809725641	0.2920239616	0.3701015384	0.0306992207	0.0659985666	0.0638848519	-0.0492121448	-0.1188641341	-0.1493536195	0.2975113363	0.1193925316	-0.1157344492	-0.0699994144	0.1581313842	0.0458074382	0.3736501199	-0.0170367502	-0.1081008511	0.0495674319	0.0931845731	-0.0776093729	2.0114400140655704	-0.0059037250344857	3.485396928281405e-05	4.045890930184102	-0.224481640049035	0.1481039503517252	0.0219347801097862	0.0503920067191045	0.7122268878458158	0.0565185237457939	0.0031943435264038	0.5072671397705363	-0.0189217971337524	0.0068481515586164	4.689717976978023e-05	0.0003580344067708	0.0162936408292728	0.0038950985361246	1.5171792606120008e-05	0.0002654827314733	0.0402501534170946	0.0038430317225527	0.0016200748500996	1.4768892820547132e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
776.3358085555365	-5.049803430436896	25.50051468605224	602697.2876455785	776.8057390485491	-11.060826939174149	603427.1562187625	122.34189257836056	587.7971405077205	-2.781545504295991	7.73699539246924	345505.47838905297	593.0529757584676	693.5612855051602	3.119594	115.016205	4.780071389324852	2.603093387892819	-0.0204588185	0.0144379381	-0.2361229761	0.1698505787	0.0035823767	0.0852077616	-0.0708481555	0.0360984687	-0.2330268843	-0.02036363	-0.0677392638	0.1376159639	-0.1250602468	0.147447803	-0.0092297774	-0.0926458752	-0.074300235	0.3534972763	-0.6526965418	0.3305351686	0.1118080089	0.0141753451	-0.1309258595	-0.0250387176	0.2324986772	-0.0515983047	0.0762451575	-0.056173057	-0.0743506877	0.0090565096	0.0504566534	0.1112196643	0.065188093	-0.1372708878	0.067234019	-0.1693693211	-0.066470879	-0.453712777	0.6409805778	-0.0738885574	0.2024688041	0.1284142531	-0.0221596715	0.1207201594	-0.1383639112	0.1998214688	-0.0376466134	-0.034717903	0.0789026206	0.0606161443	0.0060949956	-0.1182285991	-0.1836647611	-0.073268827	0.262570301	-0.5726267299	-0.0512871438	-0.3067640409	-0.118628993	0.1240880133	0.4426377646	-0.0375071657	0.047724837	0.1456600791	0.1419215728	0.2404722077	0.145924914	-0.1295144584	-0.1062783309	0.0503908794	0.0620740543	-0.0055258087	-0.0192874102	-0.1066567993	0.0556236314	0.0877067409	-0.0855038787	0.6142296456072387	-1.3972103684583317	1.952196813727467	0.377278057542794	-0.4235506609051498	-0.1990690208561148	0.0396284750646122	0.1793951623531892	0.5304043873036903	-0.1818225005421254	0.0330594217033912	0.2813288140710031	-0.0313580657778198	-0.0124362686440674	0.0001546607777874	0.000983328289326	0.0081024307967427	-0.0081912100325301	6.709592179702178e-05	6.564938481600455e-05	0.0008382421043265	-0.0394119113127681	7.02649825465719e-07	0.0015532987533254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
771.7314492666873	-4.604359288849196	21.20012446081187	595569.4297872615	755.9567910766601	-20.848947971888947	571470.6699749212	434.67863153453226	586.924749982226	-0.8723905254945521	0.7610652289726607	344480.66214169847	591.6569432308515	693.1667506732747	3.069907	113.184296	4.708412349633622	2.8834694567320365	0.0282503385	-0.0059294142	0.0770179589	-0.0171730373	0.0295655586	-0.0770998988	-0.188070678	0.0800671424	-0.1065020113	-0.0793205833	0.0256471988	-0.0435018834	0.1620324252	0.032687559	-0.0954637077	-0.1960696826	0.1711692938	0.0113771619	-0.0642213948	0.0413596347	0.0125391104	-0.0432632439	0.0094657185	0.1221637333	-0.2777754202	0.1058209158	0.2188732275	-0.11528559	0.2785229978	0.0689639677	-0.0141936908	-0.0755213673	-0.1309064614	0.0526694462	0.2138565316	-0.1482625302	0.1379508722	0.0126342471	0.0214991617	-0.011751525	0.0388459805	-0.0193324787	0.0436025065	-0.2267644161	0.2605302782	0.0997907719	-0.123716953	0.0661802549	-0.0228711929	0.0231355437	0.0554136435	0.1214760175	0.0997310394	-0.0715237237	0.1283018645	0.0525694468	0.0619597663	0.0152827853	0.1193047133	-0.027523024	-0.220956916	-0.5331334596	0.2066373687	0.298129065	0.0076363857	-0.275896594	0.3101177016	-0.4078266367	-0.0448198542	0.0368814024	-0.0073971813	7.93792e-05	-0.0215302484	-0.1050397497	0.0614768663	0.0816600968	-0.092532202	0.5705576947456592	-0.0436719508615794	0.0019072392920562	0.3255360830334808	-0.6946520193740042	-0.2711013584688544	0.0734959465636583	0.4825414280203819	0.6605505482202432	0.1301461609165528	0.0169380232013172	0.4363270267540638	-0.0386216985577207	-0.0072636327799009	5.276036116125087e-05	0.0014916355994834	-0.0345819433783911	-0.0426843741751338	0.0018219557987228	0.0011959108078262	-0.0344836085283715	-0.035321850632698	0.0011891192571379	0.0012476331321186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.2698141616523	-5.461635105034929	29.829458020549904	587169.4280953332	748.1685226876396	-7.788268389020573	559756.1383406051	60.65712449941711	583.7606455205561	-3.164104461669922	10.011557044359506	340776.49125857634	588.2333957639745	677.039563456251	1.629475	60.077042	2.167819436924418	1.1418785360516552	-0.0053014138	0.0757701589	0.0523152294	-0.1011323196	-0.0372249145	-0.1631348894	-0.3287822194	0.0448215686	-0.0633951807	-0.1416589886	-0.0023944697	0.0214803246	0.0994720099	0.0043497587	-0.1541003602	-0.172933195	0.1079138265	0.0067505103	-0.0073968137	-0.0779963816	-0.0021348744	-0.1395380777	0.0545344677	0.1045379828	-0.0830627904	-0.0774286662	0.0361364308	0.0290547956	-0.0240357435	0.1413294334	0.0074711341	0.00848093	-0.0784044856	0.069614577	0.2292654683	-0.0911899664	0.071380399	-0.0020156201	-0.0446315994	0.0698490981	0.0233147782	0.064275221	-0.0836812073	-0.1580561124	0.0095247172	-0.0478801985	-0.0814940679	0.0186961054	-0.1652389428	0.0034011627	0.0111741381	0.0949862036	0.2052677196	-0.1492066156	0.1100459476	0.0508693496	0.0042295201	0.0536377866	-0.0188617674	-0.0873646022	0.0638459477	-0.1290846946	0.0291207537	-0.0313079261	0.066660256	0.1127189413	-0.1849995278	-0.092056231	0.1785572146	0.1584790549	0.0464364843	0.0245793436	-0.0237643552	-0.1032523253	0.0671057788	0.0750838557	-0.0986231436	0.4336836745067245	-0.1368740202389347	0.0187344974163683	0.1880815295336545	-0.6932871217259589	0.0013648976480453	1.8629455896397857e-06	0.4806470331510645	0.8595914901042363	0.1990409418839931	0.0396172965460671	0.7388975298596214	-0.0462215229669435	-0.0075998244092227	5.775733105101867e-05	0.0021364291853836	-0.0218250864384081	0.012756856939983	0.0001627373989871	0.0004763343980439	-0.0182294983345084	0.016254110193863	0.0003323146095278	0.0002641960981942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.7684083627189	3.4985942010665667	12.240161383736607	592543.4025132735	746.2841910879953	-1.8843315996442696	556940.0938678634	3.550705577417933	584.9992608769535	1.2386153563974176	1.5341680011035017	342224.1352265819	589.1462552125922	678.0438120002857	0.913173	33.667744	0.6266730565590382	0.2952114722859406	-0.012230854	0.0692316543	0.0330497791	-0.1273193105	0.0428997667	-0.1810440102	-0.2718799506	0.0582560754	-0.1104046465	-0.1192217294	0.0153338272	0.0477637391	0.1108293146	0.0123923199	-0.1489671588	-0.1550767532	0.0896698036	0.0673965263	0.0208595201	-0.1246820148	0.0232815457	0.0137980535	0.0806823662	0.1241572238	0.0120220305	-0.0724611731	-0.0437341824	-0.0004264922	-0.0178848258	0.1198511313	-0.0125027426	0.0264264454	-0.0941074921	0.0533549394	0.2092036567	-0.069307136	0.060135947	-0.0678102772	-0.1023104182	0.0919190804	0.0502271199	-0.0081003304	0.0294711047	-0.1254151188	-0.1024102497	-0.0713851034	-0.0348603797	0.0075006557	-0.1754480883	0.0156231015	0.0406473071	0.0807148732	0.1842188591	-0.0801912416	0.1101762313	0.0192925008	0.0153598768	0.0707181737	-0.0188133695	-0.0640658001	0.0521669082	-0.0638740082	0.0588194799	0.0897919334	0.0070841729	0.0244296645	-0.090768492	0.0023385368	0.0924252704	0.0621133112	0.0002339053	-0.0777863142	-0.0259888245	-0.1012974252	0.0724898296	0.0680206669	-0.1037150002	0.3785690234955581	-0.0551146510111664	0.0030376247560826	0.1433145055503804	-0.6240376809225268	0.0692494408034321	0.004795485051588	0.3894230272111653	0.7719102405307865	-0.0876812495734498	0.0076880015267615	0.5958454194362967	-0.0450626836618446	0.0011588393050988	1.3429085350421e-06	0.0020306454588074	-0.0185011737229738	0.0033239127154342	1.1048395739825802e-05	0.0003422934291276	-0.0144196960516218	0.0038098022828866	0.0002079276342211	1.4514593434687951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
773.8619588047566	4.093550442037667	16.757155221506782	598862.3312851348	761.1100448826381	14.825853794642851	579288.5004212514	219.8059407401259	585.5761527955251	0.5768919185716186	0.332804285713243	342899.4307228082	589.7787777605286	689.0081215363681	0.783185	28.875204	0.486354132363776	0.2755767227484248	-0.0246347126	0.086646229	0.0560148756	-0.0879094738	-0.0416765256	-0.1772561031	-0.1346750385	0.048581769	-0.0260086734	-0.0992883617	0.0191049351	0.0575623503	0.0911614299	0.0253122916	-0.1303485606	-0.1176890402	0.0658417054	0.0696734719	0.0352751929	-0.1482550574	0.0423323288	0.0149651094	0.0866108752	0.1287321572	0.0134862681	-0.1089511097	-0.0672612092	0.0176133407	-0.0605969804	0.1024267052	-0.01691674	0.0344086443	-0.0921119354	0.0293937141	0.1797066875	-0.0418073173	0.0427538524	-0.0643091521	-0.1239574539	0.0874096914	0.0782324254	-0.0265881677	-0.0002047269	-0.1206501675	-0.1078326216	-0.0700783059	-0.0600427756	-0.0218804104	-0.1940421304	0.011771799	0.0307093652	0.0735526114	0.1958515748	-0.1013896892	0.0588544654	0.0023065983	0.0083813599	0.0525033183	-0.0144852833	-0.0638991419	0.087971867	0.0087658469	-0.0035612478	-0.0562758987	0.0495461614	0.0924748508	-0.1949835363	0.0120912529	0.1470735021	0.1073823775	0.0066110387	-0.0254954075	-0.0282027543	-0.0991782204	0.0776093729	0.060516338	-0.1077561896	0.3452185073092835	-0.0333505161862746	0.0011122569298909	0.1191758177888498	-0.713799574638017	-0.0897618937154902	0.0080571975633909	0.509509832753414	0.8865457761633024	0.1146355356325159	0.0131413060297538	0.7859634132329923	-0.0490978439067841	-0.0040351602449395	1.6282518202340224e-05	0.0024105982762949	-0.0179831199642834	0.0005180537586904	2.683796968932545e-07	0.0003233926036498	-0.0140007863186618	0.00041890973296	0.0001960220175408	1.7548536436861874e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
778.827138247467	4.9651794427104505	24.65300689831446	606571.7112707391	759.0325982448032	-2.077446637834896	576130.4851982569	4.315784533051514	586.7939236639434	1.2177708684182562	1.482965887968154	344327.1088489258	590.628806791346	710.0509715846237	0.695213	25.631786	0.2264434921845798	0.1223382759545168	-0.0403903995	0.0605694151	0.0502446859	-0.1345700206	-0.0004291849	-0.1445218106	-0.0601018879	0.0706931809	-0.0855322923	-0.0805625264	0.0310594477	0.0554938362	0.1284587102	0.016954502	-0.1351737732	-0.0780360367	0.0741864464	0.0400641863	0.0676970475	-0.0993680224	0.0361047364	-0.0387083221	0.0319364273	0.084016349	0.0796942608	-0.102599426	-0.0759140023	0.000963975	0.0350432209	0.0854091066	-0.0274978581	0.0331045873	-0.1220193327	0.038110086	0.1681140883	-0.004747046	0.0513449221	-0.0362618815	-0.1239468601	0.053249806	0.0346806779	0.0088168603	-0.0458583348	-0.0406619936	-0.130291829	-0.0898013475	-0.006625766	-0.0285895355	-0.2001658675	0.0082805209	0.0384100635	0.0649074489	0.1659133473	-0.0596380723	0.0803545269	0.0316721772	0.0079598717	0.0923207447	-0.0351089619	-0.0376796058	0.0751079679	0.0186452746	0.044349929	0.055157405	0.0151188644	0.0587615869	-0.0778894328	0.0667237134	0.0743935776	-0.0320003748	-0.0033677576	-0.0754564771	-0.0304052466	-0.0968981481	0.082445728	0.0526195375	-0.1107057733	0.3549846723374941	0.0097661650282105	9.537797935824362e-05	0.126014117594558	-0.6915020501910618	0.0222975244469552	0.0004971795964625	0.4781750854184418	0.7791819544922731	-0.1073638216710293	0.0115269902038085	0.6071245182063988	-0.050089896014001	-0.0009920521072168	9.841673834334822e-07	0.0025089976826934	-0.0176430164842562	0.0003401034800271	1.1567037712661195e-07	0.0003112760306637	-0.0135926222851382	0.0004081640335235	0.0001847593805864	1.665978782622542e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
