global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
743.0627575582887	-2.489362973923108	552142.2616701281	6.196928015939298	827.225185311718	-7.323888043820602	53.63933607841837	684301.5072140062	552.0781541125331	-0.5349945574175763	304790.28824830183	0.2862191764664283	561.628601953472	781.5975533465405	1.048845	22.447496	0.0771734567037867	0.0376617851008694	-0.165588855	0.1234054498	-0.0277649715	-0.0382343882	0.090260533	0.1514787945	0.1016880515	-0.0269702312	-0.1753688999	0.1153787479	0.0407880851	0.1420793504	-0.2011142085	-0.0247474376	-0.1156453643	0.1391266733	0.1274354544	0.0376124682	0.003089643	-0.0594841181	-0.0588235981	0.070151554	-0.0636710552	0.0014161793	-0.0145546666	0.1018967348	-0.1148106951	0.1654038549	-0.0482017767	0.1101787978	-0.0561713183	-0.0043510245	0.0348334997	0.0439064563	-0.0951757045	0.0030220298	-0.090918121	-0.0659123069	0.0468795941	0.0588558843	0.0885656423	-0.0526987349	-0.1190382878	0.0116179452	-0.1022606287	0.0383574819	0.1138330631	-0.1276892842	0.0493497393	-0.2010100296	0.0213411499	0.0089590627	0.1252980064	-0.1414780064	0.0078924386	-0.0193548498	0.1207645084	-0.0679606054	-0.128137526	0.0240490429	-0.0045571424	0.0891842519	-0.0086681909	0.0171861415	-0.1680148073	-0.0838568803	-0.0944387343	-0.0525908969	0.1409032794	0.0471223149	0.0905480342	-0.0053936558	0.0775968016	-0.0483340745	-0.040471613	0.0272723199	0.0100070893	0.0931569585	-0.034679487	-0.160360004	0.024609784	-0.0277613496	0.0031452509	-0.0907988334	-0.026596378	-0.1756267415	0.083348974	0.1951403877	-0.046042046	-0.0272087123	0.0358372503	-0.0468098789	-0.1537468653	0.1535709698	0.0331990119	-0.108883572	0.0179543586	0.0551615369	0.0626572173	0.1036227814	0.0287414723	0.0969080566	-0.0068871844	-0.0868140235	-0.0174476162	-0.0124299826	0.0206041905	0.0340906388	0.0201736648	-0.0259888245	-0.1012974252	0.0724898296	0.0680206669	-0.1037150002	-0.1117902933756482	0.0061868866788614	0.0124970696930134	3.827756677707385e-05	-0.3509072670847217	-0.0099957179753999	9.991437784373465e-05	0.1231359100928682	-0.6135909603406731	0.0230636888460651	0.3764938666117894	0.0005319337431881	0.0216884241736316	-0.000393810331527	0.0004703877431353	1.5508657721740699e-07	0.0057200647679338	0.0002139400254598	4.577033449378265e-08	3.271914094935756e-05	-0.0013961963004202	0.0001507929070822	2.2738500826331156e-08	1.9493641093070533e-06	0.0	0.0	0.0
742.2536968827807	-0.8090606755080216	550940.5505361549	0.6545791766534963	827.0521705924691	-0.1730147192488402	0.029934093076755	684015.2928817146	551.7277665299239	-0.3503875826091871	304403.5283600982	0.1227714580467099	561.2639992016539	777.5780614192669	0.9196	19.681379	0.0638966062755882	0.0378167492401015	-0.1569567774	0.1123190556	-0.0211436438	0.0034384964	0.0867049325	0.131850713	0.1286541925	0.0181863598	-0.1376539087	0.0148216825	0.1727904927	0.1079202176	-0.1726846409	-0.0748527533	-0.114987323	0.1463053498	0.0851469729	0.0448735309	0.0295537029	-0.1521520904	-0.1100127739	-0.0190619718	0.0102200576	0.0070944655	-0.146086478	0.1264253474	-0.0718054667	0.1588051901	0.071303218	0.0502508466	0.02502959	-0.0877091424	0.0602241193	-0.006703555	0.0078216427	0.0015883146	0.0363490273	0.0392299719	-0.0382653541	-0.0800832602	0.0321603659	0.0192670725	-0.0360389615	0.0448533049	-0.0648228466	0.0478432559	0.097965967	-0.0846954024	0.0326278336	-0.1732771702	0.0162050479	0.0605782411	0.1341996444	-0.1145231629	0.0027660663	-0.0504460476	0.1623143659	-0.1442352957	-0.0279542947	-0.0604528086	-0.0115311152	0.090649477	-0.1104510394	0.0824927311	-0.1234263479	-0.0202473388	-0.1729859598	0.0246407987	0.0119508021	-0.0416861028	-0.0194864823	0.0453529991	-0.0432288817	-0.0618841976	-0.063919959	-0.0260802502	0.0427244082	-0.0515124205	0.0367412624	-0.0994712688	-0.0176167286	0.0116973205	0.0150445381	0.0576842473	-0.059345569	-0.1609367796	0.0711777612	0.1640734324	-0.0533930407	-0.036724663	0.0622746383	-0.0450938759	-0.1316784721	0.2199270907	0.0613400831	-0.1621947923	0.0528172229	0.0172370277	0.0474761923	0.074776154	0.052696929	0.0226158124	-0.0325834355	-0.0358839522	-0.0619056995	0.0687156577	0.1137514477	0.0705610763	-0.0210245278	-0.0282027543	-0.0991782204	0.0776093729	0.060516338	-0.1077561896	-0.1127703993405049	-0.0009801059648566	0.0127171629674169	9.606077023476625e-07	-0.3692644944141534	-0.0183572273294316	0.0003369877952244	0.1363562668349403	-0.6155516878661729	-0.0019607275254998	0.3789038804348943	3.844452429252592e-06	0.0221613189786592	0.0004728948050276	0.0004911240588738	2.2362949662209334e-07	0.0060881969991763	0.0003681322312424	1.3552133967958096e-07	3.70661427007793e-05	-0.0014071401732661	-1.0943872845899962e-05	1.1976835286722652e-10	1.9800434672193497e-06	0.0	0.0	0.0
743.6518992929545	1.3982024101737809	553018.1473220185	1.9549699798157687	831.8059308270871	4.753760234617971	22.598236368235103	691901.1065591167	552.3871251826934	0.6593586527694697	305131.53606760054	0.4347538329819701	561.6956893842041	777.0347183200863	0.906942	19.410469	0.1039632472461495	0.060157786351134	-0.1748663518	0.0847279614	-0.097010791	0.0055076451	0.0285614384	0.1059171641	0.1231927528	0.0807025903	-0.0765240517	-0.0225083252	0.1129376603	0.1326497138	-0.1969630491	-0.0256826386	-0.1015519195	0.1556039161	0.0694513658	-0.0362306495	0.0532727394	-0.1501159458	-0.0892749956	-0.0051574761	0.0714839331	0.0729493614	-0.0154089152	0.0571949354	-0.0119130948	0.0152645429	-0.0072581718	-0.0790545452	0.1233898539	-0.1538022218	0.0009751673	0.0628410217	-0.005616632	0.0156551851	0.0053749258	0.1070263609	0.0392358809	0.0348277968	-0.0838468363	-0.0355786665	0.0970626863	0.0725923986	0.0038183613	-0.0114030731	0.1367861036	-0.0655658977	0.0525170982	-0.1974018671	0.0236656684	0.0153402536	0.1483178745	-0.1018531954	-0.0006476234	0.0329699342	0.140879492	-0.1206981878	-0.0067548797	-0.0765681451	-0.0120500886	-0.0251835064	0.0096591195	0.038900149	0.0282507935	-0.0490294635	-0.0160594692	0.0507723608	0.0084092019	-0.1977162072	-0.0765708741	0.0955927558	0.0586689977	0.0046604125	0.0012049166	-0.0196263029	-0.1185474577	-0.1218933171	-0.0248853096	0.0102379896	-0.055834633	-0.0104551418	0.0174088242	0.021755001	-0.1164016175	-0.181071124	0.0227601673	0.1837386493	-0.0547391369	-0.0201798207	0.079688626	-0.0494023254	-0.1211904798	0.1579933736	0.0253029051	-0.1529596232	0.0833625788	-0.0050283935	0.0790267839	0.0517836438	0.0875161475	0.0301007583	-0.0130949499	-0.0454125423	-0.0648144023	0.1031723997	0.0376028524	-0.0182976686	-0.0812765645	-0.0304052466	-0.0968981481	0.082445728	0.0526195375	-0.1107057733	-0.119251362554948	-0.0064809632144431	0.0142208874712116	4.200288418696475e-05	-0.3887556504623859	-0.0194911560482325	0.0003799051640965	0.1511309557664327	-0.6403472087168467	-0.0247955208506738	0.4100445477114568	0.0006148178542562	0.0229637124789691	0.0008023935003098	0.0005273320908167	6.438353293395729e-07	0.0061549642064575	6.676720728120058e-05	4.457859968130803e-09	3.788358438277301e-05	-0.001601891608331	-0.0001947514350649	3.792812145983799e-08	2.566056724841278e-06	0.0	0.0	0.0
745.795940146947	2.1440408539925784	556211.5843396686	4.596911183589225	835.5812653050278	3.77533447794076	14.253150420328229	698196.0509287514	553.5121767197452	1.1250515370518317	306375.7297770304	1.2657409610226886	562.8982732215901	787.2404222648461	1.220195	26.114742	0.0677376696122997	0.035538595879086	-0.0449383348	0.1018247611	-0.0587513915	0.0627161429	-0.031614529	0.0769208919	0.1031163105	0.0314082227	-0.0197287512	-0.0189114331	0.0137910016	0.2021820889	-0.0599065461	-0.1197723242	-0.0988558239	0.0393625967	0.0535086127	-0.0199269895	0.0118310451	0.036944863	-0.044413473	0.062929557	0.0545619432	0.1081634497	-0.007093677	-0.073796993	0.0662664506	-0.1123948455	-0.0233565397	0.0237912265	0.0086217224	-0.0250251648	0.0744465282	0.1915592109	-0.0247951108	-0.078967313	0.0430145543	0.1635341855	0.0088509334	0.063813139	0.0298665706	0.0076915208	-0.0572758581	0.0732981237	0.0006176187	0.0053957783	-0.1300157146	0.0801491286	-0.0994697728	-0.0607830783	0.0873312139	0.114085787	0.053979891	-0.1009092204	0.0089806131	0.0407967434	0.0070891175	-0.0189415394	-0.0848424834	-0.1063167549	-0.0509274101	0.0040004501	0.0653461917	-0.0229919895	0.0561564004	0.093310474	0.0975020393	0.0550337399	-0.0344363531	0.0539010054	-0.116195855	0.0114285957	0.0305024007	-0.1044459769	0.0492844362	0.0023776497	-0.119230182	-0.1574046126	-0.0190157871	-0.1297626561	-0.0246825675	0.0708459083	-0.0918989567	-0.0950807986	0.0746609546	-0.0921120626	-0.0133922702	0.1018449552	-0.0332804667	-0.0447879967	0.0134300587	0.0611948285	-0.0129769113	0.1580458527	0.0949238792	-0.0714217315	0.0884480107	0.072133359	-0.0334245336	-0.0179315742	0.1342702258	-0.047765125	0.0283188037	-0.001534368	0.0387975869	0.1272382476	-0.0720613828	-0.0511059776	-0.1268388708	-0.0325954084	-0.0944609066	0.0869812475	0.044381479	-0.112533871	-0.1190012084815208	0.0002501540734271	0.0141612876200623	6.257706045221964e-08	-0.4008930303703408	-0.0121373799079548	0.00014731599103	0.160715221799515	-0.6649911007406644	-0.0246438920238176	0.4422131640642804	0.0006073214140815	0.0228483956178285	-0.0001153168611406	0.0005220491823088	1.3297978463320544e-08	0.0057162952536287	-0.0004386689528287	1.924304501759159e-07	3.2676031426658005e-05	-0.0016620306665036	-6.013905817260005e-05	3.616706317887373e-09	2.762345936398401e-06	0.0	0.0	0.0
748.1871916363837	2.391251489436627	559784.0737287387	5.718083685732887	837.5581124375909	1.97684713256308	3.907924585522871	701503.5917100202	553.8311498746175	0.3189731548723102	306728.942571441	0.1017438735291948	563.2602138154574	797.1039197815048	1.108779	23.730206	0.1854107503669886	0.0851392279586346	-0.0607006247	0.0907031152	-0.0736419811	0.043292622	-0.0604932327	-0.1137667675	0.0829223084	0.1176286906	0.0090079004	0.0032748854	0.0056741242	0.0744972768	-0.0782588659	-0.1227302131	-0.0279799816	0.034773518	0.1099383731	0.0466750993	-0.0651067413	-0.0953104829	-0.0070292089	-0.0307321625	0.0073280343	0.1008400733	0.0532853401	0.0483793267	0.1429892838	-0.0968239905	-0.2165135973	-0.038414357	-0.1182502821	-0.0168599755	0.0492729724	0.0618395021	-0.0340689791	-0.0797715684	0.0065299864	-0.0542456792	0.0502581591	0.0296577491	-0.0907329701	-0.0575348394	0.0789115967	0.0197209184	-0.0429980503	-0.0661868589	-0.1070275378	-0.0624115549	-0.2618804154	-0.0794818569	0.0115969631	0.1123981257	0.0018170104	-0.1245120373	0.0316900911	-0.0304212418	0.0408228182	-0.0079067913	0.0026781298	-0.0334335266	-0.115989852	-0.0710687178	0.0768118484	0.0740567604	-0.0851661881	0.0293424993	0.1829562399	-0.0929399994	0.0201444153	-0.0200896643	0.0125317773	0.0636259847	-0.016748121	0.0045811581	0.1056220653	0.077342973	-0.2099533171	-0.0813031043	-0.0562027272	-0.0521612396	-0.003269553	-0.1835227845	-0.0336399436	-0.0231788571	0.1432514055	-0.0841971048	0.0179914472	0.0668853834	0.0129461468	-0.0002556451	-0.0107011747	0.1428253099	0.0061823355	0.1602687475	0.0960840887	0.0978631952	-0.0112108778	0.0511451491	-0.0635487886	-0.1304033442	0.1197326809	0.0078232149	-0.0311367237	-0.088522948	0.0816047178	0.0302993836	-0.1363896792	-0.150401755	-0.1747983949	-0.0347723514	-0.0918704493	0.091199382	0.0358555897	-0.1132219634	-0.1278644314537445	-0.0088632229722236	0.0163493128309893	7.855672145535357e-05	-0.3651004921078282	0.0357925382625126	0.0012811057952734	0.1332983693373783	-0.7189723740157916	-0.0539812732751272	0.5169212745979034	0.0029139778644039	0.0227333913712666	-0.0001150042465619	0.0005168070832391	1.3225976727270576e-08	0.0047967120251675	-0.0009195832284612	8.456333140671242e-07	2.3008446252386495e-05	-0.0009611438243842	0.0007008868421194	4.912423654561047e-07	9.23797451151886e-07	0.0	0.0	0.0
749.7029266968731	1.515735060489419	562054.4782978571	2.297452773596863	842.517230145343	4.959117707752057	24.592848439340017	709835.2830917808	554.0827661447543	0.2516162701367648	307007.71173862246	0.0633107473975373	564.0678411715406	814.5782844983614	1.299285	27.807447	0.108622608260474	0.0592664928860177	0.0205637966	0.1079550701	-0.0532160527	-0.0278355227	-0.0869102869	-0.0830718346	-0.025705679	0.1309152734	-0.08705883	0.2052994043	0.1344856469	-0.0433828242	0.0032527212	-0.0917079636	0.1028431121	0.0589478985	-0.0143115713	0.0143483568	-0.0990712266	0.038103103	-0.1068619631	-0.1357581721	-0.03813013	-0.0295139487	0.0228421818	0.0173857101	0.1074524754	0.0700162849	-0.0176011135	-0.0959854605	-0.0713181895	-0.1618258789	0.0113913309	0.0587141325	0.1022459372	0.1038969965	0.1133382376	-0.0035150603	0.0039050851	0.0050179918	0.1349454277	0.0160220879	0.022240339	-0.0198315877	0.0074841562	-0.0386825825	-0.1042049954	0.0469597854	-0.0463021398	0.006546991	-0.1366692098	0.101883526	0.0046679207	-0.0209948236	-0.0024324872	-0.0030021459	-0.12607422	-0.0682945089	0.0506835234	-0.0233075978	-0.0250011443	0.0464924498	-0.0112371927	0.0408912481	-0.0764735573	0.0517143599	-0.0107739692	-0.1234512023	-0.1981808123	-0.1225055574	-0.0562866552	-0.132767567	-0.131307544	0.056110424	-0.0382612295	0.0152115283	0.0130654464	-0.0007122373	-0.1348094224	-0.1156364572	0.060856587	-0.0762576585	-0.0239778742	0.0258587095	-0.0462626474	-0.0306310648	-0.0221718622	0.0283541555	0.0993221743	0.057710163	-0.0267163068	0.1883413368	0.1028294121	0.1682051275	0.1138850593	0.1129259146	-0.1603615732	0.0178735235	-0.0703182424	-0.1034002578	0.0247478349	0.0633932751	-0.0257159575	-0.1059513557	0.0885333538	-0.052843298	-0.0311459836	0.0032345757	0.0787685232	-0.0369351927	-0.0891309777	0.0950847397	0.0270971631	-0.1127630801	-0.1154449094347853	0.0124195220189591	0.0133275271144057	0.0001542445271794	-0.3870163950534646	-0.0219159029456363	0.0004803068019225	0.1497816900401793	-0.7164554767528131	0.0025168972629785	0.5133084501691006	6.334771832388895e-06	0.0234830975396012	0.0007497061683345	0.0005514558700544	5.620593388389461e-07	0.0041730343541477	-0.0006236776710198	3.8897383732868194e-07	1.741421572089691e-05	-0.0008991219430806	6.202188130360008e-05	3.846713760437857e-09	8.084202685290336e-07	0.0	0.0	0.0
746.3813131521964	-3.3216135446766657	557085.0646227971	11.033116540179485	834.9888501848493	-7.52837996049368	56.67650482956283	697206.3799330167	554.2251940423392	0.1424278975849802	307165.5657112686	0.0202857060104776	564.2264781547764	818.356050934158	1.166825	24.972525	0.2269014884264735	0.1470968828677915	0.0008377881	0.0487577479	-0.1724177141	-0.1465529339	0.0172018753	-0.0266405915	-0.0241245962	0.0996407849	0.0451300785	0.2169193165	0.0822569144	-0.1250014886	0.0062649611	-0.0880611412	0.0922201783	0.0100609698	-0.005647002	-0.0733003693	-0.1765650002	0.0294378742	-0.1039303398	-0.0679016611	-0.1233559037	0.0778161102	0.129975082	-0.0389930645	0.0550476074	-0.164885186	-0.0774824922	0.1280394981	-0.0945980808	0.0326510896	-0.0462269231	0.0163446838	0.0415310012	0.0028437575	-0.023551413	-0.0693173417	0.102386701	0.162957508	-0.059203035	0.0168163835	0.0721451634	-0.1264096149	-0.0344519741	0.0089579151	-0.0444714255	-0.1030742954	0.1021039114	0.0085317661	-0.1193922291	0.075423868	-0.0519213992	-0.0616196894	-0.1210318339	-0.0099368099	-0.149671907	-0.08318496	0.0348086787	0.0205111493	-0.1443458661	0.0019917266	0.1245649066	-0.0241931753	0.0472735206	0.1570358487	0.1081557229	-0.1371952526	0.0354928504	-0.0207624527	0.1554349836	-0.1136582812	-0.008861781	0.0855396573	0.0569353931	-0.0149890644	-0.0284199844	0.0928941167	-0.1987589036	0.0663022315	-0.085646939	-0.0235075418	0.1067735518	-0.0370632359	-0.0386346344	-0.0441344329	-0.11115068	0.0033045419	0.1314506616	0.112791829	-0.0409172975	0.1145761605	0.1160142285	0.074720446	0.1100149178	0.136223108	-0.0339394414	-0.0318568805	0.036620847	-0.1780077834	-0.0308117152	0.0107747659	0.0196651522	-0.0636418275	0.0931433446	-0.0937320854	0.0838894122	-0.0043838817	0.0325213478	-0.0390830552	-0.0862469353	0.0986231436	0.0181630009	-0.1111618695	-0.1121731186537005	0.0032717907810848	0.0125828085484971	1.0704614915191516e-05	-0.3850426799685778	0.0019737150848868	3.895551236309735e-06	0.1482578653973846	-0.7546706137937349	-0.0382151370409218	0.5695277353238126	0.0014603966990564	0.0258921953883305	0.0024090978487293	0.0006704057820274	5.803752444752146e-06	0.0051080406380616	0.0009350062839139	8.742367509584817e-07	2.6092079160088763e-05	-0.001223834720829	-0.0003247127777484	1.0543838803308186e-07	1.4977714239065964e-06	0.0	0.0	0.0
745.8490065845866	-0.532306567609794	556290.7406232147	0.2833502819205202	832.0803416528743	-2.9085085319750306	8.459421880571547	692357.694965164	553.8615458882463	-0.3636481540929708	306762.61201371794	0.132239979975225	563.6661058805402	803.9841361475991	1.008692	21.588148	0.1429412317050145	0.0847504201226088	0.0171471643	0.0257832321	-0.0772035713	-0.0812254067	0.0374189419	-0.0685986303	-0.0162892132	0.1088497463	0.0805859922	0.071631572	0.0638545184	-0.0171659677	0.0111262261	-0.066212266	0.0807989801	-0.0479216121	-0.0460784754	-0.0335242746	-0.0879600619	0.0005624749	-0.1544591867	-0.0828156339	0.0512884644	0.0989965215	0.1337281089	0.0410603061	-0.05077622	-0.0405753928	0.0032787999	-0.0566601696	0.0333489673	0.0894192213	-0.0875133623	0.0113658048	0.1649876061	0.0449685249	-0.0131602473	-0.0316658239	0.0119191	0.0395443301	-0.1940184405	0.067365373	-0.0565128503	0.0961202448	0.0061997756	0.1033190258	0.0762601953	0.0044660295	-0.0168876579	0.0084859552	-0.0474273357	0.0624859729	-0.0848273529	-0.002218498	-0.0129970961	-0.0186418988	-0.1253500323	-0.142797566	0.0650173015	-0.0932238953	-0.0833593871	-0.0403336763	0.1739090576	0.0661804189	0.0798478117	-0.0819054045	-0.0040268695	-0.0206733863	0.0614772853	-0.0525221236	0.0468797583	0.0205425631	-0.0912054794	0.0397970883	-0.0857113995	0.0481827094	-0.0172470062	-0.0446843919	0.0448169677	0.1045302225	-0.1853551362	0.151019641	-0.0407170333	-0.0262172514	-0.0515461611	-0.0338923284	-0.099757184	-0.0234412638	0.0815766363	0.0858767138	-0.0629159836	0.0777174691	0.0998894812	0.0770042514	0.1432726092	0.0530946662	-0.0447937657	-0.0500603024	0.0185969562	-0.1805472772	0.0224495008	-0.0613590215	0.0423002172	0.0402110819	0.0119180453	-0.046752405	0.0989882587	0.0257708962	-0.0304239484	-0.0412150679	-0.0832230001	0.1018016823	0.0091110448	-0.1084345525	-0.1138202658993066	-0.0016471472456061	0.0129550529293888	2.713094048707783e-06	-0.4090796251810502	-0.0240369452124724	0.0005777747351474	0.1673461397382685	-0.7078153766822339	0.0468552371115009	0.5010026074678127	0.0021954132447749	0.0247098598061231	-0.0011823355822074	0.0006105771716382	1.3979174289537116e-06	0.0049483446485834	-0.0001596959894782	2.5502809055421494e-08	2.4486114761163973e-05	-0.0012898411918521	-6.600647102310005e-05	4.3568542169233465e-09	1.663690300198446e-06	0.0	0.0	0.0
749.1345439538222	3.2855373692356125	561202.5649449012	10.79475580464367	841.8874316194873	9.807089966613034	96.17901361324203	708774.447518857	553.9238556826166	0.0623097943703214	306831.63789429626	0.0038825104744717	563.5447919978652	813.7713207851757	0.952724	20.390314	0.0695819875412688	0.0328579347481911	0.0387225941	0.0599951857	0.0048592526	-0.0078965044	-0.0827268594	-0.1354291626	0.0047968693	0.1043359514	0.0458890334	0.0299018973	0.0698778083	-0.0269598413	0.028573218	-0.0643513426	0.0439579969	-0.1037770825	-0.0329769307	-0.0153151672	-0.027994658	-0.0307730019	-0.1047213749	-0.033432064	-0.0433823405	0.0201524957	0.2363812841	-0.0677285842	0.0913297386	-0.1303536576	0.1276406242	-0.0445207952	0.1040612253	0.1040537562	0.0467096212	-0.0074483099	-0.004761767	-0.0529507966	0.0430275027	-0.1110087914	-0.0364581053	0.0255139297	0.0186647495	-0.0652575302	-0.1514554155	0.0234678467	-0.0807832924	-0.0269810957	-0.0274508131	-0.0207541816	0.0613056469	0.0236470043	0.0184579267	0.065609928	-0.1238502929	0.0325278238	0.0336757992	-0.0107207916	-0.0691133249	-0.1388545699	0.0890935995	0.062630996	-0.0606617534	-0.1384808505	0.2141627328	0.0142807408	0.0960942442	0.0204851483	-0.0014976691	0.107625514	-0.0572179303	0.088884927	-0.0710709008	0.0426736381	-0.1029236386	-0.0024836063	0.0080247684	0.0547587245	0.0381667481	0.1283627229	0.007111999	-0.0465218556	-0.0383745969	0.1018525201	-0.0572634347	-0.0659548227	0.0477437201	-0.0037388968	-0.0499419639	-0.0387777108	0.0760494495	0.037423427	-0.0725167608	0.1165511065	0.1234580007	0.0471645216	0.1335672787	0.0842497456	-0.052765655	0.0345970986	-0.0640608136	-0.1994569533	0.1165251926	-0.0691729649	0.0267561332	0.0589965077	0.0740768542	-0.0259852358	0.109442788	-0.0093904419	-0.115806335	-0.0433303662	-0.0800640769	0.1046087577	0.0	-0.1046087577	-0.1332300527115251	-0.0194097868122185	0.0177502469455157	0.0003767398240957	-0.4222445590241364	-0.0131649338430862	0.0001733154830928	0.1782904676254874	-0.6904831850328748	0.0173321916493591	0.4767670288131431	0.0003004048673701	0.0244664307750866	-0.0002434290310364	0.0005986062348721	5.92576931513691e-08	0.0049498017477389	1.4570991554996304e-06	2.123137948957736e-12	2.4500537341919064e-05	-0.001141225817312	0.0001486153745401	2.2086529549694217e-08	1.3023963660994425e-06	0.0	0.0	0.0
750.2288353452755	1.0942913914532255	562843.3053835285	1.1974736494086364	849.5826224785346	7.6951908590473295	59.21596235716558	721790.6324175043	554.8556631520308	0.9318074694142524	307864.8069318799	0.8682651600561929	564.6407831985513	814.0089525069391	1.125184	24.081324	0.1565931836745931	0.1015161593909309	0.0199554851	-0.056692957	-0.1199468013	0.0452258091	-0.1439067884	-0.0018583733	0.0395831619	0.0232834448	0.0376653515	0.0643590158	0.049927453	-0.2638088239	0.0031503947	-0.0211990739	0.0023385202	-0.0948857564	-0.0909296035	-0.0958523007	-0.0646435758	0.1246020677	-0.0099594931	-0.0124193725	-0.0656377881	0.1095748428	0.040223596	0.0104811801	0.030208831	-0.138038403	0.0634281812	0.0201071307	0.0624827335	-0.0373262006	-0.022447201	-0.1325907948	0.0499994558	-0.0096286367	0.0894206784	0.1033567994	-0.0811762719	0.1468382334	-0.0482954553	0.0584189352	-0.020003221	-0.0230733387	0.0322704777	0.0463675951	0.0679958799	0.0394422531	0.0488438008	0.0035960745	0.053906115	0.0393453873	-0.0461018699	0.0651896722	-0.0663038465	0.039971331	-0.1678643811	0.0446026832	-0.0269646665	0.0357304285	-0.1015728359	0.0080162703	0.05963395	-0.0573307078	0.070602611	0.124161937	0.0467081916	0.0739725016	-0.0724500388	-0.0808878197	-0.0301882066	0.0617724413	-0.0870902246	0.0635716752	0.1693888868	-0.0668478934	0.0589200323	-0.0193730236	0.0101233435	0.0490566452	-0.0896383435	0.0673826586	0.0193881992	0.047891162	-0.086259891	-0.0265968715	-0.1423694816	-0.0489181146	0.0392624064	-0.0105315834	-0.0453430664	0.1033631565	0.1419820386	-0.0232208871	0.0640180328	0.0885391019	0.0362930723	0.0135279102	-0.0509186792	-0.0319824094	0.0193127151	-0.0359350504	0.0771520394	0.0383777052	-0.0194778412	0.0248542223	0.0658861391	0.021125363	0.0096390126	-0.0454280922	-0.0767752895	0.1070341271	-0.0091110448	-0.0997232417	-0.120180461969312	0.0130495907422131	0.0144433434391572	0.0001702918185392	-0.4200798824663962	0.0021646765577401	4.685824599629805e-06	0.1764671076529812	-0.7653009016599697	-0.0748177166270949	0.5856854700815626	0.0055976907212922	0.0254770364544612	0.0010106056793745	0.0006490793865019	1.0213238391841958e-06	0.0046302397756692	-0.0003195619720696	1.0211985399307532e-07	2.1439120380189167e-05	-0.0011401694738054	1.056343506600048e-06	1.1158616039360854e-12	1.2999864289976828e-06	0.0	0.0	0.0
