global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
765.2041501975845	1.1237582422544392	585537.3914796074	1.262832587034787	728.6481518252142	7.760752020211044	60.22927191920979	530928.1291583003	534.8386385019186	0.5730119973005685	0.3283427490503867	286052.369234586	551.3628598773558	754.8172046766094	0.805556	22.033175	0.036711324047075	0.0208061726791986	0.0393218222	0.0208592629	0.0696538151	0.0300622383	0.0117457874	-0.0617099832	0.0177383462	-0.0316612416	-0.033045441	0.0914508637	0.009602261	0.0397860253	-0.005195492	0.0841206449	-0.0677911266	-0.1902406778	0.0545331748	0.0407288457	-0.0139387426	-0.0255251108	0.0559456833	0.0358943702	-0.0336777777	0.052708757	-0.0313198459	0.093524862	-0.0509941559	-0.041552738	0.0358776345	0.0186583609	-0.006205192	0.0298674675	-0.0451231118	-0.0200260987	-0.0306605377	0.0749541049	0.062744501	-0.0573421371	-0.0240630353	0.0517164351	-0.0294389136	0.0406337984	0.019310082	-0.0600992816	0.0149700426	-0.0393506013	0.0378148821	0.0124987838	0.0096355754	-0.0240695988	-0.0297867025	0.0129869022	0.0946757958	-0.1128771778	-0.115186898	0.0750279268	-0.0419464425	-0.0507563896	0.0495736323	0.0071543294	0.0046269975	-0.0207596436	-0.1225046284	0.0779660572	0.058920399	-0.014417598	0.0092282815	-0.0563312126	0.0353099201	-0.0182322759	0.0099331519	0.0169336668	0.0805339544	-0.0423595427	-0.0525251862	-0.0585751084	0.0568945834	-0.0270111787	0.0691696759	-0.0870693043	-0.0494658926	0.059635362	0.0258534222	-0.0170975328	-0.039627867	-0.0214305278	-0.0349930137	0.0677098451	-0.0422441437	0.0819423879	-0.080125657	-0.110432977	-0.0101829018	-0.0297614707	0.0276727436	0.0727755029	-0.0605751886	0.0492162328	0.0789275285	-0.0115217337	0.0929971682	0.0506456606	0.0202735191	0.0073551359	0.1110351552	0.0233737842	-0.0170367502	-0.1081008511	0.0495674319	0.0931845731	-0.0776093729	-0.0026549455865989	0.0042964817321547	1.845975527473906e-05	7.048736067800976e-06	-0.6079930131268867	0.0027771659136703	0.3696555040111106	7.712650512052679e-06	0.4031594057150727	-0.01881570768208	0.1625375064165305	0.0003540308555774	-0.0142076830207293	3.199522706979867e-05	1.0236945552479775e-09	0.0002018582568175	0.0058730559556199	-4.799249306960008e-05	2.3032793910356122e-09	3.4492786257842384e-05	0.0034184234458663	-0.000136451654244	1.8619053945924183e-08	1.1685618855248428e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.3617120900237	-2.8424381075607243	581195.3800608322	8.079454395313393	725.251718192265	-3.396433632949197	11.53576142302848	525990.0547408325	534.2807980258365	-0.5578404760821059	0.3111859967555105	285455.97113912465	550.7962891166331	745.8811981096454	0.82799	22.646788	0.1012040605346121	0.0443111020253522	0.043574426	0.0234263842	-0.0058858236	-0.022156977	0.0447466385	-0.094511089	-0.000867469	-0.015805843	0.0622818217	0.0427074414	0.0248634683	0.0216039882	0.0360473058	0.0292086614	-0.0190614875	-0.0723073206	0.091674643	0.0327850701	0.020971455	-0.0373132617	0.0719894222	0.0804870162	0.0912447015	0.0576600393	-0.1026959791	0.0947453102	-0.1029915452	-0.0627347789	0.022066448	-0.0536374245	-0.0389943229	0.0711369874	-0.1153476179	-0.0620409738	-0.0039960929	-0.0270522938	-0.1471808412	0.0068234487	-0.0587104615	0.0629297521	-0.1520128937	-0.0064378722	-0.1098661888	0.0626148547	0.0240227428	-0.0708543718	-0.0308248789	0.0455222728	0.0255836285	-0.0066245194	-0.0323850469	0.0149682612	-0.0170332555	-0.1070740756	-0.0545408441	0.0527186597	-0.0146322261	-0.0080812097	0.0513424529	0.0334968436	0.0457592504	-0.108790063	-0.0162251764	0.0723363352	0.1047303791	-0.1210904993	0.0185009935	-0.0672129433	0.0917427125	0.0307049437	0.0374866997	0.0455595714	-0.0187888882	-0.0208788472	-0.1325200772	0.1075339079	0.0729655878	-0.0730463109	-0.0315067314	-0.0966406988	-0.0410067565	-0.0771804566	0.0390943997	0.0023062961	-0.0406948056	0.0007426032	-0.0240358718	0.0046031884	-0.0790505377	-0.1254144553	-0.0427918739	-0.0525285859	0.0129000858	-0.0493096051	0.019145628	-0.0263375114	0.0142242133	-0.0339004954	0.0294692661	-0.0574943945	0.0664268474	-0.085744412	-0.0263640508	-0.02790717	0.0291517958	-0.0232079601	-0.0192874102	-0.1066567993	0.0556236314	0.0877067409	-0.0855038787	0.0058915526316667	0.0085464982182656	7.304263179481708e-05	3.471039241169882e-05	-0.6289348987783825	-0.0209418856514957	0.3955591069013742	0.0004385625746403	0.4274918893880084	0.0243324836729357	0.1827493154925292	0.0005920697616936	-0.0138240521655243	0.0003836308552049	1.4717263306531964e-07	0.0001911044182751	0.0054093656639351	-0.0004636902916848	2.1500868660273545e-07	2.9261236886160024e-05	0.0033180807329178	-0.0001003427129484	1.0068660041865058e-08	1.1009659750160324e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.693085544785	1.3313734547613194	583227.1289089144	1.772555276043091	724.0869684548213	-1.1647497374436853	1.3566419508751335	524301.9378860934	534.4726670439987	0.1918690181622651	0.0368137201305516	285661.0318171252	550.4235229221522	745.4006261548809	0.866351	23.695997	0.2204339776809461	0.1482965855957503	0.0388270092	-0.0595273996	0.0232419568	-0.1321770182	-0.0135887641	-0.0318194588	0.0041624544	-0.0443036066	0.0879748425	-0.0479462936	0.0108687393	0.0311855588	0.0417404868	-0.0260927274	0.0262712529	0.0578579715	0.0874764957	-0.0808652191	-0.0437838199	-0.0150390342	0.0646342046	0.1029842617	0.0949684837	-0.0264541731	0.0761642221	-0.0991601587	-0.0065437645	-0.0162350894	-0.0233502481	-0.0463900377	0.0365296913	0.0912726752	-0.1401829749	0.0733033291	-0.0452721769	-0.0827861298	0.0524938449	-0.0300203641	0.0015003393	0.11396402	0.0433150143	0.1186423581	0.0580463671	-0.0711458132	-0.006889754	-0.0457410559	0.0337264246	0.0714544273	0.0078048975	-0.0243964935	-0.016199053	-0.0012417526	-0.0626747739	-0.0152010474	0.0334163785	-0.09253186	-0.0720497267	0.0068786027	0.1328853422	0.0643772008	0.0340357639	-0.0621468267	0.1356152374	-0.0185759383	0.025410702	0.0598239957	0.0455452182	-0.0887658467	0.1497864012	0.029920499	-0.0256242274	-0.0866717959	-0.0352157759	-0.0889116484	-0.0529972626	0.0572591637	0.1310382193	0.0631205839	0.0613455737	-0.0370600253	0.053795847	-9.17296e-05	0.0112881503	-0.002733261	0.0304977956	0.0341122522	0.0678115178	-0.0829968601	-0.1181154262	-0.0393368224	-0.0783242093	0.0290369742	-0.0300988274	0.0136197726	-0.0841791595	0.0453837823	0.0567204748	0.066414887	-0.0134685612	0.026739832	0.0204028568	-0.012185672	-0.1195668739	-0.0882235406	0.0786704959	0.0526045983	-0.0215302484	-0.1050397497	0.0614768663	0.0816600968	-0.092532202	-0.0063609895210987	-0.0122525421527654	0.0001501247892052	4.0462187687527466e-05	-0.6199951465068949	0.0089397522714875	0.3843939816921061	7.99191706755673e-05	0.3053752923111403	-0.1221165970768681	0.0932540691541143	0.0149124632816341	-0.0123737982062567	0.0014502539592676	2.103236546371354e-06	0.0001531108820491	0.0053271507596692	-8.221490426589973e-05	6.7592904834510585e-09	2.8378535216244132e-05	0.0033281135929808	1.0032860063000082e-05	1.00658281043742e-10	1.1076340087783573e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.4273323935695	2.734246848784437	587410.855839923	7.476105830087625	724.1842072914386	0.0972388366172936	0.0094553913466847	524442.7660903293	534.9972871083284	0.5246200643296106	0.2752262118972047	286222.09721327113	551.2371209594997	749.5134990579942	0.947715	25.921432	0.1473236102559856	0.069466830444889	0.0393607829	-0.0432275319	0.0636749699	-0.0899176931	-0.0935449343	0.0877814668	0.0069959039	0.0374262949	-0.0223655011	0.0194146775	0.0074447083	0.0245329229	0.0398248447	0.012883842	0.0860314174	0.0312102201	-0.0141669677	-0.0916401575	-0.0279403076	-0.1010991774	0.0790712151	0.029589446	-0.0356435289	-0.0252120514	-0.0104498077	0.0126145585	0.0542512323	0.0043279277	-0.027560104	0.0775777922	0.0428444889	-0.118987901	0.0080780176	-0.0608697965	-0.0733385468	-0.0257285063	-0.0613782744	-0.065276529	-0.1278007165	0.0033543072	0.0534124097	0.0160617443	-0.031606141	-0.103327857	0.0607904393	-0.0734120261	0.1692415403	0.0457446592	0.006008476	-0.018914758	-0.0357657586	-0.0437329863	-0.006911688	0.0780742824	-0.0146395863	-0.0681057744	-0.0304884288	0.0012870628	0.1364322778	-0.0182624093	0.0115480031	0.0179364859	-0.0122928108	0.0130979524	-0.0497150211	0.0119426464	-0.0121163716	0.0649702909	-0.0303378821	0.0246508347	-0.0741235012	0.0958177197	-0.0595871234	0.0811300426	-0.0462382323	-0.0617424638	0.0004869192	-0.0541336062	0.0917220959	-0.1242580702	0.0419630824	0.0472217386	0.0103287064	-0.0056029405	0.0121981239	0.0046440062	0.0168250964	-0.0491613696	-0.0860104411	0.149941115	0.0610663948	0.0450607449	-0.1152171099	0.0157405168	-0.0063172779	0.1424671562	0.057433664	0.0169824336	0.0240683166	-0.066506702	0.0804906506	0.024729384	-0.1083982534	0.0084642938	0.1525829137	0.0647378478	-0.0237643552	-0.1032523253	0.0671057788	0.0750838557	-0.0986231436	-0.021071368665261	-0.0147103791441623	0.000216395254565	0.0004440025774273	-0.6559785428846254	-0.0359833963777305	0.4303078487250363	0.0012948048148768	0.351054740766628	0.0456794484554877	0.1232394310147244	0.0020866120111975	-0.0125296496661854	-0.0001558514599287	2.4289677561907583e-08	0.0001569921207573	0.0047541842030185	-0.0005729665566506	3.282906750401595e-07	2.2602267436230653e-05	0.0030379238839881	-0.0002901897089927	8.421006720526803e-08	9.228981524905342e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.0755165505026	-2.351815843066902	583811.3949919173	5.5310377597004825	725.7713067942652	1.587099502826618	2.518884831872498	526743.9897658555	535.5282028541687	0.5309157458403888	0.2818715291812563	286790.4560522157	551.4928844105114	746.1716546855254	0.8512729999999998	23.283592	0.189966193420388	0.1171668173907787	0.0429004724	0.0160992391	-0.0064859216	-0.0021590918	-0.0497296125	0.1119051204	-0.0464232696	0.0486764247	-0.0236580411	0.0556990657	-0.0038620479	-0.0331163529	0.0569739195	0.0340854925	0.0669780612	0.0538313612	-0.1033972805	-0.0641615037	-0.0405757475	0.0054793368	0.027872731	0.0244039146	0.1048686014	0.0747718171	-0.0407299645	0.0085625483	-0.0619218529	-0.0231900077	0.1308824459	0.0636440448	-0.0053785136	0.0174927032	-0.0752509351	-0.0330556417	0.094943116	-0.0381341285	0.1095404514	0.0500360101	-0.035229834	-0.0439463324	0.0540208619	-0.0081637459	0.0138375863	-0.0426601023	-0.1028227621	0.0354360369	-0.00629912	0.0474085884	-0.0019090123	-0.001506321	-0.0162582907	-0.1196617068	-0.0175021652	0.1131936679	-0.0003617055	-0.0109362913	-0.0261700721	0.0702857567	-0.0199782375	-0.0186505146	0.0753534691	-0.0745639163	0.0093782507	0.0558765551	0.0907579234	-0.0458979812	-0.0139678243	0.1108341766	0.0867868413	-0.0310920436	-0.0609265225	-0.007749936	0.1069396908	-0.0325664281	0.0825260479	0.0407316074	-0.0510766933	0.0652468656	0.0091534909	-0.0133044159	0.0217123188	0.0415997294	0.0381212395	0.0042844461	-0.0377821159	-0.0034046093	-0.0079662407	0.0129436331	-0.0575653547	-0.0341032911	0.1130766615	0.0497717891	-0.0647973637	-0.015423444	0.0405874044	0.0236712633	0.1037564675	-0.1380262845	0.0444025151	-0.0813985565	0.0452082058	-0.095568279	-0.0503665646	0.0362909876	0.0684387813	0.0643428136	-0.0259888245	-0.1012974252	0.0724898296	0.0680206669	-0.1037150002	-0.0121446475291406	0.0089267211361203	7.968635024205866e-05	0.000147492463607	-0.6646427485616755	-0.00866420567705	0.4417499832156186	7.506846001422655e-05	0.4365282811851756	0.0854735404185476	0.1905569402744837	0.007305726111681	-0.0139435217344402	-0.0014138720682547	1.999034225391104e-06	0.0001944217983588	0.0047981309244866	4.394672146810011e-05	1.931314327794771e-09	2.302206036851464e-05	0.0033181396180386	0.0002802157340504	7.852085760946052e-08	1.1010050524797345e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.7119885388277	-0.36352801167493	583256.0014379304	0.132152615272328	719.1897840828731	-6.581522711392154	43.31644120057073	517233.9455291696	534.1893809196905	-1.3388219344782328	1.7924441722400375	285358.2946873622	550.3824336489658	741.904655345842	0.882351	24.133638	0.1236473582432878	0.0686910522679049	0.0349616179	-0.0623119731	-0.0058944889	0.0707792285	-0.075897897	-0.0381274333	0.0833215504	0.0617039447	0.029872552	-0.0144279675	0.0078178369	0.003121241	0.0727938862	-0.0800254331	-0.027134326	-0.0028609702	-0.0271780169	-0.1098919508	0.1040479032	-0.0151906572	0.0001962808	-0.0205724425	-0.0563858118	-0.0595895875	-0.0226854318	-0.1343716602	-0.0216434807	0.0410914703	0.0248551629	0.008878843	-0.0656689948	-0.0863593685	-0.0250005825	-0.042263444	-0.1596580163	0.1347501508	-0.0809493633	0.1143430248	0.0281786945	0.04924314	0.0452444574	-0.0056732996	0.0443037367	0.0315115786	-0.0289674744	0.0162788875	-0.062343731	-0.0998266122	0.0157418817	0.0358806866	-0.093154434	0.0472620322	0.0354957246	0.0477416056	0.0165187244	-0.0390068903	0.0690429084	0.0536197981	0.1051994508	0.0585440182	-0.0214731054	0.0823168165	0.0808419155	-0.1311409879	0.039157646	-0.0441791606	0.0203523345	0.041367012	-0.0559154369	-0.0439734471	-0.0192962763	0.0506027617	0.0064303297	-0.090122919	-0.0385862549	-0.0357127049	-0.0207011387	-0.1655419271	0.0303245043	0.1007703904	0.1011233879	0.0414851963	0.0227488348	0.0004041146	0.0149132961	0.0289068462	0.0989069736	0.0869811081	-0.079134189	-0.0746619504	0.0976403698	-0.0003800539	0.0226820834	-0.0151806408	-0.0405286869	0.06391919	0.151987375	0.024423158	-0.0745625882	0.0346261978	-0.1044816827	-0.1410400223	-0.0117585399	0.0416218859	0.0274238135	0.0491453265	-0.0282027543	-0.0991782204	0.0776093729	0.060516338	-0.1077561896	-0.0132265921211143	-0.0010819445919736	1.1706041001011335e-06	0.0001749427391383	-0.6807499082194255	-0.01610715965775	0.4634204375407562	0.0002594405922402	0.3950669578688064	-0.0414613233163692	0.1560779011997132	0.0017190413311445	-0.0130172030016846	0.0009263187327555	8.580663946539405e-07	0.000169447573987	0.0045836613752689	-0.0002144695492177	4.5997187541643485e-08	2.1009951603131985e-05	0.003158989286468	-0.0001591503315705	2.5328828039031857e-08	9.979213312019604e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765.8528983875822	2.140909848754518	586530.6619686603	4.583494980494093	727.0745311605519	7.884747077678867	62.16923647896543	528637.3738623364	534.5531203749351	0.3637394552446267	0.1323063913016577	285747.0385025799	550.8350020651807	752.4844141103707	0.770323	21.069496	0.1220745212171419	0.0687923872206631	0.0265605978	-0.0243212448	0.0315073617	0.0814133324	-0.0206177487	-0.0542895295	0.0266108046	0.0540588442	-0.0433786729	0.0513132174	-0.010924853	0.0366695483	0.0886357498	0.0015546955	-0.0172180304	-0.1136133887	-0.0320110363	-0.0932548088	0.0271541693	0.0174457774	-0.0048844601	-0.0227168724	-0.032292351	-0.0142911519	-0.0996068672	-0.0520511005	-0.0357555805	0.0562721794	-0.0263656474	-0.015232779	-0.0369234737	-0.0739570142	-0.0167474114	0.0451706433	-0.0533635516	0.0283308725	0.0078484718	-0.0244378016	0.0758101196	0.011933799	-0.0435265288	-0.0265283948	-0.1009105848	0.0561354251	-0.0447085954	-0.0945123098	-0.0689646935	-0.1651769601	-0.0054361374	-0.0059292972	-0.0927775682	0.0007768854	0.0693794377	-0.0087013767	-0.0710960564	0.018506899	-0.0182725403	0.0342502057	0.0595406941	-0.0052526178	-0.0174692398	0.0253013251	0.0054955376	-0.1397729192	0.0384154933	-0.0326542929	0.0232382382	-0.0108780919	-0.0694179196	-0.0374918811	-0.002351405	-0.0183874093	-0.0641191159	-0.0600535506	-0.0253314334	-0.0066789162	-0.0092260254	-0.0328389198	0.0326211409	0.04932567	-0.077682214	0.1050205978	0.0160057313	-0.0127841111	-0.0121497344	0.0023679933	0.0532534379	0.1132363759	-0.0371020913	0.048241336	0.0203249533	-0.0488547215	0.0290687864	-0.0049257714	-0.0719494423	0.0591309272	0.0715041475	0.0583027259	0.0035324157	0.0360018891	-0.0749916625	-0.0019586392	0.0178193723	0.0590354783	0.0321528597	0.0651886946	-0.0304052466	-0.0968981481	0.082445728	0.0526195375	-0.1107057733	-0.0169328944854072	-0.0037063023642929	1.373667721556315e-05	0.0002867229156539	-0.6687691429322768	0.0119807652871486	0.4472521665383721	0.0001435387368657	0.4053571407705618	0.0102901829017553	0.164314411573685	0.0001058878641515	-0.0138526704243102	-0.0008354674226256	6.98005814268664e-07	0.0001918964778845	0.0055860122064796	0.0010023508312107	1.0047071888287812e-06	3.120353237093909e-05	0.0030748621270254	-8.41271594426e-05	7.077378955880641e-09	9.454777100215168e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.5225282240166	-1.3303701635655898	584494.6961620422	1.7698847721055342	727.8706754815989	0.7961443210469952	0.6338457799353809	529795.7202260391	534.2607835481405	-0.2923368267946671	0.0854608203003751	285434.584837473	550.4365494078913	750.2805390466428	0.8122939999999998	22.217466	0.3081746365921827	0.1680799238631816	0.0479227839	0.0786435542	0.0402179582	0.0916853927	-0.0472090399	-0.034214909	-0.0330435522	0.0170845753	-0.0413726846	0.1070238553	0.0062060842	0.0169290386	0.0843078737	0.0294740243	-0.0070983726	-0.0521149497	-0.0505693943	-0.0078888762	0.113722109	0.0420099332	-0.0194704357	-0.0620817365	-0.0114051872	0.0416169747	-0.1276331594	-0.0338064439	-0.083001937	-0.0404882582	-0.0904660014	-0.0157103657	0.0162205276	-0.0199534973	0.0356566965	-0.0107173847	-0.0088124966	0.0402742546	0.068218973	-0.0507598239	0.0440412223	-0.0743163591	-0.0722283878	0.0172983471	0.0643170935	-0.0021922992	0.0097055181	-0.0167200577	0.0823715508	-0.1059538072	0.0120490409	-0.0180570113	-0.0875154435	-0.0528468081	0.0498627506	-0.0126120685	-0.0430659648	0.0580528719	0.1188216602	0.0561141046	-0.0189848779	-0.0112525762	0.0095857453	-0.0218359934	-0.0831288268	-0.0963832091	0.0930934383	0.0218509331	-0.0148726218	-0.0357825579	-0.0854635549	-0.0178885228	-0.0507600232	0.0313031009	-0.0120441267	-0.0383785187	0.0150645022	-0.0676517371	-0.0163080017	0.0576270241	0.0092925666	0.0352027886	-0.112316512	-0.0164532756	0.0448877593	-0.017444901	-0.0961093497	-0.0350520989	-0.0401801254	0.1240682249	-0.0066190488	0.0493515647	0.0515978144	-0.0583310319	0.0011729249	-0.0353351739	-0.0023803633	0.0142030828	0.0386584315	-0.0015059235	0.130730699	0.0581803026	-0.0434677354	-0.0403557054	0.0286815501	0.1160159854	0.0743982313	0.0141082994	-0.0325954084	-0.0944609066	0.0869812475	0.044381479	-0.112533871	0.001086829814568	0.0180197242999752	0.0003247104638471	1.181199045833913e-06	-0.7145818914896154	-0.0458127485573385	0.5106272796448764	0.0020988079303779	0.5310805543452659	0.1257234135747041	0.2820465552036749	0.0158063767208761	-0.0156233353918283	-0.001770664967518	3.135254427195869e-06	0.0002440886087655	0.0058109507552306	0.0002249385487509	5.05973507142058e-08	3.376714867971508e-05	0.0034516336139596	0.0003767714869342	1.4195675336660818e-07	1.191377460501581e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.4579854593585	-0.0645427646580856	584396.0115325807	0.004165768469709	721.6707131944854	-6.199962287113522	38.43953236162993	520808.6182826372	534.7551262662341	0.4943427180936623	0.2443747229322301	285963.045068016	550.7402690202329	738.0810294087728	0.863166	23.608896	0.1002782634776844	0.0548575031039057	0.0419189803	0.0480122713	-0.0089625028	0.032042402	-0.0976757592	-0.0711956347	0.0173549412	-0.039589511	0.0059639579	0.0987779361	0.009825802	0.0483766759	0.0566482213	0.0675600429	-0.0558479743	-0.0871146235	-0.0153524132	0.1590348395	-0.0122447603	4.84878e-05	0.0671400878	-0.0455715647	0.0142781393	0.1112381156	-0.0547780647	-0.0732559991	0.0011936349	-0.0019515462	0.0055723947	0.0548205384	-0.062993872	0.1218251938	-0.0039992251	-0.0932846443	-0.0433177045	-0.0024996473	0.0034189121	0.0843491224	0.0853087173	0.1117203099	0.0613656867	-0.00946362	-0.0416929842	0.0198300138	0.0272416302	-0.1486951892	0.1345326343	-0.0128920379	0.0122360216	-0.0569286729	-0.049028711	-0.0585086568	0.0703369164	-0.0778183794	-0.002844311	0.1042427087	0.0275514489	-0.1566030353	0.0186545919	0.0338843981	-0.0932641507	-0.0295739207	0.0596271833	-0.0073854499	0.1047057738	-0.0086918927	-0.0107375736	-0.0507672467	0.0508166303	0.0033921727	-0.0147161732	0.1418859898	0.069039798	-0.1069567891	-0.0050279695	0.0640184242	-0.0507328729	-0.0104182639	0.0733200884	0.0041309769	-0.0266924819	0.2085660703	0.0423628517	-0.0013910211	-0.06837834	-0.0101802681	-0.0409605713	0.0690700728	-0.049917811	-0.1010556786	-0.0077026432	-0.0806808504	0.0172359039	-0.0677459525	0.0091331249	-0.0217263735	-0.0233020502	-0.0121352605	0.11134422	0.0139824236	0.0295758629	-0.0894524002	0.0326318351	0.0063185685	-0.0249866264	-0.0239636955	-0.0347723514	-0.0918704493	0.091199382	0.0358555897	-0.1132219634	-0.0035020222484263	-0.0045888520629943	2.1057563256047044e-05	1.2264159828472797e-05	-0.7307617740114267	-0.0161798825218113	0.5340127703563275	0.0002617885984196	0.4906693258910621	-0.0404112284542038	0.2407563873703893	0.0016330673851778	-0.0150607479293992	0.0005625874624291	3.165046528824141e-07	0.0002268261281929	0.0059583596151231	0.0001474088598925	2.172937197480669e-08	3.55020493031299e-05	0.0035236033004115	7.196968645189995e-05	5.179635767984791e-09	1.2415780218670816e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.8310333407837	2.3730478814252365	588029.8336944942	5.631356247536803	732.2063304638041	10.535617269318664	110.99923124556564	536126.1103712695	535.5964370842021	0.8413108179679512	0.707803892429903	286863.54341729166	552.2332148718992	753.4745321296243	0.930944	25.462715	0.223422175032829	0.1318851523586921	0.0086551828	-0.0176104247	-0.024158052	-0.0649086924	0.1043429203	-0.0610893983	-0.0494869552	0.0006024442	0.0080268405	0.038137688	0.0102723958	-0.0355226451	0.0116466285	-0.0112145395	0.0077144719	0.0427180474	0.1140328115	0.0205497049	-0.0269237704	-0.0909874453	-0.0456166553	0.0583807144	0.1042942721	-0.0145168002	0.1111998097	-0.0645543416	0.073259329	-0.0224909299	-0.0495199058	0.0851527628	0.0539805411	0.0361671663	0.0837368656	-0.1533329764	-0.1257215482	-0.0022524255	0.0924845015	-0.1296948271	-0.1103890726	-0.0511253613	0.0976469995	-0.0077179985	-0.1432647198	0.175080478	-0.0190777767	0.1862665015	-0.0092033635	-0.0162548515	0.0101241598	0.0330789073	0.0126560818	0.02059082	-0.0908482899	-0.0981154011	0.00274913	-0.0054175497	-0.0275877797	-0.015485246	0.0444174329	-0.0316715034	0.000775805	-0.0035969907	0.1653708464	0.05739719	-0.0773315932	0.1025135698	-0.0309324323	0.0698947058	0.0395932125	0.0357808444	-0.0129152945	0.1630849693	-0.0313215205	0.1128123543	-0.1071990519	-0.1823324359	0.0077893027	0.1017025642	-0.0985956021	0.1004301051	0.1557448378	-0.0778605027	0.0180176754	0.0065525046	0.0039354407	0.0291977577	-0.0074839011	-0.0578015467	-0.1022592985	-0.1044784014	-0.0622137686	-0.0113046954	0.0483721451	-0.0582480982	-0.0731504301	-0.1242650681	-0.0023491072	-0.0311223232	-0.0670706821	-0.1062886913	-0.0367669764	-0.0262021622	-0.0006410489	-0.0377439538	-0.2214358475	-0.121569893	-0.0369351927	-0.0891309777	0.0950847397	0.0270971631	-0.1127630801	-0.014267109192545	-0.0107650869441187	0.0001158870969144	0.000203550404712	-0.727452735039364	0.0033090389720626	0.5291874817162512	1.0949738918629734e-05	0.4170601122976194	-0.0736092135934426	0.1739391372697029	0.005418316325845	-0.0130953211837543	0.0019654267456448	3.8629022924963e-06	0.0001714874369056	0.0063952240870777	0.0004368644719545	1.9085056685617138e-07	4.08988911239388e-05	0.0038360887932761	0.0003124854928645	9.764718325083184e-08	1.4715577229898485e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
