global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33
786.9904134857003	1.8981025860967973	619353.9109183935	3.6027934273473505	937.4648137540448	3.444758689206082	11.866362426860809	878840.2770269059	582.6810852636142	1.0027587620458007	1.0055251348596268	339517.2471239833	585.9635804075036	733.2091748759236	1.100618	40.656322	0.2231243375584247	0.1309887833528701	-0.0551390145	0.0143499489	0.0034186122	0.0350276602	0.0142205412	0.0174038931	0.032739383	-0.0043895119	0.0438907594	-0.025738655	-0.0529913117	0.0055490178	-0.0103237286	0.0022375197	-0.0505768874	0.0111830978	-0.0513338709	0.1188546394	-0.0976712711	-0.0324656326	0.0055369103	0.1341735427	0.2943873228	0.0113563223	-0.2313680706	-0.0323809816	-0.0518069305	-0.0424602239	-0.0970260205	0.0395692207	-0.0349494689	0.0370135956	0.0144336152	-0.0682919262	-0.0115125584	-0.0238587631	0.0025452498	0.0084952218	0.0336898881	-0.0742193041	0.141879752	0.0758462707	-0.0981525004	-0.0294040683	0.3884450003	0.0896782124	0.0815241147	-0.0749356422	0.1415723739	-0.0209292115	-0.0131197046	-0.1126259618	0.1212881206	0.0081392595	-0.0368049485	-0.02294486	0.0540349974	0.0374087157	0.0978808907	-0.1016536988	-0.0167817259	0.0241527253	0.0261947367	-0.0300864869	0.0245615881	0.0164107145	0.0602042804	-0.0523149727	0.0014429348	0.0575635476	0.0219636202	0.1688969828	-0.0820055849	0.1679450178	0.0035027156	0.2188741459	-0.077915982	0.014779181	-0.109369563	-0.0433303662	0.0980580676	0.0689286585	0.0588826085955958	-0.0056183583677551	0.0034671615950221	3.156595074852384e-05	-0.0627876184437923	0.0241371580156766	0.0005826023970737	0.0039422850298432	-0.3420324199355349	-0.087861558314188	0.1169861762869581	0.0077196534293974	-0.0018259629735338	0.0014609434783714	2.134355846995925e-06	3.334140780716397e-06	0.003201175815269	8.299740518710004e-05	6.88856926779166e-09	1.0247526600263148e-05	-0.001277082708089	-0.0005662043736576	1.6309402432999345e-06	3.205873927489953e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.5604273555915	-2.429986130108773	615535.0641723884	5.904832592521011	931.1004385342256	-6.3643752198191805	40.50527193864844	866948.0266386273	584.1121940429867	1.4311087793724937	2.048072338397029	341187.0552297118	587.0827877392153	697.6980403668618	1.030548	38.067966	0.3570205100781938	0.2024667118546211	0.0003599424	0.0336375606	-0.0145903719	0.009159085	0.008690831	0.0212242688	-0.0074936822	0.0258170141	0.0539526304	0.0098963028	-0.0554362091	0.0041278913	0.0136320928	-0.020980816	-0.0907617762	0.0323243797	0.0094953859	0.0726985505	-0.0738557574	-0.0234361572	-0.0415134196	0.044018562	0.1312705561	0.1161358409	0.1576827647	-0.033932601	0.0132463552	-0.0749093603	0.0524301044	0.0282189709	-0.1356937749	0.0559698451	-0.0067131142	-0.0284592651	0.004750823	-0.0463964418	-0.0052842906	0.0955704705	-0.0060310356	0.018451926	0.0684781159	-0.0546086472	-0.056024109	-0.0285145204	0.065870097	-0.0463643691	-0.0987781259	-0.0512077061	-0.1560280939	0.0146304376	0.0391840744	-0.0842588386	-0.070350318	0.0307581597	-0.0033921683	-0.0255583659	0.0428502527	0.0644074176	0.1208510461	-0.0920829643	-0.0212751378	0.0500597497	0.0127223835	-0.0292691517	0.00903633	-0.0003115856	0.0212419873	0.0077188435	0.0462614638	-0.0539481514	0.0060323408	0.0608186025	-0.0011795272	0.0484141439	-0.0105322862	0.070558624	-0.0267235076	0.0125156182	-0.110460877	-0.0369351927	0.1022956179	0.0595496741	0.0224559974648173	-0.0364266111307785	0.0005042718221398	0.0013268979984729	-0.0938739853531984	-0.031086366909406	0.0009663622076262	0.0088123251260925	-0.1498411494659706	0.1921912704695643	0.0224523700732833	0.0369374844447052	-0.0009361256982347	0.0008898372752991	7.918103765117263e-07	8.763313228954046e-07	0.0021486016395233	-0.0010525741757456	1.1079123954467391e-06	4.616489005362214e-06	-0.0012809964884131	-3.913780324099961e-06	1.6409520033266935e-06	1.5317676425311993e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.6543251368735	3.093897781281953	620399.3359068236	9.572203481021392	935.7627432807376	4.66230474651195	21.737085549347857	875651.9117122917	583.2446146437006	-0.8675793992861145	0.7526940140656553	340174.28051087883	586.1085770295584	708.5555009986624	0.872793	32.240559	0.1537836167581438	0.0798386601077999	-0.0381272073	0.0531331827	-0.0157503121	0.0321445769	0.0299644512	0.0814771495	0.0390275648	0.0929903287	0.0681437954	-0.0215140838	-0.0460926797	-0.031212517	0.0611683762	-0.0017429311	-0.1597567968	0.0369431335	-0.080108006	0.0286073162	-0.1562125273	-0.0085244157	0.043438093	-0.0795121705	-0.0124071015	0.1289767804	0.0214067146	0.0765076231	-0.2060680828	0.0582618008	0.0142182245	0.0549223038	-0.0554573976	0.0650117225	0.0097270746	-0.0137053949	-0.0249569492	-0.0563052903	-0.0747014117	0.1614011123	-0.0135177764	-0.0589176257	0.049625671	-0.1641083545	-0.0590968172	0.0263353966	-0.0123112539	0.0418045566	-0.0013052349	-0.1475779231	0.0546159732	-0.1167761723	0.0987993625	0.0190253131	-0.0075320286	0.0134009374	-0.0290342977	-0.0382931902	0.0807444668	0.0736895433	0.1360551355	-0.107253004	-0.0350242677	0.0574218689	0.0556743302	-0.0425978435	0.029568944	-0.0007160744	0.0339697585	-0.0305405836	-0.0133349394	0.0058600536	-0.0019058516	0.0966999114	-0.0166798669	0.0986440845	-0.0073905609	0.0780278725	-0.068689601	0.0102469799	-0.1113730231	-0.0304052466	0.1058697418	0.0495674319	0.0216426267358542	-0.0008133707289631	0.0004684032920275	6.615719427339687e-07	-0.1079617595108999	-0.0140877741577015	0.0001984653807184	0.0116557415166893	-0.1633272279865849	-0.0134860785206142	0.0266757834017818	0.0001818743138641	0.0001268241093839	0.0010629498076186	1.1298622935164185e-06	1.6084354721019436e-08	0.0029788821924479	0.0008302805529245	6.893657965647793e-07	8.873739116483208e-06	-0.0018956939948872	-0.000614697506474	3.593655722251391e-06	3.77853024465476e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
788.7042690511262	1.049943914252708	622054.4240194713	1.102382223076298	945.7318843925856	9.96914111184799	99.38377450793776	894408.7971567509	584.4950403644783	1.2504257207776843	1.5635644831823918	341634.45221067313	587.42782303441	698.7160265283777	1.436878	53.077614	0.6152058866226003	0.3691493382813353	0.0383120158	0.0219359246	-0.0550504564	0.0627623078	0.0327245467	0.0494888914	0.1562434686	0.0673506366	0.0459222593	0.0640728164	-0.0913372124	-0.0430858433	-0.0160227291	-0.0189367056	-0.1043284527	0.0151936163	0.0559050309	0.0902578957	-0.0155574204	-0.0103085235	0.0964249478	0.1129264124	0.1062976268	0.1080768406	-0.0543415963	-0.1274115723	-0.1567477062	-0.1317767775	-0.0796300215	0.1762311686	-0.0023342313	0.0431904401	-0.0663067586	-0.0603654666	-0.0379138219	-0.048321536	0.0243685605	0.1145101054	-0.0039680401	0.0535786718	0.0914819024	0.0394344118	-0.0353359782	0.0401501767	0.1101166035	0.0046828935	0.123327271	-0.0735519027	-0.0666840143	-0.1043404499	0.130305139	-0.2322201581	0.1293125182	0.043332791	0.0072217712	-0.0301227003	0.0312084672	0.0201664593	0.118931835	-0.0796745312	-0.0185249906	0.0189670487	-0.0469689882	-0.0494150407	0.0461817702	0.0631844402	0.0444540079	-0.064823397	0.190772552	-0.0584380876	0.0344609658	-0.0794497261	-0.0689457169	0.0084625928	-0.0399875476	0.0175417603	-0.0864140472	0.0079741859	-0.1121045217	-0.0237643552	0.1087572599	0.0390830552	-0.0137937455865255	-0.0354363723223797	0.0001902674173057	0.0012557364833703	-0.2330436992327236	-0.1250819397218237	0.0156454916445739	0.0543093657520721	-0.1345755018916179	0.0287517260949669	0.0181105657093808	0.00082666175344	-0.0061881952455308	-0.0063150193549147	3.987946945294728e-05	3.829376039681e-05	0.004401846049689	0.0014229638572411	2.0248261390144704e-06	1.937624864516266e-05	-0.0026764277524	-0.0007807337575127	7.163265513816914e-06	6.095452001200555e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
786.3926137932601	-2.3116552578660503	618413.3430285956	5.343750031219756	942.1566675407452	-3.5752168518404237	12.782175537683749	887659.1861914822	582.8140097758463	-1.6810305886319838	2.8258638399163942	339672.1699910003	586.126886888383	723.6298865696598	1.186366	43.823818	0.3368913360900262	0.1639834473998961	-0.0397711368	0.035908079	-0.0514853793	0.0505426186	0.1000683373	0.0393764694	0.0740868692	-0.0197024154	0.0293445491	-0.0101978428	-0.0541190669	-0.0669648883	0.0341006223	-0.0375943305	-0.1533417351	0.0901350445	0.0778545796	-0.0165046297	0.0129200109	0.0457803672	0.0889955636	-0.0402343484	-0.0688474083	0.044646985	0.0342711964	0.1099471688	-0.0539219056	-0.0644924544	-0.1657831337	-0.2172512531	-0.0092994913	0.027268022	0.0006691364	-0.0176343606	-0.0558020241	-0.0683475895	-0.0339360748	0.1643606377	0.0207311986	0.068783373	-0.007665574	-0.0005203624	-0.0011575983	0.1061681082	-0.0210147164	-0.0174405655	0.00357171	-0.0792004104	0.0261453434	0.0951664645	0.2087150036	0.1856899666	0.0384189898	0.0170756118	-0.0556916213	-0.0473154539	0.0861388983	-0.0077868593	0.1071965589	-0.097065455	-0.0084019727	0.037502026	-0.0119779978	-0.100605476	0.0545018334	0.0892097417	0.0062763631	-0.1547159004	0.1789264425	0.001717399	-0.0255652933	-0.110647155	-0.0917178244	0.0054029229	-0.0407490175	-0.0272719241	-0.1368077991	0.0056981581	-0.1126541864	-0.0170367502	0.1109394454	0.0282027543	0.0049372628822226	0.0187310084687481	2.4376564768173016e-05	0.0003508506782563	-0.1880602059058986	0.044983493326825	0.0020235146718845	0.0353666410453689	-0.1440574512279511	-0.0094819493363332	0.0207525492542935	8.990736321678963e-05	-0.0082813267678501	-0.0020931315223192	4.381199569726709e-06	6.858037303591058e-05	0.005723009124984	0.0013211630752949	1.7454718715229408e-06	3.275283344465013e-05	-0.0008168246508519	0.001859603101548	6.672025102393284e-07	3.4581236952873124e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.8524562521766	-3.540157541083545	612857.968260066	12.53271541569069	928.2573991427764	-13.89926839796874	193.1896619987725	861661.7990633118	583.2701028270152	0.4560930511688639	0.2080208713245239	340204.01285183686	586.6750443460752	718.550520517578	1.298619	47.970398	0.4814802460332986	0.2318236041181701	-0.022279015	-0.0093523572	0.0160434454	-0.0008405846	0.0277513173	0.0994193668	0.0180244714	0.0283623364	0.0615369498	-0.0087604601	-0.07593151	-0.0446410352	-0.016692697	-0.0076870641	-0.0664483016	-0.0145230776	0.0233866319	0.0784981899	-0.0036638388	0.0338507526	-0.0086786123	0.3088153557	0.0198806644	0.1267295441	-0.0296276733	-0.0007315088	-0.1013579347	-0.0265290542	-0.1731000943	-0.0575753709	-0.0305659773	0.0579670821	0.0079122498	-0.0606386372	-0.0509404711	-0.0401967272	0.019474507	0.0527794225	-0.0138048788	0.0234141561	0.0780516386	0.0840912757	0.017176301	-0.0243655035	0.1933748643	-0.1720430818	0.1881369656	-0.0739648235	0.0054804637	-0.0315380614	0.1459268734	-0.0033694324	0.0910865807	0.0768766064	0.0251215188	-0.0130161918	0.0128043257	0.023108102	0.110492373	-0.0975224927	-0.0043384581	0.0625574792	-0.0348817191	-0.0222438719	0.0113924919	0.1041873132	0.0606917692	-0.0736535837	0.2094598816	-0.1208573519	0.0419515638	-0.0480998114	-0.1761403222	0.0255618512	-0.0244139633	0.1390437125	-0.0404579452	0.0034198195	-0.1130211256	-0.0102469799	0.112402146	0.0170367502	-0.1014178824784863	-0.1063551453607088	0.01028558688642	0.0113114169446975	-0.1349617439186943	0.0530984619872042	0.0028194466654065	0.0182146723215752	-0.1767445909489566	-0.0326871397210054	0.0312386504297139	0.0010684491031405	-0.00535611891995	0.0029252078479001	8.556840953416333e-06	2.868800988464635e-05	0.0075490918502254	0.0018260827252413	3.334578119425057e-06	5.698878776313955e-05	-0.001852324056998	-0.0010354994061461	3.4311044121335305e-06	1.072259020128926e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780.6992707600388	-2.1531854921378226	609491.3513652564	4.636207763552798	941.65437129321	13.396972150433612	179.4788627994938	886712.9549756107	581.2486932572294	-2.02140956978576	4.086096648821452	337850.0434132368	584.7045136714836	702.6667105376376	1.578021	58.291378	3.4761986221143144	2.4087254614653104	0.0048311748	-0.016871402	0.0218060884	0.0755508138	0.0645391685	0.0246891164	0.0040685623	0.0971725456	-0.018279557	0.0203535685	-0.2312269956	-0.3261734959	-0.1432109954	0.036349517	-0.0101577102	-0.0401411583	0.1093218922	-0.0741356667	0.356945684	-0.1416190807	0.0848056255	0.3300602696	0.0419482271	-0.2697075397	0.1054410168	0.0754349559	-0.1273403982	0.0604395794	0.1657977519	0.0009299025	-0.1320168611	-0.0303585928	-0.0419208341	-0.2284326487	-0.3172356192	-0.0017312026	0.0969046038	0.070716591	0.0096339099	0.0816374501	-0.055490243	0.4028339752	-0.0388792409	0.0837179038	-0.063053307	-0.3051318443	0.0257721102	0.3030565904	0.1012252364	-0.1908172683	-0.007314306	-0.0908274961	-0.1224236139	-0.0029643866	0.010493277	-0.0418303116	-0.061561145	0.003385283	-0.1200462959	0.092849055	0.1630645718	-0.1351470621	-0.2680337386	0.2401373676	-0.0786343039	0.2722155841	-0.1316440405	-0.4607205954	0.1616266022	0.5384548102	0.0565142957	0.0390648734	0.2907724997	-0.040180149	-0.0046351677	-0.0081332588	0.1027516879	0.0011400939	-0.1132047441	-0.0034198195	0.1131358755	0.0056981581	-0.6461773481342306	-0.5447594656557443	0.4175451652417866	0.296762875421532	0.0376533308138107	0.172615074732505	0.0297959640249082	0.0014177733213742	-0.286611932527947	-0.1098673415789903	0.0821463998674044	0.0120708327456345	-0.0138122940497503	-0.0084561751298003	7.150689782585314e-05	0.0001907794669167	0.0043619170738746	-0.0031871747763507	1.015808305500677e-05	1.902632055935875e-05	-0.0431881089537884	-0.0413357848967904	0.0018652127550042	0.0017086471130337	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780.3090378852501	-0.390232874788694	608882.1946054046	0.1522816965658485	893.7828511612191	-47.871520131990906	2291.6824397476107	798847.785029878	579.8790964529726	-1.3695968042568438	1.8757954062305595	336259.7665031159	583.3923157375527	662.4901918347688	3.127723	115.536659	4.328050569407668	2.926078815885763	0.2740505951	-0.405969044	0.2938107783	-0.2136466688	0.0792979424	-0.4150587079	0.1944221177	-0.1057646388	-0.0259889468	0.0358192856	-0.1694048829	-0.0216975772	-0.2395619709	0.3158089822	0.2737817449	-0.2076163695	0.0945478902	0.0336910575	0.1470003826	-0.1216470532	-0.3518676022	-0.2117386373	0.0186910356	0.3563320529	0.0013355172	0.2455129623	0.0497459141	-0.1925613058	-0.1205963095	0.0009951319	-0.0588046269	-0.0194037317	-0.0811997144	-0.3338038822	-0.0257657254	0.4074535404	0.0269189396	-0.2227180492	-0.0634861646	0.1167430307	-0.0157035741	0.1233823639	0.0702103356	-0.368914013	-0.1377217539	0.0453509882	-0.1922011719	-0.3569257384	0.1036754646	0.2762196249	0.1580694952	-0.0393246914	0.0196322134	0.1609818375	0.1945298083	0.1134922254	-0.28194597	-0.1107701155	-0.1233022852	-0.0702799191	0.318556572	-0.276202516	0.0062770704	-0.1244564758	0.0185975357	-0.1100151643	0.5309700674	0.1935944771	0.2422272366	0.1128682101	-0.3103202041	-0.0216325776	-0.088780306	-0.0643392995	0.1784126665	-0.0579609447	0.0842904417	-0.0011400939	-0.1132047441	0.0034198195	0.1131358755	-0.0056981581	0.385982732626033	1.0321600807602636	0.1489826698854597	1.0653544323150337	-0.1854273687956862	-0.2230806996094969	0.0497649985382625	0.0343833090984914	-0.4628703325768697	-0.1762584000489227	0.2142489447798219	0.031067023587806	-0.0231130208997031	-0.0093007268499528	8.650351993743296e-05	0.0005342117351101	0.0026240559179862	-0.0017378611558883	3.020161397145765e-06	6.8856694607184e-06	0.0037043308201501	0.0468924397739385	1.3722066825113914e-05	0.0021989009079524	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.5398098568866	4.2307719716365	615502.7132502798	17.899431475984997	935.498443772121	41.71559261090192	1740.190666878735	875157.3383000604	581.8145569421761	1.9354604892034784	3.746007305267769	338508.17866982066	584.6113491566391	708.5995729985954	3.234139	119.467598	2.8348694860328854	1.5750475886978756	0.00555602	0.0143994553	0.0388673369	0.0751705916	0.0333460063	-0.1314677125	0.0921153018	0.134874842	0.0080564487	0.0105354804	-0.0449513618	0.1347768117	-0.0532459174	0.1818069754	-0.0562537654	0.1074271716	-0.0072462912	-0.165710309	0.1203991219	0.0292034625	-0.3906587353	0.0164029059	0.1289003032	-0.1188606166	-0.0941768033	-0.1029288663	-0.0236337853	0.2482054113	-0.1271711729	-0.115728887	0.1638947731	-0.0021187891	-0.0101946377	-0.0792261179	0.1334114188	0.0984215812	-0.0717440371	0.0756125153	0.1219629764	-0.0702045585	-0.1988394191	0.1802194131	0.1252708904	-0.3255913101	0.2028374418	0.065377002	-0.0884729419	0.1267496619	0.043031083	-0.0887267283	-0.1305737848	0.2188947781	0.0805750584	-0.0019139177	-0.028637891	-0.0431547785	0.0293889992	-0.2159203426	-0.212763567	0.0745502019	0.2021764287	-0.2497316492	-0.0560005858	-0.215375033	-0.1008603352	0.3106557041	-0.0463491755	0.11160681	-0.3182528143	-0.2365723413	0.2440093589	0.2193774407	-0.1082061799	-0.2602395777	-0.1233613883	-0.0382091693	-0.1713766585	-0.0034198195	-0.1130211256	0.0102469799	0.112402146	-0.0170367502	0.6968542319392981	0.3108714993132651	0.485605820571709	0.0966410890852773	-0.1473744629420252	0.038052905853661	0.0014480236439075	0.0217192323274503	-0.7127396517654745	-0.2498693191886047	0.5079978111987699	0.0624346766717768	-0.0250850785074452	-0.001972057607742	3.88901120825349e-06	0.0006292611637246	0.0248340842120304	0.0222100282940442	0.0004932853568222	0.0006167317386502	0.0242437601519109	0.0205394293317608	0.0005877599063033	0.0004218681572743	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783.3957248464128	-1.1440850104737592	613708.8617076365	1.3089305111907417	929.3289903356224	-6.169453436498657	38.062155705125086	863652.3722782274	580.2667306233755	-1.5478263188006167	2.3957663131718685	336709.47866834095	582.6738489866649	723.0198022078916	2.152421	79.50946	3.108921333879924	1.531683727582367	-0.0794051835	0.0581627988	-0.1508626526	0.05359375	-0.0914254322	0.0020942504	0.0710068446	-0.0488679893	-0.0515367767	-0.0053795085	-0.0666273659	-0.0771429684	-0.020892732	0.1328094951	-0.1750620251	0.2678753295	-0.0251847781	-0.2971776222	0.2611751054	-0.0403722073	0.0005949175	-0.2091550601	-0.0024074835	-0.1101914693	0.0506650344	0.0518578219	0.1408599298	0.1113413339	0.0988217839	0.0953548585	-0.0230384935	-0.0593544089	-0.0172468095	-0.0408763032	-0.0528272799	0.0311278407	-0.1221461572	0.283919492	0.1970146425	-0.0475034739	-0.2858395211	0.1739918969	0.0736722313	0.0552984457	-0.2618983971	0.0885306531	-0.1941480189	0.0599620544	0.0163274076	-0.0451603376	-0.1970147078	-0.0339535863	0.0219621176	0.0090704151	-0.0565983665	-0.0117726167	0.0247313585	-0.2100486866	-0.1598042258	0.1377684956	-0.0525718378	-0.0991835948	-0.2627237943	-0.1200231824	-0.0331614086	0.1799479028	-0.1260687459	0.0725207664	0.1462407559	-0.4582171462	-0.1031314939	-0.046061317	0.3432250766	0.490813176	0.06996118	-0.0390310495	0.213242405	-0.0056981581	-0.1126541864	0.0170367502	0.1109394454	-0.0282027543	0.0849505620058153	-0.6119036699334828	0.0072165979851038	0.3744261012780646	-0.3034320522180138	-0.1560575892759886	0.0243539711706331	0.0920710103132354	-0.0122983035581825	0.700441348207292	0.0001512482704092	0.4906180822784488	-0.0352616074689488	-0.0101765289615035	0.0001035617417043	0.0012433809612942	0.0214458526336238	-0.0033882315784065	1.1480113228911671e-05	0.0004599245951831	0.0049981461625579	-0.019245613989353	2.498146506229226e-05	0.0003703936578271	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
786.3213091522063	2.92558430579345	618301.2012268396	8.559043530304942	946.3509557102268	17.021965374604406	289.7473052142313	895580.1313736596	583.164793886236	2.8980632628605463	8.398770675541916	340081.17682837613	586.3864262526617	730.7726015135042	1.909348	70.530426	2.0033893732408075	1.0605953288251229	-0.0339123482	-0.019228439	0.0030228365	0.0709287361	0.0930610799	0.0597144481	0.1672084014	-0.0334690833	0.0377449179	-0.0186481406	0.0218615798	0.1837448893	-0.0902901543	0.1111069546	-0.0934018445	0.0855846343	0.0372514021	-0.0427509137	0.1003516591	0.1418156242	-0.0381455458	0.1226620538	0.1291172858	-0.0763275095	-0.1244789041	-0.0601521414	-0.1121122374	0.2435395798	0.1138702375	-0.0123374366	-0.0373499565	0.0335734203	0.0213588218	-0.0030944259	0.1704666983	0.112574407	-0.0225576934	0.0936386028	0.0928818355	-0.0133240225	-0.0356496755	0.1656583967	0.120122437	0.0133023872	0.237376758	-0.001004809	0.0434732393	0.0262632304	0.0888918192	-0.2643471727	-0.1284225153	0.0892864081	-0.0544769518	0.0209509784	-0.0071162478	-0.0396970844	0.0444600758	-0.2735280574	-0.1307913299	0.1254141166	0.0398905517	-0.0808403193	0.0249941765	-0.1233579889	-0.0776591607	0.048215544	0.0407600411	-0.17353902	-0.2677758349	0.1414938159	-0.1527624234	-0.0117260757	-0.1012547815	0.0840271498	0.1110075394	0.1458212292	-0.436532453	-0.0079741859	-0.1121045217	0.0237643552	0.1087572599	-0.0390830552	0.6293789261212197	0.5444283641154044	0.3961178326454997	0.2964022436533753	-0.2792636141680162	0.0241684380499975	0.0005841133977765	0.0779881661981826	0.0634075060830383	0.0757058096412208	0.0040205118276705	0.0057313696134327	-0.026654063172895	0.0086075442960537	7.408981880852827e-05	0.0007104390836246	0.0118442520095647	-0.0096016006240591	9.219073454393212e-05	0.000140286305666	0.0139707364711287	0.0089725903085708	0.0001951814775457	8.050737684545864e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
