global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36
812.2304313193227	-1.0210226144398575	659718.2735611731	1.042487179197602	863.6082342977578	-2.2383528025136457	5.010223268520692	745819.1823468909	584.2496917174451	0.1282164572658075	0.0164394599137946	341347.70227192965	594.1542750634383	851.7960305115121	1.159729	38.871632	0.4755424061784299	0.2887603752790575	0.1094297098	0.073278149	0.0125389714	0.0155134262	-0.1352028829	-0.0277450915	-0.0429170497	-0.0159324684	0.1559779035	0.0411240004	0.0102998422	-0.0593426605	0.1259111022	0.1322770361	0.0144887526	-0.0191934716	0.0820517927	-0.0097123352	0.1522078318	0.0072053658	0.0555734873	-0.0096707894	0.0754500373	0.1217996809	-0.085039617	-0.0226181209	-0.1197093974	-0.0494915898	0.112063072	0.0492161225	0.154507995	0.1354006611	-0.0179497815	0.0114028983	0.0126566291	0.0766752073	0.1711287833	-0.0447715236	0.0282435709	-0.001532701	0.0424752852	0.1311843958	0.0065940269	-0.1002893444	-0.1751072049	-0.016387977	-0.0482517722	0.0671050657	-0.0043263189	0.0526438136	0.0087062718	0.0226807745	-0.0552988697	-0.0332504836	-0.0729433125	-0.0146312132	0.0397352288	0.1902961073	0.0632479951	-0.1527904089	-0.0156421958	0.0233108994	0.0871614712	0.0469972763	0.0379175507	0.0146391336	0.0471420115	0.0794204069	0.0737406494	-0.0046009029	-0.1246613071	0.0137777759	0.1236470637	0.0286406094483595	-0.0128178203633523	0.0008202845095734	0.0001642965188671	0.1216684056411168	0.0766874509949389	0.0058809651401011	0.0148032009312513	-0.7156622351994741	-0.0951949354664236	0.5121724348907074	0.0090620757384565	0.0070377167059678	0.0048923614069415	4.952945643345826e-05	2.3935200136130613e-05	-0.002804165459832	-0.0005464418723431	7.863343926114812e-06	2.985987198498329e-07	0.0008178803986022	-0.0003780407077897	6.689283464176935e-07	1.429147767461374e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
812.5337621584996	0.3033308391768514	660211.1146474452	0.0920095979957329	851.1220585020249	-12.486175795732947	155.9045860019473	724408.7584687242	583.8253224475008	-0.42436926994435	0.1800892772731006	340852.0071309282	594.7086128407655	846.9654002992904	1.119876	37.535847	0.4088246789097959	0.2665717663270704	0.0662989499	-0.1172212238	-0.0678394216	-0.0311592113	0.0026484413	-0.0414134128	-0.0025494928	0.0982295855	0.0229845083	-0.02683662	0.1185332931	-0.0591423184	0.1095250249	0.0589114039	-0.0192350422	0.0505328657	0.0826255415	0.0616053307	0.0564732497	0.0429348179	-0.0761722676	0.0149426174	0.0100426171	0.0394685346	0.031224583	-0.0138420867	0.0950699269	-0.0033340246	0.0626078336	0.0547411234	0.1154020293	0.0206825143	-0.0588154941	-0.0089737607	0.0309354618	0.1150471725	0.0612038276	0.0409492739	-0.0502709773	0.0216293636	-0.0220939222	0.0104763342	-0.0400021775	0.0058436076	0.094120013	0.0459427395	-0.0468701596	0.0823775644	-0.0310929138	0.1308026289	-0.0270445271	-0.0345366071	-0.0103901942	-0.0442840229	-0.0091618782	0.028526782	0.0477137745	-0.0303723128	0.0643857363	0.0010083249	-0.0341043999	0.0094903772	-0.0273389966	-0.0471138278	-0.0886684504	0.0249028808	0.0483788669	-0.0032723042	-0.0002974722	-0.007665092	-0.1240599418	0.022879986	0.1212539066	0.0244711189776722	-0.0041694904706872	0.0005988356640193	1.73846507851522e-05	0.0620269649288758	-0.059641440712241	0.0035571014502317	0.0038473443782879	-0.6115797107784715	0.1040825244210026	0.3740297426358788	0.0108331718898486	0.0026001806533369	-0.0044375360526309	6.760939429987507e-06	1.969172621839903e-05	-0.0028169675280143	-1.2802068182299776e-05	7.935306053886996e-06	1.6389294974425227e-10	0.0011861667439063	0.0003682863453041	1.406991544349274e-06	1.3563483213745085e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
813.6150787170985	1.0813165585989282	661969.4963158304	1.1692454999002293	863.1793382289046	12.057279726879756	145.37799441222555	745078.5699452898	584.4229685114904	0.5976460639896004	0.3571808178022615	341550.20612378244	595.2013605297235	849.4469157337502	0.737867	24.73171	0.1810096634012029	0.0898213141502057	0.085232606	-0.0853623338	-0.0579765586	-0.030680453	-0.0672277148	0.0286372185	0.070886455	0.0101691818	0.0481853056	0.0008700945	0.0223507724	-0.0496233756	0.1422403292	0.0618323173	-0.0431020717	0.0582742766	0.0668609016	-0.0104829092	0.0591729471	0.0187373801	-0.0141074736	0.0128940458	-0.0264847329	-0.0151096408	-0.0294404648	-0.0875441334	0.0590147961	0.001443993	-0.0421793207	0.0438938711	0.1438740314	0.0183591073	-0.0713412929	-0.0308124973	-0.0159180957	0.0604269862	0.0927989723	0.0040347807	-0.0105364042	-0.0131375483	-0.0749674956	0.0224309813	0.0229720973	-0.0279238844	0.0665402311	0.0532099162	-0.0511004059	0.0728654706	-0.0360197847	0.1183721401	0.0085583286	-0.1167426523	0.0283701326	-0.0584564814	0.0208774316	0.0440258172	0.0122070258	0.0154979802	0.0604359187	-0.0505656887	0.0189090652	0.020163782	0.0087674425	-0.0368330487	-0.0609446671	0.0139210141	0.0189429358	0.039662144	0.0876904174	-0.010724664	-0.1231597053	0.0318582075	0.1176930081	0.0416191387131732	0.017148019735501	0.0017321527072263	0.0002940545808491	0.0520351494957225	-0.0099918154331532	9.983637565020044e-05	0.0027076567830421	-0.6841839254931301	-0.0726042147146586	0.468107643903189	0.0052713719943322	0.0021540029959408	-0.0004461776573961	4.639728906521941e-06	1.990745019594717e-07	-0.0024728319570395	0.0003441355709747	6.114897887755804e-06	1.1842929121015145e-07	0.0020211657858932	0.0008349990419869	4.085111134065277e-06	6.972234001190408e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
814.8618091370515	1.2467304199529965	663999.7679901086	1.5543367400361745	863.3768414858371	0.1975032569324639	0.0390075364989308	745419.5704140603	585.2308907291416	0.807922217651253	0.6527383097745187	342495.1954636245	596.3841276667259	855.063808732095	0.8102549999999998	27.15801	0.4018063580986113	0.210835139941986	0.0529122224	-0.0242376017	-0.0151500148	0.0134769059	-0.0733927587	-0.0022600336	0.015773396	0.0014821272	0.0366681592	0.0140903048	-0.0602652806	-0.0253542165	0.0768741158	0.0391856915	-0.0250689609	0.0202633411	0.0169988739	-0.0254975773	0.0415020096	0.0495157187	-0.0500541459	0.0490911134	0.0344178199	-0.0342916509	-0.1556240135	-0.0311874408	-0.0649744675	0.0719554005	0.0452054916	0.0246465192	0.0777659435	0.0067109405	-0.0446764394	-0.0285982504	-0.0059227975	0.0061410413	0.0267223876	-0.0056371358	-0.1002431348	0.0161889478	-0.0245962121	0.0353482412	0.1175669607	-0.1179114025	-0.0097514019	0.0309422876	-0.0266097804	0.0403470403	-0.0043013053	0.0506226703	0.0474325856	-0.1044697022	0.0054235403	-0.0162771456	-0.0285531867	0.0464605506	0.0479047579	0.1331703735	-0.0592882474	-0.0582098921	0.0368736494	0.0386598479	0.0274097456	-0.0312516795	0.0546486495	-0.038180125	-0.0378285359	-0.0001446564	0.0811408412	-0.0137777759	-0.1219627663	0.0406637865	0.1129986616	0.0298650335206929	-0.0117541051924803	0.0008919202271921	0.0001381589888758	0.1433688153553873	0.0913336658596648	0.0083418385193649	0.0205546172164071	-0.7625447181660263	-0.0783607926728962	0.5814744472029045	0.0061404138283246	0.0053071027586333	0.0031530997626925	2.816533969069318e-05	9.942038113491498e-06	-0.0032509048908138	-0.0007780729337743	1.0568382609117086e-05	6.053974902721461e-07	0.0024971489768978	0.0004759831910045	6.2357530128217286e-06	2.265599981189214e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
811.602115147431	-3.259693989620473	658697.9933117839	10.625604905967837	862.4039840698242	-0.9728574160128574	0.9464515518912138	743740.6317395056	583.7210156793685	-1.5098750497730862	2.27972266592728	340730.2241457536	594.0910599206799	841.61953617478	1.060355	35.540829	0.58668446351859	0.2851123692869169	0.0826437305	-0.1050745734	-0.0598802664	-0.0094835779	-0.034229946	-0.0492856704	0.0576362433	0.039129631	0.1707811028	0.0245590232	-0.0775483058	0.0009000015	0.0582797492	-0.0614873639	0.1721377736	-0.1675028434	0.0580968102	-0.0320083609	0.1624438769	0.138938869	0.0143141048	-0.0294077947	0.0621357802	-0.0084798125	-0.139305982	0.0683058383	0.0986686856	-0.0701981786	-0.0285241258	-0.0138536902	0.0824072288	0.0141845892	0.1812532309	0.1354516278	0.0805391981	-0.0236153493	0.2031378116	0.0350439556	-0.0877387652	-0.0273138525	0.1090538862	0.0765740224	0.153204921	0.052749191	0.0234993866	0.0689696726	-0.0522555489	0.0838134625	-0.0590259947	0.0777524596	-0.0659442773	0.0639314516	-0.1076017382	-0.0466980944	0.0198734263	-0.0662614935	-0.0758523234	0.0430500648	0.1036939651	0.022449808	-0.0257629549	-0.0244729984	0.0547750936	0.0698903829	0.0487649324	0.0793753037	-0.0255731881	0.0475890694	-0.0738344184	-0.0168225886	-0.1204720082	0.049249005	0.1072160763	0.0647344021613065	0.0348693686406136	0.0041905428231817	0.001215872869395	-0.00925273307449	-0.1526215484298773	0.0232933370451333	8.561306934776117e-05	-0.5655121330871822	0.1970325850788441	0.3198039726688148	0.0388218395828519	0.0034640033066289	-0.0018430994520043	1.1999318908335954e-05	3.397015589978918e-06	-0.0021831465203956	0.0010677583704182	4.766128729515415e-06	1.1401079375981306e-06	0.0013647875719353	-0.0011323614049624	1.862645116509052e-06	1.2822423514486466e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
812.059779263972	0.4576641165409683	659441.085098251	0.209456443569225	851.8362512103582	-10.567732859465991	111.67697778903724	725624.9988761165	583.776995815629	0.055980136260473	0.0031337756557411	340795.58084352093	593.9104518757465	850.9022231976618	0.847877	28.419025	0.191570612407168	0.1061282259830537	0.0713474015	-0.0973319821	-0.0708193043	-0.0155454619	-0.0929740237	-0.0770347317	0.0467208856	0.0869932328	0.0491108431	-0.0116317963	0.0116361577	-0.0086076906	0.1048210751	-0.012616958	0.061316307	-0.0535495908	0.0745043602	0.0606735986	0.0831680817	0.1962706675	0.0115892387	0.0058871891	-0.0284375696	0.0829793534	-0.0909915523	0.1209691897	0.0908487324	-0.0089821704	0.1071458622	0.0002458753	0.11612174	0.0048402473	0.0682189927	0.0586315768	0.0570320374	0.0860160871	0.1059892449	0.1282040399	-0.0467025255	-0.0478815128	0.032452069	0.1019178189	0.0802032825	0.0760867197	0.0318278805	0.0845950319	-0.0491388054	0.0790789	-0.0494357053	0.0965076412	-0.0246806911	-0.0077819243	-0.0546798281	-0.0572179311	0.0206046482	-0.0507686529	0.0267932607	0.1485572429	0.0470876127	-0.0686635545	-0.0083110864	-0.0303019839	0.0314996301	-0.0329594604	0.0854021861	-0.0040700107	0.0160877704	0.0206718456	0.0239971521	-0.0198572679	-0.1186910226	0.0575673389	0.1004009414	0.0587131954318635	-0.006021206729443	0.0034472393178201	3.625493047868975e-05	0.0846478779566979	0.0939006110311879	0.0088173247520304	0.007165263242572	-0.5952840359187093	-0.029771902831527	0.3543630834196671	0.0008863661982098	0.0030977656768528	-0.000366237629776	9.596152188687289e-06	1.3413000146401566e-07	-0.0018617478885682	0.0003213986318273	3.4661052005881517e-06	1.0329708054052445e-07	0.0008148859972386	-0.0005499015746967	6.640391884955476e-07	3.023917418539104e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
810.352039582949	-1.7077396810229857	656670.4280562454	2.916374818140489	867.5733468653792	15.737095655020994	247.65617965528065	752683.5121911956	582.9130715767627	-0.8639242388662751	0.7463650905006728	339787.6490150561	594.0537294726754	828.9015308101636	0.916606	30.722649	0.1578413968092591	0.0880410896353185	0.0740594335	-0.1711395387	-0.022090466	-0.079224993	-0.004936493	0.0384236236	0.1637113605	0.0334939256	0.0684319966	0.0203004978	0.0450322046	-0.0106822924	0.1100775805	-0.0454591891	0.0581436785	-0.096636483	0.1108349108	0.0496057716	0.0722768569	0.1407637702	0.1293947743	-0.0877371654	-0.0413747382	-0.0449238573	0.0854379638	0.1138583232	0.0993207308	-0.0861831595	0.0963333714	-0.0015161665	0.1125986479	-0.0429061805	0.0588179383	0.0684324148	0.0955950617	0.0525988173	0.1204839774	0.0947731731	0.0538909172	-0.1344400675	0.0759320045	-0.0328544941	0.0203839326	0.1913459381	0.0243488595	0.106841195	-0.0577948983	0.1138315547	-0.0962313365	0.0900385876	-0.0611690946	0.0118631266	0.0307743686	-0.0555821289	0.0590582937	-0.0642953951	-0.0651285324	-0.0239179286	0.0914888839	0.021884603	-0.0332933185	-0.0652451429	0.0161358822	-0.0630141145	0.0023368739	0.0157750076	0.0608176241	0.0610687528	-0.1496614946	-0.022879986	-0.1166240999	0.0655737103	0.0926188907	0.0631445358965834	0.0044313404647199	0.0039872324135949	1.9636778314264044e-05	0.0461097777632204	-0.0385381001934775	0.0014851851665225	0.0021261116053735	-0.5245221328874976	0.0707619030312116	0.2751234678888496	0.0050072469205986	0.002623261980202	-0.0004745036966508	6.881503416773317e-06	2.2515375813527466e-07	-0.0015912541061702	0.000270493782398	2.5320896304035224e-06	7.31668863159766e-08	0.0009520895805868	0.0001372035833482	9.064745694619488e-07	1.8824823283586483e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
813.1627053329936	2.8106657500445635	661233.585344473	7.899841958473569	863.9868644240212	-3.586482441358044	12.862856302169552	746473.301897252	583.6884500092945	0.7753784325317383	0.6012117136353755	340692.20667425264	594.9944491502715	838.3572642354899	1.406652	47.147957	0.9639105557000082	0.5810125021585424	-0.0362263687	0.0046779165	0.1165082338	0.0080360354	-0.0400523166	-0.0224830098	-0.0117685647	-0.0530485808	-0.0918835554	0.0725891609	-0.0251294478	0.0344977345	-0.0320184212	-0.0458721638	-0.0384668044	-0.0267685275	-0.0792340208	-0.06834815	0.029115578	0.0128662269	0.0087458989	-0.0466731821	-0.0737932037	-0.0669145754	-0.0945112697	0.0583783859	-0.0034556944	-0.014691259	0.1267636753	-0.0345761223	-0.0419963595	-0.0448352712	0.0318684837	-0.0492544617	-0.050332692	-0.0804791791	-7.69069e-05	-0.0326106133	-0.0331338945	-0.088366372	-0.0098015539	-0.055316303	0.0756191205	0.0317310373	0.0088314264	0.0319179457	0.0106203367	-0.0228822228	0.021418396	-0.042022231	0.0641542811	-0.0675632576	0.1084426374	0.0124809718	0.0574071794	0.0179888653	-0.0365515877	0.1151597284	-0.1295782807	-0.02306838	0.0342306771	0.0054430885	0.0930513772	0.018365016	0.1722242663	-0.0826800927	-0.1866648626	-0.0072252711	0.0442820587	-0.025888922	-0.1142762195	0.0732247322	0.0839448694	0.042728885978704	-0.0204156499178794	0.001825757696981	0.0004167987615694	0.1774566121359839	0.1313468343727635	0.0172519908997461	0.031490849190781	-0.9909085978566878	-0.4663864649691902	0.9818998493063072	0.2175163347064577	0.0078321531991814	0.0052088912189794	6.134262373544744e-05	2.7132547731160707e-05	-0.0010188476345265	0.0005724064716437	1.0380505023802444e-06	3.276491687795901e-07	0.0020860240187672	0.0011339344381804	4.35149620687366e-06	1.2858073100914991e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
815.1545656151916	1.9918602821979905	664476.9658432917	3.9675073837978574	861.7535548668124	-2.233309557208827	4.987671578320287	742619.1893255882	583.6867889695557	-0.0016610397387921	2.759053013846758e-06	340690.2676175906	595.4857599544193	845.4660147054325	1.384234	46.396545	0.3230681501331368	0.1610129676491108	-0.0609485121	-0.0060883381	0.0180484495	0.1834719533	0.1704310083	0.0126319719	0.0346918064	-0.1560152452	-0.159483806	-0.0523192566	-0.0170397621	0.0969183113	-0.1143362389	-0.0192030732	-0.1652706657	0.0514747892	-0.116404184	-0.1148062517	-0.1011592517	0.0781875573	0.1367654142	-0.1352836312	-0.0949805821	-0.0906955864	0.0184644915	-0.1087857494	-0.1860383101	-0.0281791888	0.0746291601	-0.0881400445	-0.1429157341	-0.0461215932	-0.0598900937	-0.1747807348	-0.0832641185	-0.1350853555	-0.0481449215	0.0393340498	0.1032187766	-0.228241902	-0.0714193216	-0.0483345956	0.0466969865	-0.0037430592	-0.2145234174	-0.0136815269	0.0030028338	-0.1125029858	0.1764667397	-0.09424185	0.102137299	-0.1542269437	0.0307966532	0.0227085914	0.20011722	-0.0681300223	-0.1202107912	-0.1294757002	-0.1434713863	-0.1031419338	0.1351940818	-0.0256238578	0.0267826027	-0.0693149595	0.144684953	0.0908253097	0.0609886349	-0.1060324052	-0.146070267	-0.0288822635	-0.1116530376	0.0804789429	0.0744624131	0.0112926621846582	-0.0314362237940458	0.0001275242192168	0.0009882361664293	0.1418663592472882	-0.0355902528886957	0.0012666661006813	0.0201260638860806	-1.074649217819598	-0.0837406199629102	1.154870941360274	0.0070124914317725	0.0098098733381111	0.0019777201389297	9.623361490978302e-05	3.911376947928112e-06	0.0002571824942971	0.0012760301288235	6.614283537287789e-08	1.628252889665573e-06	0.0022782948207636	0.0001922708019963	5.190627290318244e-06	3.696806130033881e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
815.1672130889207	0.0126474737290891	664497.5852951579	0.000159958591728	863.0416223127289	1.2880674459165675	1.6591177452300296	744840.841844187	583.7832159242599	0.0964269547042704	0.0092981575935394	340802.8431948711	594.3974520586925	841.889380236177	1.100152	36.87471	0.2531681949689975	0.1547618185514673	-0.1016106	-0.0115085508	0.0450750756	0.099231771	0.1232180501	0.0110943853	-0.0096081091	-0.0784624233	-0.0420726321	0.0324601203	0.0236798387	0.0893273169	-0.140488192	-0.1269692382	0.0151130087	-0.0729007738	0.0424946817	-0.2033146627	0.0197979781	0.025075482	0.2391657076	-0.1180943755	-0.1371686295	0.017190884	-0.0025321434	-0.0877977585	-0.1614372084	0.0467789208	0.0794012039	-0.0924527716	-0.1494525638	-0.0650534377	0.0978124541	-0.0034244967	0.0436464546	-0.1533732926	0.1417771048	-0.0473526794	0.2336531345	-0.1928962409	-0.0564167705	0.0495772141	-0.0601329316	-0.0413510111	-0.1052443563	-0.0144845326	0.0340100593	-0.069006389	0.1387252492	-0.0946731856	0.0188620767	0.0027059299	0.0558838492	0.0073083706	0.2634465387	-0.4433597625	-0.0085813057	-0.0707880312	-0.1401374638	-0.1187340845	0.1133898419	0.0992297919	0.0628252859	-0.0583699232	-0.0174090698	0.0350783625	0.0176225996	-0.0558389398	0.1188117144	-0.0318582075	-0.1087608739	0.0872970312	0.064262843	0.0051206082441552	-0.006172053940503	2.62206287901102e-05	3.809424984447861e-05	0.1981076579415912	0.056241298694303	0.0031630836788218	0.0392466441351024	-0.9315347718897016	0.1431144459298965	0.8677570312395984	0.0204817446338212	0.0102022304732284	0.0003923571351173	0.0001040855066288	1.5394412147745557e-07	0.0003380765504921	8.089405619500002e-05	1.1429575399263747e-07	6.543848327679821e-09	0.0027578515575372	0.0004795567367735	7.60574521341036e-06	2.299746637849438e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
812.934271655397	-2.232941433523706	660862.1300318907	4.986027445546903	870.7953573970472	7.753735084318237	60.12040775778753	758284.554464251	584.5900245092074	0.8068085849474755	0.6509400927449478	341745.4967556757	597.071786887139	830.6801750819133	0.938399	31.45311	0.1918280598889842	0.0847443462448317	-0.0838793754	-0.0266890224	0.0973387597	0.0588660235	0.1148157583	0.0613853959	0.0407769041	-0.0891580736	-0.0019137569	0.0268622506	-0.1056705479	0.0777380868	-0.0896174565	-0.1045485144	-0.0205478914	0.0134111336	-0.0287323954	-0.1437025267	-0.018225996	-0.0310053479	0.1383492698	-0.115377601	-0.1671223116	-0.0142317329	-0.0441245542	0.0806671601	0.056071258	0.1476075549	0.0910492208	-0.0725059286	-0.1203597131	-0.109711571	-0.0043755714	-0.040906916	-0.0057499446	-0.1491058533	0.0017815169	-0.081701889	0.0992638466	-0.1303141327	-0.0498711257	0.0065678542	0.1104065727	0.0945050989	0.0262678211	0.0028500161	0.0461311377	-0.0552039044	0.085348017	-0.0566399983	0.020255506	0.0557561931	0.0616524732	0.0513337659	0.1130267365	-0.1651368024	-0.0353560485	-0.1414738816	-0.1013478383	0.0876717609	0.0654932229	0.077326745	0.0711417403	-0.0411704558	0.0782125789	0.0262683016	-0.0613705887	-0.128401529	-0.0938105885	-0.0348149612	-0.1056066957	0.0936420493	0.0534443867	-0.029903951170155	-0.0350245594143102	0.000894246295587	0.0012267197621665	0.1645052166657166	-0.0336024412758745	0.0011291240596986	0.0270619663102343	-0.9053794002141872	0.0261553716755144	0.8197118583322013	0.0006841034674843	0.0106373387726579	0.0004351082994295	0.0001131529761642	1.893192322324317e-07	-0.0001527357491224	-0.0004908122996145	2.3328209059980712e-08	2.4089671345287377e-07	0.0017428584061155	-0.0010149931514216	3.037555423767461e-06	1.0302110974329535e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
