global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34
855.7306459514987	-0.9106792579983676	732274.9384205692	0.8293367109484573	923.9370489552188	14.695147416228563	853659.6704320783	215.94735758468903	626.9644910531987	-0.3448393764599586	0.118914195557293	393084.4730415965	642.2948981949322	849.9633084067815	0.755445	23.910234	0.0728230845402774	0.0353837155049009	-0.0231677123	-0.0132786756	-0.0146672587	-0.0307671114	0.0685781489	0.0318237797	0.0299734871	0.1205636069	0.0753981594	0.0549568107	0.0129006763	-0.0215479355	-0.0247144313	0.0303481321	-0.0664421345	0.0067658483	0.034925982	-0.0410883752	-0.0587877388	-0.0392341792	0.0331853594	0.0385020641	-0.0491548852	0.0359833406	0.0978128456	0.0378768363	0.0350390008	-0.0515135074	0.0634590464	-0.0047317974	-0.0266856898	-0.0511601694	0.0140148969	-0.0282700892	-0.0310975949	0.0011627232	-0.040355626	0.0328798382	-0.0392819725	-0.0480400178	-0.0526556063	0.0625854187	0.0522649692	-0.0713801767	0.0435849144	0.0657323031	-0.0314505524	-0.0877109475	0.0293866263	-0.0486950253	-0.0555227221	0.0109798371	-0.0194009418	-0.0110808321	0.0078568248	0.0237129533	0.0024881063	0.0187813263	-0.0217512736	0.0094250071	-0.0673277758	-0.0019002453	-0.065175622	0.0016738271	0.0538763642	0.0171642494	0.0057406639	0.0246961048	-0.0340543801	-0.0124674719	0.0430244612	0.043664434	-0.0516976538	-0.0618431922	0.0651948815	-0.010724664	-0.1231597053	0.0318582075	0.1176930081	0.0122573185504109	-0.0006974614842078	0.0001502418580462	4.864525219534859e-07	0.0252843597381513	-0.0105454637470359	0.00011120680564	0.0006392988473682	-0.1119851641514486	0.0067886085820987	0.0125406769900268	4.6085206480944176e-05	0.0033350811640733	0.0004358764360098	1.1122766370956516e-05	1.899882674686921e-07	0.0040269245535589	-0.0004082383504992	1.621612136005555e-05	1.666585508183891e-07	-0.0027612386660816	0.0002517162280294	7.624438971064094e-06	6.33610594533991e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
855.5674176141291	-0.16322833736956	731995.6060829096	0.0266434901204308	913.7040998042856	-10.23294915093311	834855.18199916	104.71324832558264	627.6873069527794	0.7228158995807235	0.5224628246866905	393991.3553096327	643.0363805957923	852.4347538227522	0.727106	23.01329	0.0773099884489937	0.0443576304265656	-0.0034550591	-0.0110160733	0.0207940057	0.0008215425	-0.0255687191	-0.0422034752	0.0109274746	-0.084441273	0.0378124127	0.0527557891	0.0028375717	-0.0151252794	0.0059075178	0.049539133	-0.0368872846	-0.030319006	0.0638125943	0.0223205168	0.0353000752	-0.060643787	0.0569604685	-0.0024498687	-0.0389916322	0.086877528	0.0798672903	0.1208375949	0.0617492559	-0.0086330661	-0.0153151615	-0.0142501327	-0.0660535303	-0.0891454919	-0.0018483412	-0.0160907935	0.033252039	0.0719852633	0.0223431338	0.0785678558	-0.05068311	-0.0201791801	-0.0028220958	-0.0385102229	-0.0155646493	-0.063449719	0.0076617761	0.0115203085	-0.0687477433	-0.1130804451	-0.0235453289	0.0087001953	-0.0494942076	0.0103431044	-0.0091615499	0.0190708451	-0.0051375531	0.0038345278	0.0340286244	0.0410044096	-0.0066741291	-0.0261021073	-0.0572408893	-0.0099042673	-0.1014834221	-0.0374150284	0.0480239161	0.0587532882	0.0558071309	0.0067218539	0.0063588166	0.0028310326	0.0854452249	0.0318402493	-0.0837550576	0.0432974733	-0.0200932351	-0.0137777759	-0.1219627663	0.0406637865	0.1129986616	0.0069441446652405	-0.0053131738851704	4.8221145131788096e-05	2.822981673405673e-05	0.028007365427868	0.0027230056897167	7.4147599862295265e-06	0.0007844125182101	-0.1180693999665152	-0.0060842358150666	0.0139403832084529	3.70179254533392e-05	0.0038251987679873	0.000490117603914	1.463214561461156e-05	2.40215265666401e-07	0.0039050122630526	-0.0001219122905063	1.5249120774591189e-05	1.4862606576492608e-08	-0.0034130002328421	-0.0006517615667604	1.164857058938023e-05	4.247931399061016e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856.3851028375371	0.8176852234080343	733395.4443620591	0.6686091245798469	909.6354571448431	-4.068642659442503	827436.6648951077	16.553853090235364	627.8493233419373	0.162016389157884	0.0262493103557589	394194.7728209285	643.1893042343893	850.5240317100211	0.801834	25.378496	0.0978879082395075	0.0482311736193544	0.0056794351	-0.0199322809	0.0021613346	-0.0269625473	-0.0343028475	-0.0763142575	-0.059032307	-0.0047232591	-0.1158229129	0.0287053424	0.0201107925	-0.013187377	-0.0074312457	0.0620715943	-0.0811129959	-0.0362624939	-0.0510930598	0.0938960831	-0.0547004866	-0.0390371523	-0.0893238638	0.0131222501	0.0775979201	0.0901237513	0.0236251717	0.1053449461	0.0894412781	-0.1371406008	0.0126648812	0.048686244	-0.0524393633	-0.029215079	0.0177167159	-0.0101953928	0.0065350647	0.0443448795	-0.0496109109	0.0687373717	-0.0289055928	0.1406331197	-0.0362352048	0.0387137446	-0.0565672907	0.0106844762	0.0105607834	0.0071153147	-0.1017862929	-0.0615878394	-0.0010007103	-0.1677071502	-0.071400599	0.0164261999	-0.0075476641	0.0102350861	0.0105293615	-0.0074801734	0.0194697469	0.0075942005	-0.0186382105	0.0012094572	-0.0681363606	0.014736484	-0.077470289	0.0393465575	0.0480122248	0.032579289	-0.0953910714	-0.0874695465	0.0121793091	0.1004040125	0.0444127172	0.1227362868	-0.0201173789	-0.0499912158	0.0545894443	-0.0168225886	-0.1204720082	0.049249005	0.1072160763	0.0190354212163583	0.0120912765511177	0.0003623472608841	0.0001461989686356	0.0355496665452221	0.007542301117354	5.688630614484085e-05	0.0012637787914764	-0.1350788198197108	-0.0170094198531955	0.0182462875638858	0.0002893203637422	0.0036908560097405	-0.0001343427582468	1.3622418084637564e-05	1.8047976693358254e-08	0.0044332808195584	0.0005282685565057	1.96539788250644e-05	2.790676677927216e-07	-0.0028507133332379	0.0005622868996042	8.126566508300338e-06	3.161665574665039e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.5876147818291	2.202511944291928	737172.6922567505	4.851058864748607	921.1916897934652	11.556232648622084	848594.1293445398	133.54651302907902	629.025903096	1.1765797540626863	1.3843399176702114	395673.5867657384	643.7367330181146	857.1076657660777	0.636392	20.142139	0.0299351270604676	0.0195575988186938	0.0185415726	-0.01095355	0.0180822727	-0.0173783824	-0.0286133716	-0.0484979531	-0.0619042636	0.0735080212	-0.0773229282	-0.0151272048	0.0060623676	-0.0282510966	0.0057636402	0.0558865659	-0.0871740483	-0.007087986	-0.0620333947	0.0721122985	-0.0243281339	-0.0829347851	0.0027877984	-0.0309550863	0.0207211598	0.0116161506	0.0696398415	0.0343858226	0.047641758	-0.121844557	-0.0056019545	0.1498803189	-0.01569048	-0.0470869703	0.0091606213	-0.0255685592	-0.0190446126	0.0038730223	-0.0687913523	0.0493738036	-0.0263126276	0.0903300378	-0.037308926	-0.0145015687	-0.0241832983	-0.0633433732	0.0168800658	-0.0228168031	0.0068739195	-0.0285090583	-0.0036700379	-0.1105323152	-0.0487005674	0.0197660185	-0.0030851912	0.0207589159	0.0055477363	-0.0108415532	0.0240047608	0.0324959459	-0.0136699569	-0.0318736952	-0.0516091697	-0.0201770287	-0.11075475	0.0015209972	0.0526888635	0.0230226005	0.022525772	0.0287154503	-0.0206568913	0.0148215954	0.0125758823	0.0627213926	-0.0397233554	0.0042237733	-0.0179274279	-0.0198572679	-0.1186910226	0.0575673389	0.1004009414	0.0135864437797295	-0.0054489774366288	0.0001845914545797	2.969135510488977e-05	0.0354454291624222	-0.0001042373827998	1.0865431972972061e-08	0.0012563784485082	-0.1525578049350997	-0.0174789851153889	0.0232738838466159	0.0003055149206639	0.0036880463488791	-2.8096608613997764e-06	1.360168587148046e-05	7.894194156081733e-12	0.0045682865560456	0.0001350057364871	2.0869242058146967e-05	1.8226548884451256e-08	-0.0028509564784023	-2.431451644000632e-07	8.127952841744044e-06	5.911957097113375e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.0519066788286	0.464291896999498	737970.1783685308	0.2155669656193924	932.406537342464	11.21484754899882	869381.9508789638	125.7728055472848	627.9947646499329	-1.0311384460670752	1.0632464949576226	394377.4244277246	642.8979590981879	872.4233421204211	0.682005	21.585817	0.0516944322909867	0.0328821756509286	0.0248063463	0.0091108017	-0.0015146321	-0.0147495467	0.025206946	0.0075537116	0.0081498968	0.0800737096	0.068786439	-0.0783208042	0.0200288646	-0.0340884463	-0.0038333725	0.0025418624	-0.1043302492	0.0155561238	0.0625883225	-0.0560850959	0.0254007692	0.0072975	0.1279517113	0.0233202759	0.0046475887	-0.0042083472	0.0065461422	0.016498173	-0.0021617738	0.0290650517	0.038065735	0.0746418619	-0.0725087	-0.0231904311	0.0238802735	-0.0290078743	-0.0388433286	-0.0331531256	-0.0389418843	0.0503168328	-0.0818442538	-0.0986304824	-0.0100806931	-0.0561359185	0.032086243	-0.0566675303	-0.0389769168	-0.0021543007	0.0281008954	-0.0343195171	-0.0328602435	0.0201064207	0.0005349644	0.0165654785	-0.0035209327	0.0099956113	0.0166165103	0.0052865047	0.0122347733	0.0255562714	-0.0018985974	-0.0202190301	-0.0574683666	-0.0009376078	-0.0977834718	-0.0547704837	0.0274401081	-0.0136929425	0.072494024	0.0831441183	-0.0160918263	0.0044015677	-0.0513990992	0.0093496296	-0.0134728016	-0.0367424853	-0.038805037	-0.022879986	-0.1166240999	0.0655737103	0.0926188907	0.0173608506103022	0.0037744068305727	0.0003013991339132	1.4246146922673869e-05	0.0331577305113626	-0.0022876986510596	5.233565118059912e-06	0.0010994350926641	-0.1838227702689892	-0.0312649653338894	0.0337908108693655	0.0009774980573293	0.0036431967350479	-4.484961383119986e-05	1.327288245026368e-05	2.011487860807754e-09	0.0043268415301969	-0.0002414450258486	1.872155762743665e-05	5.82957005070793e-08	-0.0028499038885729	1.0525898293998158e-06	8.121952174102936e-06	1.1079453489559334e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.1926779234685	0.14077124463995	738212.0577973011	0.0198165433174806	921.985920470438	-10.420616872026017	850058.0375457209	108.58925599355328	628.6432638843349	0.6484992344020384	0.4205512570200299	395192.3532271496	643.2712226818525	872.2971533029518	0.689713	21.829805	0.035398883662779	0.0272949207197302	0.052441054	-0.0128187744	0.0440242859	0.0296773073	0.0231944628	0.0013471009	0.0148295124	-0.0570402671	0.0545292225	-0.0532999719	0.0009025011	-0.0165247901	0.0087317009	0.0128691809	-0.0369191793	-0.045390533	0.0563626012	-0.0317764688	0.0480987927	-0.0128156814	0.0939281795	-0.0753350024	0.0297266644	0.011115764	0.0064513534	-0.0812562973	-0.0334264199	0.0629558648	0.0262325693	0.0013076415	0.0257297923	-0.0430290672	0.0072502051	-0.0195572316	-0.013138083	-0.0317994674	-0.0113225643	0.0718778526	-0.0128348707	-0.087715237	0.0297796126	-0.0669203591	-0.0306070366	-0.0508750923	0.0219601136	-0.0242689338	0.0854903934	0.018495751	-0.0251003875	0.0011658467	0.0205052873	0.0187341628	-0.003829219	0.0319341169	-0.0073942118	-0.0182073326	0.0057135626	0.0490045732	-0.0039576696	-0.0491797793	-0.0181669709	0.0190520006	-0.0758295844	-0.0651761089	0.0305285579	0.0334839664	0.0926032522	0.0508342169	0.0194634256	-0.060397033	-0.0264763312	0.0154801973	-0.043287703	-0.0027778056	-0.0669586666	-0.025888922	-0.1142762195	0.0732247322	0.0839448694	0.0158594791326009	-0.0015013714777013	0.0002515230783574	2.254116314054985e-06	0.0357904386715546	0.0026327081601919	6.931152256741525e-06	0.0012809555003023	-0.1869515385065199	-0.0031287682375307	0.0349508777499548	9.789190684181096e-06	0.0041601504987001	0.0005169537636521	1.730685217183469e-05	2.672411937541744e-07	0.0042831077518512	-4.3733778345700185e-05	1.834501201396784e-05	1.9126433683908343e-09	-0.0028519370623221	-2.0331737491997327e-06	8.13354500744641e-06	4.1337954944348975e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.3363428212838	0.1436648978152561	738458.950093459	0.0206396028642679	926.3226112083152	4.33669073787712	858073.5800357914	18.8068865559892	629.1091119312764	0.4658480469414598	0.2170144028391726	395778.27471495926	643.8697470171415	858.2917337930655	1.504623	47.622135	0.7089613770622922	0.3231269913985074	-0.0788621943	0.0403857146	-0.0964550282	-0.1510700479	0.0243067301	-0.0121342162	0.00199135	-0.0840198621	-0.0039470414	-0.0773763617	0.0389920461	0.010734806	0.1109050238	-0.1698091175	0.0788044425	0.0347223812	0.0064038616	0.0338812602	-0.0625086947	0.1593423571	-0.0799338657	0.0088967056	-0.0277674518	-0.1824205842	0.0055615209	-0.0303995701	-0.1601854495	0.0206195567	-0.1677182185	-0.0680796213	0.0186565036	0.0290975631	0.0390978323	0.0167510951	0.1210481131	-0.0868671116	0.0789159722	-0.1374499853	-0.0243265338	0.0956398753	0.1215198013	0.0716716138	0.0641340348	0.1358600935	-0.0440336542	-0.1490895376	-0.002784437	0.035513604	0.1329512361	0.2144058117	-0.0289544023	0.0299632243	0.0275753283	-0.0971210837	0.080875113	0.0441658414	-0.0608663458	-0.0382462664	-0.039492269	0.0503942199	0.0511593416	0.0353544051	0.2279280094	0.1580507103	-0.0637277249	0.0414147826	0.0196359278	-0.0582214251	0.0010915185	-0.0607214881	-0.0119852578	-0.1648434165	-0.0952704028	0.0583464778	0.0450554871	-0.0288822635	-0.1116530376	0.0804789429	0.0744624131	0.1371269155595058	0.1212674364269048	0.0188037909708638	0.0147057911375534	-0.0371469635958874	-0.072937402267442	0.0053198646495226	0.0013798969043941	-0.1119223987249995	0.0750291397815204	0.0125266233363577	0.0056293718163549	0.0011071884774112	-0.0030529620212888	1.2258663245121314e-06	9.320577103432403e-06	0.0024605979516709	-0.0018225098001802	6.05454227976703e-06	3.3215419717532357e-06	0.0010671390879372	0.0039190761502593	1.1387858330034391e-06	1.5359157871531257e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.1471405651913	-2.1892022560924715	734701.2205790838	4.792606518080367	919.813135845671	-6.509475362644139	846056.2048742468	42.373269496871046	628.0014961782688	-1.1076157530076216	1.2268126563106407	394385.87920214416	642.7292194571253	856.866542481169	1.071899	33.926174	0.2181972251592303	0.0904531502909016	-0.0398399601	0.0426854778	-0.1069863931	-0.1359721675	0.036530815	-0.0129958408	0.0527677207	0.100672162	-0.0327757026	-0.0651372956	0.0477651071	0.0170836374	0.0088603463	-0.1882157119	0.1081489273	0.0479269955	-0.0313192984	-0.0384295278	-0.1091215408	0.1375296762	-0.154229154	-0.0347749825	-0.1875883071	-0.0117018558	0.0099479813	-0.0630788789	0.0153056407	0.0415161785	0.0697954454	-0.0543144481	0.245399229	0.0924822137	0.0547957161	0.0111638906	-0.0074165498	-0.1303745468	0.0514792101	-0.1736628343	0.0454438839	0.0095259095	0.059474761	0.1620797678	0.0677237228	0.1051143718	0.1317390153	0.1117882681	-0.063217662	0.0447838435	0.0276514983	0.0352760427	0.0625461094	0.0348294306	0.0370664138	-0.0949918907	0.1206434668	0.0314841317	-0.055811636	-0.059670995	-0.0095348327	0.0794200666	0.0771228227	0.0031658701	0.1893975545	0.1560541932	-0.0124719683	-0.0448389546	-0.0205335615	-0.025912112	-0.0995861217	0.013670245	-0.0045296489	-0.1140694577	-0.0135434424	-0.0042205381	0.1150809051	-0.0318582075	-0.1087608739	0.0872970312	0.064262843	0.0771761857074579	-0.0599507298520478	0.005956163640352	0.0035940900097932	-0.0724184140066341	-0.0352714504107466	0.0012440752140777	0.0052444266872362	-0.1215749178428353	-0.0096525191178358	0.0147804606484921	9.317112532018578e-05	0.0002228298775478	-0.0008843585998634	4.9653154327967535e-08	7.820901331523534e-07	0.0032831893497673	0.0008225913980963	1.0779332306425424e-05	6.766566082221896e-07	0.0016266396055494	0.0005595005176122	2.645956406341908e-06	3.1304082920831965e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.9597842322612	0.8126436670698922	736094.9913598682	0.6603897296288018	916.0314170460642	-3.7817187996067783	839113.5570154204	14.301397079299337	628.6822927651518	0.6807965868830479	0.4634839927116074	395241.42523644806	643.43120324825	862.4788494449627	1.015538	32.142342	0.0869579707331652	0.0450021717235405	0.0354631638	-0.0392167554	-0.041642088	-0.0544542741	0.0091021818	-0.0911363003	-0.0120845907	0.072884145	-0.1354666552	0.0279890908	0.0513518272	-0.008108659	0.0166319077	-0.0516357977	-0.0382779945	0.033541599	-0.0837106829	0.0056830541	0.0079679641	0.0098340521	-0.0711301057	0.0778893968	-0.0352701016	-0.009570428	-0.0397720341	-0.1289606834	-0.0658051402	-0.0631425287	-0.0662367194	-0.1704506374	0.0237067309	-0.0651287589	0.0542046719	-0.0138382601	0.0256775461	-0.0422388147	-0.0083317004	-0.0278579829	-0.015360937	0.0975296529	-0.0610671254	0.0180602397	-0.0024570989	0.0445870223	-0.0071143552	0.0826287545	0.0027130678	0.0419663919	0.1324660817	-0.0152177596	0.0101952504	0.050211684	0.0164992704	-0.0614438894	0.0627185218	0.0063553018	-0.0325740727	-0.0354849039	-0.0308477172	0.0461296637	0.0588293651	0.0022001745	0.0802197204	0.112354041	0.0146817073	-0.0326756282	-0.0362984188	-0.0262649964	-0.0558904685	0.059379033	0.0681731967	-0.0120926496	0.0039698529	-0.0179239558	-0.0124962699	-0.0348149612	-0.1056066957	0.0936420493	0.0534443867	0.0743138471348743	-0.0028623385725836	0.0055225478759854	8.192982104099987e-06	-0.0755073333857012	-0.0030889193790671	9.54142293037632e-06	0.0057013573950194	-0.0963046802531408	0.0252702375896945	0.0092745914386596	0.0006385849078396	-0.0002187879675262	-0.000441617845074	4.7868174734245545e-08	1.9502632108780345e-07	0.0030738783670636	-0.0002093109827036	9.448728215501583e-06	4.3811087480388594e-08	0.0011628389294907	-0.0004638006760587	1.352194375939077e-06	2.151110671125072e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.9894571480389	1.0296729157777236	737862.8874914825	1.0602263134861991	921.7083222463788	5.676905200314536	849546.2312982344	32.22725265335822	628.5597981558521	-0.1224946092996788	0.0150049293074809	395087.4198577256	643.1023239976778	856.2803101643354	0.75036	23.749313	0.3945046637136115	0.2032156397536373	-0.0043597562	-0.012665468	-0.0114405275	-0.0933948072	0.0171007296	-0.067609081	-0.0143188155	0.1114154557	-0.1436446761	-0.0174904322	0.0415851538	-0.0275581267	0.0023067409	-0.0262279528	-0.0324970784	0.0101211887	-0.0856582971	-0.0323485256	-0.0226325355	0.0185967738	-0.0703999213	-0.0020752425	-0.0556012644	-0.0235204726	-0.0340827401	-0.1358812804	0.0150324328	-0.0809468853	0.0121117721	-0.0278107939	0.1862703277	0.0815600001	0.0449847393	-0.0242665548	0.0055632301	-0.0587899517	-0.0375087885	-0.0173028434	0.0105910129	0.0662215436	-0.0451564659	0.0385224382	0.0062178768	0.0323183649	0.0228683746	0.0203612757	0.0427619945	0.0979096338	0.1283810082	-0.024802791	0.021379589	0.0489453652	0.0058590227	-0.0311273394	0.0517524291	-0.0294016925	0.0011149943	-0.0184012256	0.0007581218	0.035743056	-0.0141074774	-0.0389001216	0.0009950787	0.0761432111	-0.0040934428	-0.0139435181	-0.0716953097	0.0374283729	-0.0852561754	0.0644163361	-0.0265006341	-0.0173345	0.0355961105	-0.0079192673	0.013274189	-0.0377507437	-0.1021981016	0.0994796131	0.0421112317	0.0657537770127163	-0.0085600701221579	0.004323559191438	7.327480049626199e-05	0.0278038495316081	0.1033111829173093	0.0106732005157737	0.0007730540487763	-0.1927703461362711	-0.0964656658831302	0.0371604063494977	0.0093056246942757	0.0023673850179957	0.0025861729855219	5.604511823430501e-06	6.688290711043258e-06	0.0030176058920576	-5.627247500599982e-05	9.105945319780743e-06	3.1665914433008743e-09	8.192949419832192e-05	-0.0010809094352923	6.712442019592866e-09	1.1683652073040876e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.5164655241387	0.5270083760997295	738768.5545071078	0.2777378284792739	931.189838739089	9.481516492710284	867114.5157709307	89.89915500153712	628.670356958185	0.1105588023328891	0.0122232487732828	395226.4177179318	643.2066842245049	876.7826743125916	0.70794	22.406689	0.1113576159739319	0.053852389363698	0.0310843919	-0.0100192361	-0.0339405805	-0.0761443235	0.0572869087	-0.0144120338	0.0328099571	0.0875141426	0.0444466703	-0.0577474376	0.0400757881	-0.0361614984	-0.0154542122	-0.0177898882	-0.0370515963	0.0149331434	-0.0244173472	-0.046124872	-0.017114444	0.0449459774	0.0421568365	-0.0272596759	-0.0491465032	0.0137916193	0.043527797	-0.0631283869	0.0918699914	-0.06955942	0.0673880908	-0.1074091254	0.157445733	-0.0260619387	0.0438850922	-0.0298621299	-0.0371576381	-0.0690278625	-0.0407645854	-0.0059756602	-0.0173595021	-0.0389572567	-0.0097116627	0.0117476376	0.0694217655	-0.0142045056	0.0667334752	0.0512188464	0.0251195196	-0.020165587	0.0923821683	-0.0005009013	0.0617541629	0.0563718486	0.000791951	-0.0193130627	0.0425220213	-0.0098471481	-0.0094761233	-0.004893633	-0.0064930002	0.0087720853	-0.0027638912	-0.0319437266	-0.0326295482	0.0285817427	0.031826148	-0.0407543932	0.0567624416	0.0763200567	-0.0848139127	0.0270432415	0.002266546	-0.0812440363	0.0204395245	-0.0062667859	0.0138855233	-0.0406637865	-0.0985433035	0.1047780882	0.0303725225	0.0480562988922486	-0.0176974781204677	0.0023094078632211	0.0003132007318244	0.0015816837482134	-0.0262221657833947	0.0006876019783718	2.50172347936239e-06	-0.1515472231534431	0.0412231229828279	0.0229665608455194	0.0016993458684573	0.0025433528815273	0.0001759678635315	6.46864387997322e-06	3.096468899587577e-08	0.0033546292094923	0.0003370233174346	1.1253537133178932e-05	1.1358471649469037e-07	9.323529497685296e-05	1.1305800778531036e-05	8.692820229420782e-09	1.27821131243833e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
